,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MINNESOTA_ACTION,SAN ANTONIO_SCORE,MINNESOTA_SCORE
382,4,3:02.0,K. Leonard enters the game for J. Simmons,,92,88
383,4,3:02.0,M. Ginóbili enters the game for D. Green,,92,88
384,4,2:47.0,Turnover by L. Aldridge (lost ball; steal by K. Dunn),,92,88
385,4,2:31.0,,R. Rubio misses 2-pt jump shot from 22 ft,92,88
386,4,2:29.0,,Offensive rebound by Team,92,88
387,4,2:29.0,Loose ball foul by P. Gasol (drawn by A. Wiggins),,92,88
388,4,2:29.0,,A. Wiggins makes free throw 1 of 2,92,89
389,4,2:29.0,D. Green enters the game for M. Ginóbili,,92,89
390,4,2:29.0,,A. Wiggins makes free throw 2 of 2,92,90
391,4,2:18.0,D. Green misses 3-pt jump shot from 24 ft,,92,90
392,4,2:17.0,,Defensive rebound by A. Wiggins,92,90
393,4,2:04.0,,K. Towns makes 2-pt layup from 3 ft (assist by R. Rubio),92,92
394,4,2:04.0,,Shooting block foul by D. Green (drawn by K. Towns),92,92
395,4,2:04.0,M. Ginóbili enters the game for D. Green,,92,92
396,4,2:04.0,,K. Towns makes free throw 1 of 1,92,93
397,4,1:45.0,Turnover by P. Gasol (bad pass; steal by K. Towns),,92,93
398,4,1:28.0,,K. Towns misses 3-pt jump shot from 24 ft,92,93
399,4,1:27.0,,Offensive rebound by G. Dieng,92,93
400,4,1:08.0,,Turnover by R. Rubio (bad pass; steal by T. Parker),92,93
401,4,1:07.0,Personal take foul by G. Dieng (drawn by T. Parker),,92,93
402,4,0:54.0,K. Leonard makes 2-pt jump shot from 19 ft,,94,93
403,4,0:54.0,,Minnesota full timeout,94,93
404,4,0:54.0,D. Green enters the game for M. Ginóbili,,94,93
405,4,0:54.0,P. Mills enters the game for T. Parker,,94,93
406,4,0:46.0,,Minnesota full timeout,94,93
407,4,0:38.0,,A. Wiggins misses 2-pt jump shot from 17 ft,94,93
408,4,0:37.0,Defensive rebound by P. Gasol,,94,93
409,4,0:36.0,Personal foul by K. Dunn (drawn by P. Gasol),,94,93
410,4,0:36.0,P. Gasol makes free throw 1 of 2,,95,93
411,4,0:36.0,P. Gasol makes free throw 2 of 2,,96,93
412,4,0:36.0,,Minnesota full timeout,96,93
413,4,0:36.0,D. Dedmon enters the game for P. Gasol,,96,93
414,4,0:36.0,M. Ginóbili enters the game for P. Mills,,96,93
415,4,0:28.0,,Turnover by R. Rubio (bad pass; steal by K. Leonard),96,93
416,4,0:20.0,Personal take foul by K. Towns (drawn by K. Leonard),,96,93
417,4,0:20.0,K. Leonard makes free throw 1 of 2,,97,93
418,4,0:20.0,K. Leonard makes free throw 2 of 2,,98,93
419,4,0:13.0,,Offensive foul by G. Dieng (drawn by M. Ginóbili),98,93
420,4,0:13.0,,Turnover by G. Dieng (offensive foul),98,93
421,4,0:13.0,,O. Casspi enters the game for G. Dieng,98,93
422,4,0:13.0,San Antonio full timeout,,98,93
423,4,0:13.0,P. Mills enters the game for D. Dedmon,,98,93
424,4,0:13.0,P. Gasol enters the game for D. Green,,98,93
425,4,0:09.0,San Antonio full timeout,,98,93
426,4,0:09.0,,C. Aldrich enters the game for O. Casspi,98,93
427,4,0:08.0,Personal take foul by R. Rubio (drawn by M. Ginóbili),,98,93
428,4,0:08.0,M. Ginóbili makes free throw 1 of 2,,99,93
429,4,0:08.0,J. Simmons enters the game for P. Gasol,,99,93
430,4,0:08.0,M. Ginóbili makes free throw 2 of 2,,100,93
431,4,0:04.0,,A. Wiggins misses 3-pt jump shot from 25 ft,100,93
432,4,0:02.0,Defensive rebound by J. Simmons,,100,93
