,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,NEW YORK_ACTION,PHILADELPHIA_SCORE,NEW YORK_SCORE
378,4,7:46.0,R. Holmes makes 2-pt layup at rim,,94,89
379,4,7:36.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by S. Vujačić),94,91
380,4,7:23.0,R. Holmes misses 2-pt layup from 2 ft,,94,91
381,4,7:21.0,,Defensive rebound by M. Plumlee,94,91
382,4,7:16.0,,S. Vujačić makes 3-pt jump shot from 24 ft,94,94
383,4,6:58.0,T. Luwawu-Cabarrot makes 2-pt layup at rim,,96,94
384,4,6:52.0,,Personal foul by T. Luwawu-Cabarrot (drawn by R. Baker),96,94
385,4,6:52.0,N. Stauskas enters the game for T. Luwawu-Cabarrot,,96,94
386,4,6:42.0,,M. Plumlee misses 2-pt hook shot from 5 ft,96,94
387,4,6:40.0,Defensive rebound by N. Stauskas,,96,94
388,4,6:32.0,R. Holmes misses 3-pt jump shot from 26 ft,,96,94
389,4,6:32.0,,Defensive rebound by Team,96,94
390,4,6:32.0,S. Long enters the game for T. Splitter,,96,94
391,4,6:21.0,,S. Vujačić misses 3-pt jump shot from 22 ft,96,94
392,4,6:20.0,Defensive rebound by R. Holmes,,96,94
393,4,6:10.0,Shooting foul by S. Vujačić (drawn by J. Anderson),,96,94
394,4,6:10.0,J. Anderson makes free throw 1 of 2,,97,94
395,4,6:10.0,,C. Randle enters the game for R. Baker,97,94
396,4,6:10.0,J. Anderson makes free throw 2 of 2,,98,94
397,4,5:55.0,,J. Holiday misses 3-pt jump shot from 26 ft,98,94
398,4,5:54.0,,Offensive rebound by C. Randle,98,94
399,4,5:49.0,,S. Vujačić misses 2-pt jump shot from 14 ft,98,94
400,4,5:48.0,,Offensive rebound by J. Holiday,98,94
401,4,5:43.0,,C. Randle misses 3-pt jump shot from 24 ft,98,94
402,4,5:42.0,,Offensive rebound by S. Vujačić,98,94
403,4,5:41.0,,Shooting foul by N. Stauskas (drawn by S. Vujačić),98,94
404,4,5:41.0,,New York full timeout,98,94
405,4,5:41.0,,S. Vujačić makes free throw 1 of 2,98,95
406,4,5:41.0,G. Henderson enters the game for J. Anderson,,98,94
407,4,5:41.0,T. Splitter enters the game for R. Holmes,,98,94
408,4,5:41.0,,S. Vujačić misses free throw 2 of 2,98,95
409,4,5:40.0,Defensive rebound by A. Poythress,,98,95
410,4,5:18.0,N. Stauskas misses 3-pt jump shot from 24 ft,,98,95
411,4,5:18.0,Offensive rebound by S. Long,,98,95
412,4,5:17.0,S. Long misses 2-pt layup at rim,,98,95
413,4,5:16.0,Offensive rebound by T. Splitter,,98,95
414,4,5:16.0,T. Splitter misses 2-pt layup from 1 ft,,98,95
415,4,5:14.0,Offensive rebound by S. Long,,98,95
416,4,5:13.0,S. Long misses 2-pt layup at rim,,98,95
417,4,5:12.0,Offensive rebound by S. Long,,98,95
418,4,5:11.0,S. Long makes 2-pt layup at rim,,100,95
419,4,5:01.0,,Turnover by S. Vujačić (bad pass),100,95
420,4,4:38.0,N. Stauskas misses 2-pt jump shot from 4 ft,,100,95
421,4,4:37.0,Offensive rebound by T. Splitter,,100,95
422,4,4:37.0,T. Splitter makes 2-pt layup at rim,,102,95
423,4,4:15.0,,S. Vujačić makes 3-pt jump shot from 25 ft,102,98
424,4,4:02.0,T. Splitter misses 3-pt jump shot from 25 ft,,102,98
425,4,4:02.0,,Defensive rebound by W. Hernangómez,102,98
426,4,3:47.0,,J. Holiday misses 2-pt jump shot from 14 ft,102,98
427,4,3:46.0,,Offensive rebound by W. Hernangómez,102,98
428,4,3:39.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by W. Hernangómez),102,101
429,4,3:24.0,A. Poythress misses 3-pt jump shot from 23 ft,,102,101
430,4,3:24.0,Offensive rebound by S. Long,,102,101
431,4,3:22.0,S. Long makes 2-pt layup at rim,,104,101
432,4,3:06.0,,Shooting foul by A. Poythress (drawn by J. Holiday),104,101
433,4,3:06.0,,J. Holiday makes free throw 1 of 3,104,102
434,4,3:06.0,,J. Holiday makes free throw 2 of 3,104,103
435,4,3:06.0,T. Luwawu-Cabarrot enters the game for T. Splitter,,104,103
436,4,3:06.0,,M. Ndour enters the game for W. Hernangómez,104,103
437,4,3:06.0,,R. Baker enters the game for S. Vujačić,104,103
438,4,3:06.0,,J. Holiday makes free throw 3 of 3,104,104
439,4,2:48.0,S. Long misses 2-pt jump shot from 8 ft (block by J. Holiday),,104,104
440,4,2:46.0,,Defensive rebound by C. Randle,104,104
441,4,2:43.0,,R. Baker misses 2-pt layup at rim,104,104
442,4,2:43.0,,Offensive rebound by M. Plumlee,104,104
443,4,2:43.0,,Turnover by M. Plumlee (offensive goaltending),104,104
444,4,2:43.0,Philadelphia full timeout,,104,104
445,4,2:31.0,A. Poythress makes 2-pt jump shot from 10 ft,,106,104
446,4,2:13.0,,M. Plumlee makes 2-pt dunk at rim,106,106
447,4,1:56.0,T. Luwawu-Cabarrot misses 2-pt layup at rim,,106,106
448,4,1:54.0,Offensive rebound by S. Long,,106,106
449,4,1:54.0,S. Long misses 2-pt layup at rim,,106,106
450,4,1:47.0,,Defensive rebound by J. Holiday,106,106
451,4,1:43.0,T. Splitter enters the game for T. Luwawu-Cabarrot,,106,106
452,4,1:38.0,,J. Holiday misses 3-pt jump shot from 26 ft,106,106
453,4,1:37.0,Defensive rebound by S. Long,,106,106
454,4,1:18.0,A. Poythress makes 2-pt layup at rim (assist by N. Stauskas),,108,106
455,4,1:10.0,,R. Baker makes 3-pt jump shot from 24 ft,108,109
456,4,0:55.0,T. Splitter makes 2-pt jump shot from 5 ft,,110,109
457,4,0:39.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by R. Baker),110,112
458,4,0:31.0,N. Stauskas makes 3-pt jump shot from 25 ft,,113,112
459,4,0:31.0,,New York full timeout,113,112
460,4,0:18.0,,M. Ndour makes 2-pt jump shot from 15 ft,113,114
461,4,0:08.0,N. Stauskas misses 2-pt layup from 3 ft (block by M. Plumlee),,113,114
462,4,0:06.0,Offensive rebound by Team,,113,114
463,4,0:01.0,N. Stauskas misses 3-pt jump shot from 25 ft,,113,114
464,4,0:00.0,Offensive rebound by Team,,113,114
