,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA CLIPPERS_ACTION,DALLAS_SCORE,LA CLIPPERS_SCORE
386,4,6:29.0,Defensive rebound by S. Mejri,,81,97
387,4,6:25.0,Turnover by S. Mejri (bad pass; steal by J. Redick),,81,97
388,4,6:23.0,,Turnover by J. Redick (bad pass),81,97
389,4,6:23.0,,C. Paul enters the game for R. Felton,81,97
390,4,6:23.0,N. Noel enters the game for S. Mejri,,81,97
391,4,6:09.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by H. Barnes),,84,97
392,4,6:06.0,,LA Clippers full timeout,84,97
393,4,6:06.0,,B. Griffin enters the game for J. Crawford,84,97
394,4,5:50.0,,J. Redick misses 2-pt jump shot from 19 ft,84,97
395,4,5:49.0,Defensive rebound by N. Noel,,84,97
396,4,5:26.0,H. Barnes makes 2-pt jump shot from 9 ft,,86,97
397,4,5:11.0,,J. Redick misses 3-pt jump shot from 26 ft,86,97
398,4,5:11.0,Defensive rebound by N. Noel,,86,97
399,4,4:47.0,N. Brussino misses 2-pt jump shot from 16 ft,,86,97
400,4,4:44.0,,Defensive rebound by J. Redick,86,97
401,4,4:29.0,,Shooting block foul by N. Noel (drawn by B. Griffin),86,97
402,4,4:29.0,,B. Griffin makes free throw 1 of 2,86,98
403,4,4:29.0,,B. Griffin makes free throw 2 of 2,86,99
404,4,4:04.0,N. Brussino makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),,89,99
405,4,3:44.0,,B. Griffin makes 3-pt jump shot from 25 ft,89,102
406,4,3:34.0,Personal foul by B. Griffin (drawn by Y. Ferrell),,89,102
407,4,3:21.0,N. Brussino makes 3-pt jump shot from 26 ft (assist by N. Noel),,92,102
408,4,3:00.0,,B. Griffin makes 2-pt hook shot from 5 ft,92,104
409,4,2:50.0,Y. Ferrell makes 2-pt layup from 2 ft,,94,104
410,4,2:50.0,Shooting foul by C. Paul (drawn by Y. Ferrell),,94,104
411,4,2:50.0,Dallas full timeout,,94,104
412,4,2:50.0,Y. Ferrell misses free throw 1 of 1,,94,104
413,4,2:48.0,,Defensive rebound by D. Jordan,94,104
414,4,2:38.0,,Personal foul by N. Noel,94,104
415,4,2:38.0,,J. Redick makes free throw 1 of 2,94,105
416,4,2:38.0,,J. Redick makes free throw 2 of 2,94,106
417,4,2:21.0,W. Matthews misses 2-pt layup from 3 ft,,94,106
418,4,2:20.0,Offensive rebound by Team,,94,106
419,4,2:15.0,N. Brussino misses 3-pt jump shot from 24 ft,,94,106
420,4,2:14.0,,Defensive rebound by Team,94,106
421,4,1:53.0,,C. Paul makes 2-pt jump shot from 14 ft,94,108
422,4,1:36.0,N. Noel makes 2-pt layup from 3 ft (assist by W. Matthews),,96,108
423,4,1:17.0,,B. Griffin misses 3-pt jump shot from 25 ft,96,108
424,4,1:16.0,Defensive rebound by N. Brussino,,96,108
425,4,1:09.0,Turnover by N. Brussino (bad pass; steal by D. Jordan),,96,108
426,4,1:08.0,,Personal take foul by W. Matthews,96,108
427,4,1:08.0,,J. Redick makes free throw 1 of 2,96,109
428,4,1:08.0,D. Finney-Smith enters the game for W. Matthews,,96,109
429,4,1:08.0,J. Uthoff enters the game for H. Barnes,,96,109
430,4,1:08.0,D. Powell enters the game for N. Noel,,96,110
431,4,1:08.0,,J. Redick makes free throw 2 of 2,96,110
432,4,1:08.0,Dallas full timeout,,96,110
433,4,0:56.0,J. Uthoff makes 2-pt jump shot from 16 ft (assist by N. Brussino),,98,110
434,4,0:40.0,,Personal foul by Y. Ferrell (drawn by C. Paul),98,110
435,4,0:40.0,,C. Paul makes free throw 1 of 2,98,111
436,4,0:40.0,,C. Paul makes free throw 2 of 2,98,112
437,4,0:32.0,Y. Ferrell misses 2-pt layup from 2 ft,,98,112
438,4,0:31.0,Offensive rebound by Team,,98,112
439,4,0:21.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,98,112
440,4,0:20.0,Offensive rebound by N. Brussino,,98,112
441,4,0:14.0,D. Powell makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),,101,112
