,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SAN ANTONIO_ACTION,PHOENIX_SCORE,SAN ANTONIO_SCORE
386,4,6:11.0,,Defensive rebound by P. Gasol,90,101
387,4,6:05.0,,T. Parker misses 2-pt layup from 2 ft,90,101
388,4,6:04.0,Defensive rebound by T. Chandler,,90,101
389,4,5:59.0,D. Booker misses 3-pt jump shot from 24 ft,,90,101
390,4,5:57.0,,Defensive rebound by L. Aldridge,90,101
391,4,5:42.0,,Turnover by P. Gasol (bad pass; steal by B. Knight),90,101
392,4,5:32.0,D. Booker misses 3-pt jump shot from 24 ft,,90,101
393,4,5:31.0,,Defensive rebound by P. Gasol,90,101
394,4,5:11.0,,L. Aldridge makes 2-pt layup from 1 ft,90,103
395,4,5:10.0,Phoenix full timeout,,90,103
396,4,5:10.0,T. Warren enters the game for B. Knight,,90,103
397,4,5:10.0,M. Chriss enters the game for D. Bender,,90,103
398,4,4:54.0,Shooting foul by L. Aldridge (drawn by M. Chriss),,90,103
399,4,4:54.0,M. Chriss makes free throw 1 of 2,,91,103
400,4,4:54.0,M. Chriss misses free throw 2 of 2,,91,103
401,4,4:52.0,Offensive rebound by M. Chriss,,91,103
402,4,4:50.0,Turnover by M. Chriss (lost ball; steal by D. Green),,91,103
403,4,4:34.0,,L. Aldridge misses 2-pt layup from 2 ft,91,103
404,4,4:33.0,,Offensive rebound by D. Green,91,103
405,4,4:31.0,,D. Green makes 2-pt layup from 2 ft,91,105
406,4,4:24.0,T. Warren makes 2-pt layup at rim (assist by E. Bledsoe),,93,105
407,4,3:58.0,,L. Aldridge misses 2-pt jump shot from 16 ft,93,105
408,4,3:58.0,Defensive rebound by E. Bledsoe,,93,105
409,4,3:56.0,M. Chriss misses 2-pt layup from 1 ft (block by M. Ginóbili),,93,105
410,4,3:55.0,,Defensive rebound by Team,93,105
411,4,3:42.0,,Personal foul by T. Warren,93,105
412,4,3:42.0,,M. Ginóbili makes free throw 1 of 2,93,106
413,4,3:42.0,,M. Ginóbili makes free throw 2 of 2,93,107
414,4,3:31.0,M. Chriss misses 3-pt jump shot from 25 ft,,93,107
415,4,3:30.0,,Defensive rebound by P. Gasol,93,107
416,4,3:15.0,,L. Aldridge makes 2-pt layup from 2 ft,93,109
417,4,3:13.0,Phoenix full timeout,,93,109
418,4,3:13.0,,D. Murray enters the game for P. Gasol,93,109
419,4,3:13.0,,D. Bertāns enters the game for T. Parker,93,109
420,4,3:13.0,,K. Anderson enters the game for M. Ginóbili,93,109
421,4,3:03.0,Offensive foul by T. Chandler (drawn by K. Anderson),,93,109
422,4,3:03.0,Turnover by T. Chandler (offensive foul),,93,109
423,4,3:03.0,T. Ulis enters the game for E. Bledsoe,,93,109
424,4,3:03.0,D. Bender enters the game for T. Chandler,,93,109
425,4,3:03.0,A. Williams enters the game for D. Booker,,93,109
426,4,3:03.0,,D. Dedmon enters the game for L. Aldridge,93,109
427,4,3:03.0,,J. Simmons enters the game for D. Green,93,109
428,4,2:52.0,,Offensive foul by D. Bertāns (drawn by M. Chriss),93,109
429,4,2:52.0,,Turnover by D. Bertāns (offensive foul),93,109
430,4,2:39.0,M. Chriss makes 2-pt dunk at rim (assist by T. Ulis),,95,109
431,4,2:20.0,,D. Dedmon makes 2-pt dunk at rim (assist by D. Murray),95,111
432,4,2:02.0,Turnover by M. Chriss (traveling),,95,111
433,4,1:51.0,,D. Murray makes 2-pt jump shot from 9 ft,95,113
434,4,1:41.0,Turnover by T. Ulis (lost ball),,95,113
435,4,1:22.0,,D. Dedmon makes 2-pt layup from 2 ft (assist by K. Anderson),95,115
436,4,1:14.0,Shooting foul by D. Bertāns (drawn by T. Warren),,95,115
437,4,1:14.0,T. Warren makes free throw 1 of 2,,96,115
438,4,1:14.0,T. Warren makes free throw 2 of 2,,97,115
439,4,1:00.0,,D. Murray makes 2-pt layup at rim,97,117
440,4,0:51.0,T. Ulis misses 2-pt jump shot from 17 ft,,97,117
441,4,0:47.0,,Defensive rebound by D. Dedmon,97,117
442,4,0:41.0,,Shooting foul by A. Williams (drawn by D. Murray),97,117
443,4,0:41.0,,D. Murray makes free throw 1 of 2,97,118
444,4,0:41.0,,D. Murray makes free throw 2 of 2,97,119
445,4,0:27.0,Shooting foul by D. Bertāns (drawn by M. Chriss),,97,119
446,4,0:27.0,M. Chriss makes free throw 1 of 2,,98,119
447,4,0:27.0,M. Chriss misses free throw 2 of 2,,98,119
448,4,0:26.0,,Defensive rebound by D. Dedmon,98,119
449,4,0:04.0,,D. Dedmon misses 2-pt dunk at rim,98,119
450,4,0:01.0,,Offensive rebound by J. Simmons,98,119
