,QUARTER,TIME_REMAINING,NEW YORK_ACTION,TORONTO_ACTION,NEW YORK_SCORE,TORONTO_SCORE
380,4,6:57.0,,N. Powell makes 2-pt layup from 2 ft,83,104
381,4,6:43.0,Personal block foul by P. Siakam (drawn by M. Kuzminskas),,83,104
382,4,6:43.0,M. Kuzminskas makes free throw 1 of 2,,84,104
383,4,6:43.0,M. Kuzminskas makes free throw 2 of 2,,85,104
384,4,6:30.0,,C. Joseph misses 2-pt jump shot from 19 ft,85,104
385,4,6:29.0,Defensive rebound by R. Baker,,85,104
386,4,6:18.0,B. Jennings misses 3-pt jump shot from 24 ft,,85,104
387,4,6:18.0,Offensive rebound by W. Hernangómez,,85,104
388,4,6:16.0,W. Hernangómez misses 2-pt hook shot from 12 ft,,85,104
389,4,6:15.0,,Defensive rebound by L. Nogueira,85,104
390,4,6:02.0,,C. Joseph makes 2-pt layup from 1 ft,85,106
391,4,5:51.0,S. Vujačić misses 3-pt jump shot from 22 ft,,85,106
392,4,5:50.0,,Defensive rebound by C. Joseph,85,106
393,4,5:37.0,,C. Joseph misses 3-pt jump shot from 25 ft,85,106
394,4,5:36.0,Defensive rebound by W. Hernangómez,,85,106
395,4,5:28.0,Turnover by W. Hernangómez (lost ball; steal by N. Powell),,85,106
396,4,5:23.0,,N. Powell makes 2-pt dunk at rim,85,108
397,4,5:21.0,New York full timeout,,85,108
398,4,5:21.0,,F. VanVleet enters the game for T. Ross,85,108
399,4,5:21.0,J. Holiday enters the game for M. Kuzminskas,,85,108
400,4,5:21.0,M. Ndour enters the game for W. Hernangómez,,85,108
401,4,5:03.0,M. Ndour misses 2-pt jump shot from 7 ft,,85,108
402,4,5:03.0,,Defensive rebound by C. Joseph,85,108
403,4,4:44.0,,Turnover by N. Powell (lost ball; steal by M. Ndour),85,108
404,4,4:32.0,J. Holiday makes 2-pt hook shot from 3 ft (assist by B. Jennings),,87,108
405,4,4:32.0,Shooting foul by L. Nogueira (drawn by J. Holiday),,87,108
406,4,4:32.0,J. Holiday makes free throw 1 of 1,,88,108
407,4,4:11.0,,Shooting foul by S. Vujačić (drawn by N. Powell),88,108
408,4,4:11.0,,N. Powell makes free throw 1 of 2,88,109
409,4,4:11.0,,N. Powell makes free throw 2 of 2,88,110
410,4,4:02.0,Personal foul by P. Siakam (drawn by J. Holiday),,88,110
411,4,4:02.0,J. Holiday misses free throw 1 of 2,,88,110
412,4,4:02.0,Offensive rebound by Team,,88,110
413,4,4:02.0,J. Holiday makes free throw 2 of 2,,89,110
414,4,3:45.0,,Turnover by C. Joseph (lost ball; steal by S. Vujačić),89,110
415,4,3:45.0,Personal foul by C. Joseph (drawn by S. Vujačić),,89,110
416,4,3:45.0,S. Vujačić misses free throw 1 of 2,,89,110
417,4,3:45.0,Offensive rebound by Team,,89,110
418,4,3:45.0,S. Vujačić makes free throw 2 of 2,,90,110
419,4,3:31.0,,F. VanVleet misses 3-pt jump shot from 25 ft,90,110
420,4,3:31.0,Defensive rebound by J. Holiday,,90,110
421,4,3:22.0,M. Ndour makes 2-pt jump shot from 17 ft (assist by S. Vujačić),,92,110
422,4,3:04.0,,Shooting foul by M. Ndour (drawn by N. Powell),92,110
423,4,3:04.0,,N. Powell makes free throw 1 of 2,92,111
424,4,3:04.0,,N. Powell makes free throw 2 of 2,92,112
425,4,2:47.0,S. Vujačić makes 3-pt jump shot from 24 ft (assist by J. Holiday),,95,112
426,4,2:39.0,,Toronto full timeout,95,112
427,4,2:24.0,,Turnover by C. Joseph (bad pass; steal by M. Ndour),95,112
428,4,2:17.0,B. Jennings misses 3-pt jump shot from 25 ft,,95,112
429,4,2:16.0,,Defensive rebound by P. Siakam,95,112
430,4,1:57.0,,Turnover by N. Powell (bad pass; steal by J. Holiday),95,112
431,4,1:53.0,S. Vujačić makes 3-pt jump shot from 28 ft,,98,112
432,4,1:31.0,,F. VanVleet misses 2-pt layup from 1 ft,98,112
433,4,1:30.0,Defensive rebound by R. Baker,,98,112
434,4,1:17.0,R. Baker misses 3-pt jump shot from 26 ft,,98,112
435,4,1:17.0,,Defensive rebound by P. Siakam,98,112
436,4,1:03.0,,P. Siakam makes 2-pt layup from 2 ft,98,114
437,4,0:55.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by S. Vujačić),,101,114
438,4,0:48.0,,N. Powell makes 2-pt dunk at rim (assist by C. Joseph),101,116
439,4,0:36.0,M. Ndour misses 2-pt jump shot from 14 ft (block by L. Nogueira),,101,116
440,4,0:35.0,,Defensive rebound by C. Joseph,101,116
441,4,0:14.0,,N. Powell misses 2-pt layup from 2 ft (block by R. Baker),101,116
442,4,0:13.0,Defensive rebound by J. Holiday,,101,116
443,4,0:11.0,Turnover by B. Jennings (lost ball),,101,116
444,4,0:11.0,,B. Caboclo enters the game for C. Joseph,101,116
