,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
390,4,0:11.0,,G. Hayward makes 2-pt layup from 3 ft (assist by J. Ingles),104,102
391,4,0:11.0,LA Clippers full timeout,,104,102
392,4,0:11.0,J. Redick enters the game for P. Pierce,,104,102
393,4,0:11.0,R. Felton enters the game for L. Mbah a Moute,,104,102
394,4,0:09.0,Personal foul by G. Hill,,104,102
395,4,0:09.0,J. Redick makes free throw 1 of 2,,105,102
396,4,0:09.0,L. Mbah a Moute enters the game for J. Crawford,,105,102
397,4,0:09.0,,B. Diaw enters the game for D. Favors,106,102
398,4,0:09.0,J. Redick makes free throw 2 of 2,,106,102
399,4,0:09.0,,Utah full timeout,106,102
400,4,0:07.0,,G. Hill makes 3-pt jump shot from 26 ft (assist by J. Ingles),106,105
401,4,0:05.0,Personal foul by J. Johnson (drawn by C. Paul),,106,105
402,4,0:05.0,C. Paul makes free throw 1 of 2,,107,105
403,4,0:05.0,C. Paul makes free throw 2 of 2,,108,105
404,4,0:05.0,,Utah full timeout,108,105
405,4,0:05.0,,Personal foul by D. Jordan (drawn by B. Diaw),108,105
406,4,0:05.0,,B. Diaw misses free throw 1 of 2,108,105
407,4,0:05.0,,Offensive rebound by Team,108,105
408,4,0:05.0,,D. Favors enters the game for G. Hill,107,105
409,4,0:05.0,,G. Hill enters the game for D. Favors,108,105
410,4,0:05.0,M. Speights enters the game for L. Mbah a Moute,,108,105
411,4,0:05.0,,D. Favors enters the game for G. Hill,108,105
412,4,0:05.0,,B. Diaw makes free throw 2 of 2,108,106
413,4,0:03.0,Personal foul by B. Diaw,,108,106
414,4,0:03.0,J. Redick misses free throw 1 of 2,,108,106
415,4,0:03.0,Offensive rebound by Team,,108,106
416,4,0:03.0,L. Mbah a Moute enters the game for M. Speights,,108,106
417,4,0:03.0,,G. Hill enters the game for B. Diaw,108,106
418,4,0:03.0,M. Speights enters the game for L. Mbah a Moute,,109,106
419,4,0:03.0,J. Crawford enters the game for D. Jordan,,109,106
420,4,0:03.0,J. Redick makes free throw 2 of 2,,109,106
421,4,0:03.0,,Turnover by G. Hayward (bad pass),109,106
422,4,0:01.0,Personal foul by D. Favors (drawn by C. Paul),,109,106
423,4,0:01.0,C. Paul makes free throw 1 of 2,,110,106
424,4,0:01.0,L. Mbah a Moute enters the game for J. Crawford,,110,106
425,4,0:01.0,C. Paul makes free throw 2 of 2,,111,106
