,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DENVER_ACTION,LA LAKERS_SCORE,DENVER_SCORE
385,4,6:57.0,Personal foul by W. Barton (drawn by B. Ingram),,83,112
386,4,6:40.0,T. Ennis misses 2-pt layup from 2 ft,,83,112
387,4,6:39.0,Offensive rebound by T. Ennis,,83,112
388,4,6:32.0,B. Ingram misses 3-pt jump shot from 24 ft,,83,112
389,4,6:32.0,,Defensive rebound by M. Plumlee,83,112
390,4,6:26.0,,W. Barton misses 3-pt jump shot from 24 ft,83,112
391,4,6:23.0,Defensive rebound by C. Brewer,,83,112
392,4,6:21.0,Shooting foul by J. Murray (drawn by C. Brewer),,83,112
393,4,6:21.0,C. Brewer misses free throw 1 of 2,,83,112
394,4,6:21.0,Offensive rebound by Team,,83,112
395,4,6:21.0,C. Brewer makes free throw 2 of 2,,84,112
396,4,5:59.0,,J. Murray misses 3-pt jump shot from 27 ft,84,112
397,4,5:57.0,Defensive rebound by B. Ingram,,84,112
398,4,5:53.0,Personal foul by J. Murray (drawn by I. Zubac),,84,112
399,4,5:53.0,,Denver full timeout,84,112
400,4,5:53.0,,J. Hernangómez enters the game for D. Gallinari,84,112
401,4,5:35.0,T. Ennis misses 3-pt jump shot from 29 ft,,84,112
402,4,5:34.0,Offensive rebound by C. Brewer,,84,112
403,4,5:30.0,C. Brewer makes 2-pt layup from 2 ft,,86,112
404,4,5:15.0,,Personal foul by C. Brewer (drawn by M. Plumlee),86,112
405,4,5:15.0,J. Randle enters the game for C. Brewer,,86,112
406,4,5:10.0,,Turnover by W. Barton (bad pass; steal by D. Russell),86,112
407,4,5:06.0,D. Russell misses 2-pt layup from 3 ft,,86,112
408,4,5:05.0,Offensive rebound by T. Ennis,,86,112
409,4,4:48.0,I. Zubac makes 2-pt jump shot from 4 ft,,88,112
410,4,4:25.0,,J. Hernangómez makes 3-pt jump shot from 24 ft (assist by G. Harris),88,115
411,4,4:03.0,I. Zubac makes 2-pt hook shot from 7 ft (assist by B. Ingram),,90,115
412,4,3:47.0,,J. Murray makes 3-pt jump shot from 23 ft (assist by G. Harris),90,118
413,4,3:18.0,B. Ingram makes 2-pt jump shot from 23 ft,,92,118
414,4,3:06.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by W. Barton),92,121
415,4,2:57.0,D. Russell makes 3-pt jump shot from 26 ft (assist by T. Ennis),,95,121
416,4,2:49.0,,W. Barton misses 2-pt layup from 2 ft,95,121
417,4,2:48.0,Defensive rebound by J. Randle,,95,121
418,4,2:42.0,D. Russell misses 3-pt jump shot from 25 ft,,95,121
419,4,2:40.0,,Defensive rebound by J. Hernangómez,95,121
420,4,2:38.0,,Shooting foul by I. Zubac (drawn by J. Hernangómez),95,121
421,4,2:38.0,LA Lakers full timeout,,95,121
422,4,2:38.0,,J. Hernangómez makes free throw 1 of 2,95,122
423,4,2:38.0,D. Nwaba enters the game for B. Ingram,,95,121
424,4,2:38.0,,R. Hibbert enters the game for M. Plumlee,95,121
425,4,2:38.0,,M. Beasley enters the game for G. Harris,95,121
426,4,2:38.0,,E. Mudiay enters the game for W. Barton,95,121
427,4,2:38.0,,J. Hernangómez makes free throw 2 of 2,95,123
428,4,2:22.0,Shooting foul by R. Hibbert (drawn by I. Zubac),,95,123
429,4,2:22.0,I. Zubac misses free throw 1 of 2,,95,123
430,4,2:22.0,Offensive rebound by Team,,95,123
431,4,2:22.0,I. Zubac makes free throw 2 of 2,,96,123
432,4,2:03.0,,J. Murray makes 2-pt layup from 1 ft (assist by R. Hibbert),96,125
433,4,1:53.0,T. Ennis makes 2-pt hook shot from 5 ft,,98,125
434,4,1:44.0,,J. Hernangómez misses 3-pt jump shot from 25 ft,98,125
435,4,1:43.0,Defensive rebound by I. Zubac,,98,125
436,4,1:35.0,Turnover by J. Randle (traveling),,98,125
437,4,1:24.0,,Turnover by J. Murray (step out of bounds),98,125
438,4,1:09.0,J. Randle misses 2-pt jump shot from 8 ft (block by R. Hibbert),,98,125
439,4,1:07.0,,Defensive rebound by M. Beasley,98,125
440,4,1:00.0,,R. Hibbert makes 2-pt jump shot from 9 ft (assist by E. Mudiay),98,127
441,4,0:44.0,I. Zubac misses 2-pt jump shot from 19 ft,,98,127
442,4,0:44.0,,Defensive rebound by M. Beasley,98,127
443,4,0:39.0,,Turnover by M. Beasley (lost ball; steal by D. Nwaba),98,127
444,4,0:36.0,T. Ennis misses 2-pt layup from 1 ft (block by J. Murray),,98,127
445,4,0:36.0,Offensive rebound by J. Randle,,98,127
446,4,0:36.0,J. Randle makes 2-pt layup from 1 ft,,100,127
447,4,0:21.0,,M. Beasley makes 2-pt dunk at rim (assist by J. Murray),100,129
448,4,0:21.0,,Technical foul by M. Beasley,100,129
449,4,0:21.0,T. Ennis makes technical free throw,,101,129
450,4,0:17.0,Personal foul by R. Hibbert (drawn by I. Zubac),,101,129
451,4,0:17.0,I. Zubac misses free throw 1 of 2,,101,129
452,4,0:17.0,Offensive rebound by Team,,101,129
453,4,0:17.0,I. Zubac misses free throw 2 of 2,,101,129
454,4,0:16.0,,Defensive rebound by J. Hernangómez,101,129
