,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHARLOTTE_ACTION,WASHINGTON_SCORE,CHARLOTTE_SCORE
384,4,4:43.0,M. Morris makes 3-pt jump shot from 25 ft,,103,90
385,4,4:26.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by C. Zeller),103,93
386,4,4:10.0,Offensive foul by B. Beal (drawn by C. Zeller),,103,93
387,4,4:10.0,Turnover by B. Beal (offensive foul),,103,93
388,4,3:52.0,,N. Batum makes 2-pt jump shot from 12 ft (assist by K. Walker),103,95
389,4,3:38.0,Personal foul by N. Batum (drawn by M. Gortat),,103,95
390,4,3:28.0,J. Wall misses 2-pt jump shot from 20 ft,,103,95
391,4,3:27.0,,Defensive rebound by M. Belinelli,103,95
392,4,3:10.0,,M. Belinelli misses 3-pt jump shot from 26 ft,103,95
393,4,3:07.0,Defensive rebound by B. Beal,,103,95
394,4,2:50.0,Turnover by J. Wall (bad pass; steal by C. Zeller),,103,95
395,4,2:42.0,,M. Belinelli misses 3-pt jump shot from 26 ft,103,95
396,4,2:40.0,Defensive rebound by O. Porter,,103,95
397,4,2:21.0,J. Wall misses 2-pt jump shot from 13 ft,,103,95
398,4,2:20.0,Offensive rebound by M. Gortat,,103,95
399,4,2:20.0,M. Gortat makes 2-pt layup from 1 ft,,105,95
400,4,1:59.0,,K. Walker misses 2-pt jump shot from 18 ft,105,95
401,4,1:58.0,Defensive rebound by O. Porter,,105,95
402,4,1:36.0,J. Wall misses 2-pt jump shot from 20 ft,,105,95
403,4,1:33.0,,Defensive rebound by M. Williams,105,95
404,4,1:29.0,Washington full timeout,,105,95
405,4,1:24.0,,M. Belinelli makes 2-pt jump shot from 19 ft (assist by M. Williams),105,97
406,4,1:06.0,B. Beal misses 2-pt layup at rim,,105,97
407,4,1:04.0,,Defensive rebound by C. Zeller,105,97
408,4,0:58.0,,K. Walker misses 3-pt jump shot from 25 ft,105,97
409,4,0:57.0,Defensive rebound by M. Gortat,,105,97
410,4,0:49.0,Washington full timeout,,105,97
411,4,0:49.0,K. Oubre enters the game for M. Gortat,,105,97
412,4,0:47.0,Personal take foul by C. Zeller (drawn by B. Beal),,105,97
413,4,0:44.0,Personal foul by C. Zeller (drawn by J. Wall),,105,97
414,4,0:44.0,J. Wall makes free throw 1 of 2,,106,97
415,4,0:44.0,,F. Kaminsky enters the game for C. Zeller,105,97
416,4,0:44.0,J. Wall makes free throw 2 of 2,,107,97
417,4,0:37.0,,K. Walker makes 2-pt layup from 2 ft,107,99
418,4,0:37.0,,Shooting foul by M. Morris (drawn by K. Walker),107,99
419,4,0:37.0,,K. Walker misses free throw 1 of 1,107,99
420,4,0:37.0,,M. Kidd-Gilchrist enters the game for M. Belinelli,107,99
421,4,0:35.0,Defensive rebound by M. Morris,,107,99
422,4,0:33.0,Personal foul by K. Walker (drawn by J. Wall),,107,99
423,4,0:33.0,J. Wall makes free throw 1 of 2,,108,99
424,4,0:33.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,108,99
425,4,0:33.0,J. Wall makes free throw 2 of 2,,109,99
426,4,0:24.0,,Charlotte full timeout,109,99
427,4,0:19.0,,K. Walker misses 3-pt jump shot from 25 ft,109,99
428,4,0:18.0,Defensive rebound by K. Oubre,,109,99
