,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
386,4,6:49.0,,Phoenix full timeout,94,77
387,4,6:49.0,,D. Booker enters the game for A. Len,94,77
388,4,6:49.0,,E. Bledsoe enters the game for T. Ulis,94,77
389,4,6:49.0,,T. Warren enters the game for D. Bender,94,77
390,4,6:49.0,D. Cousins enters the game for W. Cauley-Stein,,94,77
391,4,6:42.0,Offensive charge foul by M. Chriss (drawn by D. Cousins),,94,77
392,4,6:42.0,,Turnover by M. Chriss (offensive foul),94,77
393,4,6:36.0,Personal block foul by T. Warren (drawn by T. Lawson),,94,77
394,4,6:26.0,R. Gay makes 2-pt jump shot from 11 ft,,96,77
395,4,6:14.0,,Offensive foul by D. Booker (drawn by B. McLemore),96,77
396,4,6:14.0,,Turnover by D. Booker (offensive foul),96,77
397,4,6:06.0,Turnover by B. McLemore (lost ball),,96,77
398,4,6:00.0,,Turnover by D. Booker (bad pass; steal by T. Lawson),96,77
399,4,5:55.0,M. Barnes makes 2-pt layup from 2 ft (assist by T. Lawson),,98,77
400,4,5:54.0,,Phoenix full timeout,98,77
401,4,5:54.0,,J. Dudley enters the game for B. Knight,98,77
402,4,5:54.0,,T. Chandler enters the game for M. Chriss,98,77
403,4,5:41.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,98,77
404,4,5:39.0,Defensive rebound by R. Gay,,98,77
405,4,5:18.0,T. Lawson misses 3-pt jump shot from 24 ft,,98,77
406,4,5:15.0,,Defensive rebound by T. Chandler,98,77
407,4,5:12.0,,D. Booker makes 2-pt layup from 1 ft (assist by E. Bledsoe),98,79
408,4,4:55.0,Personal foul by T. Warren (drawn by D. Cousins),,98,79
409,4,4:55.0,A. Afflalo enters the game for B. McLemore,,98,79
410,4,4:44.0,D. Cousins misses 2-pt jump shot from 22 ft,,98,79
411,4,4:42.0,,Defensive rebound by J. Dudley,98,79
412,4,4:39.0,,T. Warren makes 2-pt layup from 2 ft (assist by D. Booker),98,81
413,4,4:39.0,Sacramento full timeout,,98,81
414,4,4:31.0,Personal foul by T. Warren (drawn by M. Barnes),,98,81
415,4,4:20.0,Personal foul by T. Warren (drawn by R. Gay),,98,81
416,4,4:20.0,D. Cousins makes free throw 1 of 2,,99,81
417,4,4:20.0,D. Cousins makes free throw 2 of 2,,100,81
418,4,4:08.0,,T. Warren misses 2-pt jump shot from 17 ft,100,81
419,4,4:06.0,Defensive rebound by M. Barnes,,100,81
420,4,3:49.0,M. Barnes makes 3-pt jump shot from 26 ft (assist by R. Gay),,103,81
421,4,3:39.0,,Shooting foul by M. Barnes (drawn by T. Chandler),103,81
422,4,3:39.0,,T. Chandler misses free throw 1 of 2,103,81
423,4,3:39.0,,Offensive rebound by Team,103,81
424,4,3:39.0,,T. Chandler misses free throw 2 of 2,103,81
425,4,3:38.0,Defensive rebound by D. Cousins,,103,81
426,4,3:21.0,R. Gay makes 2-pt jump shot from 9 ft,,105,81
427,4,3:07.0,,Shooting foul by T. Lawson (drawn by E. Bledsoe),105,81
428,4,3:07.0,,E. Bledsoe makes free throw 1 of 2,105,82
429,4,3:07.0,,A. Len enters the game for T. Warren,105,82
430,4,3:07.0,,M. Chriss enters the game for J. Dudley,105,82
431,4,3:07.0,,D. Bender enters the game for T. Chandler,105,82
432,4,3:07.0,,E. Bledsoe makes free throw 2 of 2,105,83
433,4,3:04.0,R. Gay makes 2-pt dunk at rim (assist by M. Barnes),,107,83
434,4,2:54.0,,Turnover by D. Booker (bad pass),107,83
435,4,2:54.0,,T. Ulis enters the game for E. Bledsoe,107,83
436,4,2:42.0,Personal foul by A. Len (drawn by D. Cousins),,107,83
437,4,2:42.0,D. Cousins makes free throw 1 of 2,,108,83
438,4,2:42.0,D. Cousins misses free throw 2 of 2,,108,83
439,4,2:42.0,,Defensive rebound by D. Bender,108,83
440,4,2:42.0,A. Tolliver enters the game for M. Barnes,,108,83
441,4,2:42.0,G. Temple enters the game for R. Gay,,108,83
442,4,2:24.0,,D. Booker makes 2-pt layup from 1 ft,108,85
443,4,2:17.0,Sacramento full timeout,,108,85
444,4,2:17.0,W. Cauley-Stein enters the game for D. Cousins,,108,85
445,4,2:17.0,M. Richardson enters the game for A. Afflalo,,108,85
446,4,2:09.0,G. Temple makes 2-pt jump shot from 16 ft (assist by W. Cauley-Stein),,110,85
447,4,1:45.0,,D. Bender makes 2-pt jump shot from 15 ft,110,87
448,4,1:30.0,T. Lawson makes 3-pt jump shot from 26 ft (assist by W. Cauley-Stein),,113,87
449,4,1:18.0,,M. Chriss makes 2-pt jump shot from 19 ft,113,89
450,4,1:02.0,M. Richardson misses 2-pt jump shot from 18 ft,,113,89
451,4,1:00.0,,Defensive rebound by D. Booker,113,89
452,4,0:49.0,,D. Bender misses 3-pt jump shot from 23 ft,113,89
453,4,0:47.0,,Offensive rebound by A. Len,113,89
454,4,0:46.0,,Shooting foul by M. Richardson (drawn by A. Len),113,89
455,4,0:46.0,,A. Len makes free throw 1 of 2,113,90
456,4,0:46.0,,A. Len makes free throw 2 of 2,113,91
457,4,0:27.0,A. Tolliver misses 3-pt jump shot from 26 ft,,113,91
458,4,0:25.0,,Defensive rebound by A. Len,113,91
459,4,0:21.0,,D. Booker makes 2-pt layup from 2 ft (assist by T. Ulis),113,93
460,4,0:21.0,,Shooting foul by A. Tolliver (drawn by D. Booker),113,93
461,4,0:21.0,,D. Booker makes free throw 1 of 1,113,94
