,QUARTER,TIME_REMAINING,INDIANA_ACTION,MINNESOTA_ACTION,INDIANA_SCORE,MINNESOTA_SCORE
387,4,3:29.0,,K. Towns makes 3-pt jump shot from 24 ft (assist by R. Rubio),95,87
388,4,3:05.0,T. Young makes 2-pt hook shot from 5 ft,,97,87
389,4,2:49.0,,K. Towns makes 3-pt jump shot from 24 ft (assist by R. Rubio),97,90
390,4,2:49.0,Indiana full timeout,,97,90
391,4,2:31.0,Shooting foul by K. Towns (drawn by M. Turner),,97,90
392,4,2:31.0,M. Turner makes free throw 1 of 2,,98,90
393,4,2:31.0,M. Turner makes free throw 2 of 2,,99,90
394,4,2:19.0,,Z. LaVine makes 3-pt jump shot from 23 ft (assist by R. Rubio),99,93
395,4,1:55.0,J. Teague makes 3-pt jump shot from 25 ft,,102,93
396,4,1:55.0,,Minnesota full timeout,102,93
397,4,1:51.0,,K. Towns makes 3-pt jump shot from 24 ft (assist by A. Wiggins),102,96
398,4,1:25.0,J. Teague misses 2-pt jump shot from 23 ft,,102,96
399,4,1:24.0,,Defensive rebound by K. Towns,102,96
400,4,1:11.0,,Shooting foul by T. Young (drawn by K. Towns),102,96
401,4,1:11.0,,K. Towns misses free throw 1 of 2,102,96
402,4,1:11.0,,Offensive rebound by Team,102,96
403,4,1:11.0,,K. Towns makes free throw 2 of 2,102,97
404,4,0:47.0,C. Miles makes 3-pt jump shot from 25 ft (assist by J. Teague),,105,97
405,4,0:47.0,,Minnesota full timeout,105,97
406,4,0:47.0,G. Robinson enters the game for C. Miles,,105,97
407,4,0:42.0,,Z. LaVine misses 3-pt jump shot from 26 ft,105,97
408,4,0:41.0,,Offensive rebound by A. Wiggins,105,97
409,4,0:41.0,,Shooting foul by P. George (drawn by A. Wiggins),105,97
410,4,0:41.0,,A. Wiggins makes free throw 1 of 2,105,98
411,4,0:41.0,C. Miles enters the game for G. Robinson,,105,98
412,4,0:41.0,,A. Wiggins makes free throw 2 of 2,105,99
413,4,0:41.0,Indiana full timeout,,105,99
414,4,0:38.0,G. Robinson enters the game for C. Miles,,105,99
415,4,0:38.0,Turnover by P. George (lost ball; steal by A. Wiggins),,105,99
416,4,0:26.0,,Shooting foul by G. Robinson (drawn by Z. LaVine),105,99
417,4,0:26.0,,Z. LaVine makes free throw 1 of 2,105,100
418,4,0:26.0,C. Miles enters the game for G. Robinson,,105,100
419,4,0:26.0,,Z. LaVine makes free throw 2 of 2,105,101
420,4,0:26.0,Indiana full timeout,,105,101
421,4,0:23.0,Personal foul by R. Rubio (drawn by P. George),,105,101
422,4,0:23.0,P. George makes free throw 1 of 2,,106,101
423,4,0:23.0,P. George misses free throw 2 of 2,,106,101
424,4,0:23.0,,Defensive rebound by G. Dieng,106,101
425,4,0:23.0,G. Robinson enters the game for C. Miles,,106,101
426,4,0:16.0,,A. Wiggins makes 2-pt layup from 1 ft,106,103
427,4,0:10.0,M. Turner makes 2-pt layup from 2 ft (assist by J. Teague),,108,103
428,4,0:06.0,,Z. LaVine misses 3-pt jump shot from 26 ft,108,103
429,4,0:04.0,Defensive rebound by T. Young,,108,103
430,4,0:03.0,Personal foul by K. Towns (drawn by T. Young),,108,103
431,4,0:03.0,T. Young misses free throw 1 of 2,,108,103
432,4,0:03.0,Offensive rebound by Team,,108,103
433,4,0:03.0,T. Young makes free throw 2 of 2,,109,103
434,4,0:00.0,,A. Wiggins misses 3-pt jump shot from 41 ft,109,103
435,4,0:00.0,,Offensive rebound by Team,109,103
