,QUARTER,TIME_REMAINING,MIAMI_ACTION,DETROIT_ACTION,MIAMI_SCORE,DETROIT_SCORE
385,4,5:00.0,,Offensive rebound by S. Johnson,87,82
386,4,4:54.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by I. Smith),87,85
387,4,4:41.0,Turnover by J. Johnson (bad pass; steal by A. Drummond),,87,85
388,4,4:34.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,87,85
389,4,4:34.0,,Offensive rebound by S. Johnson,87,85
390,4,4:34.0,,A. Drummond makes 2-pt layup at rim (assist by S. Johnson),87,87
391,4,4:34.0,,Shooting foul by H. Whiteside (drawn by A. Drummond),87,87
392,4,4:34.0,,M. Morris enters the game for S. Johnson,87,87
393,4,4:34.0,,A. Drummond makes free throw 1 of 1,87,88
394,4,4:29.0,Miami full timeout,,87,88
395,4,4:14.0,J. Richardson misses 2-pt jump shot from 14 ft,,87,88
396,4,4:14.0,Offensive rebound by H. Whiteside,,87,88
397,4,4:09.0,H. Whiteside misses 2-pt jump shot from 6 ft (block by A. Drummond),,87,88
398,4,4:08.0,,Defensive rebound by T. Harris,87,88
399,4,3:46.0,,T. Harris misses 3-pt jump shot from 25 ft,87,88
400,4,3:45.0,Defensive rebound by G. Dragić,,87,88
401,4,3:27.0,R. McGruder makes 2-pt hook shot from 5 ft (assist by J. Richardson),,89,88
402,4,3:14.0,,Shooting foul by J. Richardson (drawn by K. Caldwell-Pope),89,88
403,4,3:14.0,,K. Caldwell-Pope misses free throw 1 of 3,89,88
404,4,3:14.0,,Offensive rebound by Team,89,88
405,4,3:14.0,,K. Caldwell-Pope makes free throw 2 of 3,89,89
406,4,3:14.0,T. Johnson enters the game for J. Richardson,,89,89
407,4,3:14.0,,K. Caldwell-Pope makes free throw 3 of 3,89,90
408,4,2:58.0,Personal foul by M. Morris (drawn by G. Dragić),,89,90
409,4,2:58.0,G. Dragić makes free throw 1 of 2,,90,90
410,4,2:58.0,,S. Johnson enters the game for M. Morris,89,90
411,4,2:58.0,G. Dragić makes free throw 2 of 2,,91,90
412,4,2:45.0,,Shooting foul by T. Johnson (drawn by I. Smith),91,90
413,4,2:45.0,,I. Smith makes free throw 1 of 2,91,91
414,4,2:45.0,,I. Smith misses free throw 2 of 2,91,91
415,4,2:44.0,Defensive rebound by H. Whiteside,,91,91
416,4,2:19.0,G. Dragić misses 3-pt jump shot from 26 ft,,91,91
417,4,2:19.0,,Defensive rebound by T. Harris,91,91
418,4,2:16.0,Offensive charge foul by S. Johnson (drawn by G. Dragić),,91,91
419,4,2:16.0,,Turnover by S. Johnson (offensive foul),91,91
420,4,1:56.0,Personal foul by A. Drummond (drawn by H. Whiteside),,91,91
421,4,1:56.0,H. Whiteside misses free throw 1 of 2,,91,91
422,4,1:56.0,Offensive rebound by Team,,91,91
423,4,1:56.0,H. Whiteside makes free throw 2 of 2,,92,91
424,4,1:33.0,,T. Harris misses 2-pt jump shot from 11 ft,92,91
425,4,1:31.0,Defensive rebound by T. Johnson,,92,91
426,4,1:15.0,T. Johnson misses 2-pt jump shot from 14 ft,,92,91
427,4,1:14.0,Offensive rebound by R. McGruder,,92,91
428,4,0:53.0,R. McGruder misses 2-pt jump shot from 12 ft,,92,91
429,4,0:53.0,,Defensive rebound by K. Caldwell-Pope,92,91
430,4,0:45.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft,92,94
431,4,0:45.0,Miami full timeout,,92,94
432,4,0:44.0,Turnover by R. McGruder (lost ball),,92,94
433,4,0:44.0,,A. Baynes enters the game for A. Drummond,92,94
434,4,0:30.0,,I. Smith makes 2-pt jump shot from 18 ft,92,96
435,4,0:30.0,Miami full timeout,,92,96
436,4,0:30.0,,Technical foul by S. Johnson,92,96
437,4,0:30.0,,A. Drummond enters the game for A. Baynes,92,96
438,4,0:30.0,G. Dragić makes technical free throw,,93,96
439,4,0:25.0,G. Dragić makes 2-pt jump shot from 6 ft,,95,96
440,4,0:22.0,Violation by R. McGruder (kicked ball),,95,96
441,4,0:15.0,,Turnover by S. Johnson (lost ball),95,96
442,4,0:11.0,Miami full timeout,,95,96
443,4,0:06.0,J. Johnson misses 2-pt jump shot from 10 ft,,95,96
444,4,0:04.0,Offensive rebound by G. Dragić,,95,96
445,4,0:01.0,G. Dragić misses 2-pt jump shot from 7 ft,,95,96
446,4,0:00.0,Offensive rebound by H. Whiteside,,95,96
447,4,0:00.0,H. Whiteside makes 2-pt layup at rim,,97,96
