,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
384,4,5:00.0,,C. Zeller misses 2-pt jump shot from 4 ft (block by A. Horford),87,79
385,4,4:57.0,Defensive rebound by J. Crowder,,87,79
386,4,4:55.0,T. Rozier makes 2-pt layup from 1 ft (assist by J. Crowder),,89,79
387,4,4:55.0,Shooting foul by C. Zeller (drawn by T. Rozier),,89,79
388,4,4:55.0,T. Rozier makes free throw 1 of 1,,90,79
389,4,4:41.0,,M. Williams misses 3-pt jump shot from 26 ft,90,79
390,4,4:40.0,Defensive rebound by T. Rozier,,90,79
391,4,4:22.0,J. Jerebko makes 3-pt jump shot from 25 ft (assist by I. Thomas),,93,79
392,4,4:08.0,,Shooting foul by J. Crowder (drawn by N. Batum),93,79
393,4,4:08.0,Technical foul by J. Crowder,,93,79
394,4,4:08.0,,N. Batum makes technical free throw,93,80
395,4,4:08.0,,N. Batum makes free throw 1 of 3,93,81
396,4,4:08.0,,N. Batum makes free throw 2 of 3,93,82
397,4,4:08.0,,N. Batum misses free throw 3 of 3,93,82
398,4,4:08.0,A. Bradley enters the game for J. Crowder,,93,82
399,4,4:08.0,,F. Kaminsky enters the game for C. Zeller,93,82
400,4,4:07.0,Defensive rebound by J. Jerebko,,93,82
401,4,3:45.0,A. Horford makes 2-pt layup from 1 ft (assist by I. Thomas),,95,82
402,4,3:26.0,,K. Walker makes 2-pt jump shot from 17 ft,95,84
403,4,3:09.0,Shooting foul by M. Williams (drawn by I. Thomas),,95,84
404,4,3:09.0,I. Thomas misses free throw 1 of 2,,95,84
405,4,3:09.0,Offensive rebound by Team,,95,84
406,4,3:09.0,I. Thomas makes free throw 2 of 2,,96,84
407,4,2:59.0,,F. Kaminsky makes 2-pt dunk at rim (assist by K. Walker),96,86
408,4,2:34.0,I. Thomas misses 3-pt jump shot from 25 ft,,96,86
409,4,2:33.0,,Defensive rebound by M. Kidd-Gilchrist,96,86
410,4,2:16.0,,K. Walker makes 2-pt layup from 1 ft (assist by F. Kaminsky),96,88
411,4,2:16.0,Boston full timeout,,96,88
412,4,2:16.0,J. Crowder enters the game for T. Rozier,,96,88
413,4,2:16.0,A. Johnson enters the game for J. Jerebko,,96,88
414,4,1:53.0,I. Thomas misses 2-pt layup from 1 ft,,96,88
415,4,1:51.0,,Defensive rebound by M. Kidd-Gilchrist,96,88
416,4,1:45.0,,K. Walker makes 2-pt layup from 1 ft,96,90
417,4,1:31.0,I. Thomas makes 2-pt layup at rim,,98,90
418,4,1:08.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,98,90
419,4,1:07.0,Defensive rebound by A. Horford,,98,90
420,4,0:50.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by I. Thomas),,101,90
421,4,0:50.0,,Charlotte full timeout,101,90
422,4,0:50.0,J. Jerebko enters the game for A. Johnson,,101,90
423,4,0:50.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,101,90
424,4,0:44.0,,N. Batum misses 3-pt jump shot from 23 ft,101,90
425,4,0:42.0,,Offensive rebound by F. Kaminsky,101,90
426,4,0:42.0,,F. Kaminsky makes 2-pt layup from 1 ft,101,92
427,4,0:36.0,Personal take foul by M. Belinelli (drawn by I. Thomas),,101,92
428,4,0:34.0,Personal take foul by F. Kaminsky (drawn by I. Thomas),,101,92
429,4,0:34.0,I. Thomas makes free throw 1 of 2,,102,92
430,4,0:34.0,I. Thomas makes free throw 2 of 2,,103,92
431,4,0:27.0,,K. Walker makes 3-pt jump shot from 25 ft,103,95
432,4,0:23.0,Personal take foul by K. Walker (drawn by A. Bradley),,103,95
433,4,0:23.0,A. Bradley misses free throw 1 of 2,,103,95
434,4,0:23.0,Offensive rebound by Team,,103,95
435,4,0:23.0,T. Rozier enters the game for I. Thomas,,103,95
436,4,0:23.0,A. Bradley makes free throw 2 of 2,,104,95
437,4,0:23.0,,Charlotte full timeout,104,95
438,4,0:20.0,,K. Walker makes 3-pt jump shot from 23 ft,104,98
