,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SACRAMENTO_ACTION,MINNESOTA_SCORE,SACRAMENTO_SCORE
383,4,6:28.0,K. Dunn enters the game for S. Muhammad,,88,96
384,4,6:28.0,,M. Barnes enters the game for A. Tolliver,88,96
385,4,6:28.0,,R. Gay enters the game for O. Casspi,88,96
386,4,6:28.0,A. Wiggins enters the game for R. Rubio,,88,96
387,4,6:28.0,Z. LaVine makes free throw 2 of 2,,89,96
388,4,6:05.0,,M. Barnes misses 2-pt jump shot from 13 ft,89,96
389,4,6:05.0,Defensive rebound by Team,,89,96
390,4,6:05.0,,Loose ball foul by D. Cousins (drawn by G. Dieng),89,96
391,4,5:49.0,Z. LaVine makes 2-pt layup from 4 ft,,91,96
392,4,5:49.0,,Sacramento full timeout,91,96
393,4,5:28.0,,T. Lawson misses 3-pt jump shot from 25 ft,91,96
394,4,5:27.0,Defensive rebound by K. Dunn,,91,96
395,4,5:15.0,A. Wiggins makes 2-pt layup from 4 ft,,93,96
396,4,5:15.0,Shooting foul by M. Barnes (drawn by A. Wiggins),,93,96
397,4,5:15.0,,A. Afflalo enters the game for B. McLemore,93,96
398,4,5:15.0,A. Wiggins makes free throw 1 of 1,,94,96
399,4,4:59.0,,M. Barnes misses 3-pt jump shot from 25 ft,94,96
400,4,4:58.0,,Offensive rebound by D. Cousins,94,96
401,4,4:43.0,,Turnover by M. Barnes (bad pass; steal by K. Towns),94,96
402,4,4:25.0,G. Dieng makes 2-pt jump shot from 15 ft,,96,96
403,4,4:01.0,,R. Gay makes 2-pt hook shot from 8 ft,96,98
404,4,3:47.0,A. Wiggins makes 2-pt layup from 3 ft,,98,98
405,4,3:28.0,,D. Cousins makes 2-pt layup from 3 ft,98,100
406,4,3:11.0,A. Wiggins makes 2-pt jump shot from 16 ft,,100,100
407,4,2:57.0,,Personal foul by K. Dunn (drawn by D. Cousins),100,100
408,4,2:57.0,Minnesota full timeout,,100,100
409,4,2:45.0,,R. Gay misses 2-pt jump shot from 17 ft,100,100
410,4,2:44.0,Defensive rebound by Z. LaVine,,100,100
411,4,2:20.0,G. Dieng misses 3-pt jump shot from 24 ft,,100,100
412,4,2:20.0,Offensive rebound by Team,,100,100
413,4,2:20.0,Turnover by Team (shot clock),,100,100
414,4,1:56.0,,R. Gay makes 2-pt jump shot from 18 ft (assist by T. Lawson),100,102
415,4,1:49.0,Minnesota full timeout,,100,102
416,4,1:33.0,Z. LaVine misses 2-pt jump shot from 20 ft,,100,102
417,4,1:33.0,Offensive rebound by K. Towns,,100,102
418,4,1:27.0,K. Towns misses 2-pt jump shot from 8 ft (block by M. Barnes),,100,102
419,4,1:26.0,,Defensive rebound by Team,100,102
420,4,1:10.0,,T. Lawson makes 3-pt jump shot from 24 ft (assist by M. Barnes),100,105
421,4,1:10.0,Minnesota full timeout,,100,105
422,4,1:07.0,Shooting foul by M. Barnes (drawn by A. Wiggins),,100,105
423,4,1:07.0,A. Wiggins misses free throw 1 of 2,,100,105
424,4,1:07.0,Offensive rebound by Team,,100,105
425,4,1:07.0,A. Wiggins makes free throw 2 of 2,,101,105
426,4,0:51.0,Offensive charge foul by D. Cousins (drawn by G. Dieng),,101,105
427,4,0:51.0,,Turnover by D. Cousins (offensive foul),101,105
428,4,0:37.0,Personal block foul by D. Cousins (drawn by K. Dunn),,101,105
429,4,0:37.0,K. Dunn misses free throw 1 of 2,,101,105
430,4,0:37.0,Offensive rebound by Team,,101,105
431,4,0:37.0,K. Dunn misses free throw 2 of 2,,101,105
432,4,0:37.0,,K. Koufos enters the game for D. Cousins,101,105
433,4,0:37.0,,W. Cauley-Stein enters the game for T. Lawson,101,105
434,4,0:36.0,Offensive rebound by G. Dieng,,101,105
435,4,0:34.0,,T. Lawson enters the game for W. Cauley-Stein,101,105
436,4,0:20.0,Z. LaVine misses 3-pt jump shot from 23 ft,,101,105
437,4,0:19.0,Offensive rebound by K. Towns,,101,105
438,4,0:19.0,K. Towns makes 2-pt layup from 2 ft,,103,105
439,4,0:19.0,,Sacramento full timeout,103,105
440,4,0:19.0,,A. Tolliver enters the game for K. Koufos,103,105
441,4,0:16.0,,Sacramento full timeout,103,105
442,4,0:16.0,Violation by K. Towns (kicked ball),,103,105
443,4,0:13.0,,Personal take foul by Z. LaVine (drawn by A. Tolliver),103,105
444,4,0:11.0,,Turnover by R. Gay (lost ball),103,105
445,4,0:11.0,,G. Temple enters the game for T. Lawson,103,105
446,4,0:08.0,Minnesota full timeout,,103,105
447,4,0:08.0,,K. Koufos enters the game for A. Tolliver,103,105
448,4,0:05.0,A. Wiggins misses 2-pt jump shot from 21 ft,,103,105
449,4,0:03.0,Offensive rebound by G. Dieng,,103,105
450,4,0:03.0,G. Dieng misses 2-pt layup from 2 ft,,103,105
451,4,0:00.0,,Defensive rebound by M. Barnes,103,105
452,4,0:00.0,,Personal foul by K. Towns (drawn by M. Barnes),103,105
453,4,0:00.0,,M. Barnes makes free throw 1 of 2,103,106
454,4,0:00.0,,M. Barnes misses free throw 2 of 2,103,106
455,4,0:00.0,Defensive rebound by K. Towns,,103,106
