,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,TORONTO_ACTION,SACRAMENTO_SCORE,TORONTO_SCORE
387,4,6:12.0,Offensive rebound by Team,,78,79
388,4,6:12.0,D. Cousins makes free throw 2 of 2,,79,79
389,4,5:57.0,,J. Poeltl misses 2-pt layup from 3 ft,79,79
390,4,5:56.0,Defensive rebound by A. Afflalo,,79,79
391,4,5:47.0,D. Cousins makes 2-pt layup from 2 ft (assist by A. Afflalo),,81,79
392,4,5:41.0,,N. Powell makes 2-pt layup from 1 ft (assist by K. Lowry),81,81
393,4,5:27.0,,Violation by J. Poeltl (kicked ball),81,81
394,4,5:22.0,R. Gay makes 3-pt jump shot from 24 ft (assist by D. Cousins),,84,81
395,4,5:03.0,,D. DeRozan misses 2-pt jump shot from 3 ft,84,81
396,4,5:03.0,,Offensive rebound by J. Poeltl,84,81
397,4,5:00.0,,J. Poeltl makes 2-pt layup from 1 ft,84,83
398,4,4:41.0,R. Gay makes 3-pt jump shot from 23 ft (assist by M. Barnes),,87,83
399,4,4:28.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),87,86
400,4,4:14.0,Turnover by R. Gay (bad pass),,87,86
401,4,3:56.0,,D. DeRozan makes 2-pt jump shot from 15 ft,87,88
402,4,3:42.0,Personal foul by N. Powell (drawn by A. Afflalo),,87,88
403,4,3:38.0,T. Lawson misses 2-pt layup from 3 ft (block by P. Patterson),,87,88
404,4,3:37.0,,Defensive rebound by P. Patterson,87,88
405,4,3:24.0,,D. DeRozan misses 2-pt jump shot from 20 ft,87,88
406,4,3:24.0,Defensive rebound by Team,,87,88
407,4,3:24.0,,Loose ball foul by P. Patterson (drawn by M. Barnes),87,88
408,4,3:24.0,M. Barnes misses free throw 1 of 2,,87,88
409,4,3:24.0,Offensive rebound by Team,,87,88
410,4,3:24.0,M. Barnes makes free throw 2 of 2,,88,88
411,4,3:12.0,,K. Lowry misses 2-pt jump shot from 3 ft,88,88
412,4,3:11.0,Defensive rebound by Team,,88,88
413,4,2:55.0,D. Cousins makes 2-pt layup from 3 ft (assist by T. Lawson),,90,88
414,4,2:50.0,,Toronto full timeout,90,88
415,4,2:39.0,,Turnover by D. DeRozan (lost ball; steal by D. Cousins),90,88
416,4,2:20.0,D. Cousins misses 2-pt hook shot from 8 ft,,90,88
417,4,2:19.0,,Defensive rebound by K. Lowry,90,88
418,4,2:14.0,,Shooting foul by T. Lawson (drawn by D. DeRozan),90,88
419,4,2:14.0,,D. DeRozan misses free throw 1 of 2,90,88
420,4,2:14.0,,Offensive rebound by Team,90,88
421,4,2:14.0,,D. DeRozan misses free throw 2 of 2,90,88
422,4,2:13.0,Defensive rebound by M. Barnes,,90,88
423,4,1:54.0,Personal foul by K. Lowry (drawn by R. Gay),,90,88
424,4,1:54.0,R. Gay makes free throw 1 of 2,,91,88
425,4,1:54.0,R. Gay makes free throw 2 of 2,,92,88
426,4,1:34.0,,D. DeRozan misses 2-pt jump shot from 3 ft (block by D. Cousins),92,88
427,4,1:33.0,Defensive rebound by M. Barnes,,92,88
428,4,1:13.0,R. Gay misses 2-pt jump shot from 17 ft,,92,88
429,4,1:12.0,,Defensive rebound by P. Patterson,92,88
430,4,1:01.0,,N. Powell misses 3-pt jump shot from 23 ft,92,88
431,4,1:00.0,Defensive rebound by D. Cousins,,92,88
432,4,0:56.0,Sacramento full timeout,,92,88
433,4,0:41.0,D. Cousins misses 2-pt jump shot from 11 ft,,92,88
434,4,0:40.0,,Defensive rebound by J. Poeltl,92,88
435,4,0:30.0,,K. Lowry misses 3-pt jump shot from 26 ft,92,88
436,4,0:29.0,Defensive rebound by T. Lawson,,92,88
437,4,0:27.0,Personal foul by P. Patterson (drawn by T. Lawson),,92,88
438,4,0:27.0,T. Lawson makes free throw 1 of 2,,93,88
439,4,0:27.0,T. Lawson makes free throw 2 of 2,,94,88
440,4,0:27.0,,Toronto full timeout,94,88
441,4,0:23.0,,K. Lowry misses 3-pt jump shot from 24 ft,94,88
442,4,0:22.0,Defensive rebound by R. Gay,,94,88
443,4,0:18.0,Personal foul by K. Lowry (drawn by R. Gay),,94,88
444,4,0:18.0,R. Gay misses free throw 1 of 2,,94,88
445,4,0:18.0,Offensive rebound by Team,,94,88
446,4,0:18.0,R. Gay makes free throw 2 of 2,,95,88
447,4,0:18.0,,Toronto full timeout,95,88
448,4,0:13.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),95,91
449,4,0:12.0,Personal take foul by J. Poeltl (drawn by D. Cousins),,95,91
450,4,0:12.0,D. Cousins makes free throw 1 of 2,,96,91
451,4,0:12.0,,L. Nogueira enters the game for J. Poeltl,95,91
452,4,0:12.0,,C. Joseph enters the game for N. Powell,96,91
453,4,0:12.0,D. Cousins misses free throw 2 of 2,,96,91
454,4,0:11.0,,Defensive rebound by P. Patterson,96,91
455,4,0:03.0,,K. Lowry misses 3-pt jump shot from 29 ft,96,91
456,4,0:02.0,Defensive rebound by A. Afflalo,,96,91
