,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
377,4,11:07.0,,S. Kilpatrick makes free throw 2 of 2,80,96
378,4,10:45.0,Shooting foul by I. Whitehead (drawn by L. Thomas),,80,96
379,4,10:45.0,L. Thomas makes free throw 1 of 3,,81,96
380,4,10:45.0,L. Thomas misses free throw 2 of 3,,81,96
381,4,10:45.0,Offensive rebound by Team,,81,96
382,4,10:45.0,L. Thomas makes free throw 3 of 3,,82,96
383,4,10:33.0,,Shooting foul by C. Lee (drawn by S. Kilpatrick),82,96
384,4,10:33.0,,S. Kilpatrick makes free throw 1 of 2,82,97
385,4,10:33.0,,S. Kilpatrick makes free throw 2 of 2,82,98
386,4,10:17.0,L. Thomas makes 3-pt jump shot from 25 ft (assist by R. Baker),,85,98
387,4,10:15.0,,Brooklyn full timeout,85,98
388,4,9:53.0,,T. Booker makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),85,101
389,4,9:30.0,L. Thomas makes 3-pt jump shot from 25 ft (assist by C. Lee),,88,101
390,4,9:06.0,,T. Booker misses 3-pt jump shot from 25 ft,88,101
391,4,9:05.0,,Offensive rebound by Team,88,101
392,4,9:04.0,,Turnover by Team (shot clock),88,101
393,4,8:52.0,Offensive foul by K. Porziņģis (drawn by S. Kilpatrick),,88,101
394,4,8:52.0,Turnover by K. Porziņģis (offensive foul),,88,101
395,4,8:52.0,C. Anthony enters the game for R. Baker,,88,101
396,4,8:33.0,,I. Whitehead misses 2-pt jump shot from 17 ft,88,101
397,4,8:32.0,Defensive rebound by C. Anthony,,88,101
398,4,8:22.0,Shooting foul by S. Dinwiddie (drawn by K. Porziņģis),,88,101
399,4,8:22.0,K. Porziņģis makes free throw 1 of 2,,89,101
400,4,8:22.0,K. Porziņģis misses free throw 2 of 2,,89,101
401,4,8:22.0,,C. LeVert enters the game for S. Kilpatrick,89,101
402,4,8:21.0,Offensive rebound by C. Randle,,89,101
403,4,8:20.0,C. Randle makes 2-pt dunk at rim,,91,101
404,4,8:00.0,,S. Dinwiddie misses 2-pt layup from 3 ft (block by K. Porziņģis),91,101
405,4,7:59.0,Defensive rebound by K. Porziņģis,,91,101
406,4,7:54.0,C. Lee makes 2-pt layup from 1 ft,,93,101
407,4,7:38.0,,I. Whitehead misses 3-pt jump shot from 25 ft,93,101
408,4,7:37.0,Defensive rebound by L. Thomas,,93,101
409,4,7:25.0,C. Randle misses 3-pt jump shot from 25 ft,,93,101
410,4,7:23.0,,Defensive rebound by T. Booker,93,101
411,4,7:07.0,,Shooting foul by C. Randle (drawn by S. Dinwiddie),93,101
412,4,7:07.0,,S. Dinwiddie misses free throw 1 of 2,93,101
413,4,7:07.0,,Offensive rebound by Team,93,101
414,4,7:07.0,,B. Lopez enters the game for T. Booker,93,101
415,4,7:07.0,,J. Lin enters the game for I. Whitehead,93,101
416,4,7:07.0,,R. Hollis-Jefferson enters the game for Q. Acy,93,101
417,4,7:07.0,D. Rose enters the game for C. Lee,,93,101
418,4,7:07.0,,S. Dinwiddie makes free throw 2 of 2,93,102
419,4,6:43.0,C. Anthony makes 2-pt jump shot from 17 ft,,95,102
420,4,6:29.0,,B. Lopez misses 3-pt jump shot from 26 ft,95,102
421,4,6:28.0,Defensive rebound by C. Anthony,,95,102
422,4,6:11.0,Turnover by C. Anthony (lost ball; steal by C. LeVert),,95,102
423,4,6:07.0,,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by J. Lin),95,104
424,4,6:05.0,New York full timeout,,95,104
425,4,5:44.0,Shooting foul by R. Hollis-Jefferson (drawn by C. Anthony),,95,104
426,4,5:44.0,C. Anthony makes free throw 1 of 3,,96,104
427,4,5:44.0,C. Anthony makes free throw 2 of 3,,97,104
428,4,5:44.0,C. Lee enters the game for C. Randle,,97,104
429,4,5:44.0,C. Anthony makes free throw 3 of 3,,98,104
430,4,5:34.0,,B. Lopez misses 2-pt jump shot from 8 ft,98,104
431,4,5:33.0,,Offensive rebound by B. Lopez,98,104
432,4,5:31.0,,B. Lopez makes 2-pt layup from 1 ft,98,106
433,4,5:09.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),,101,106
434,4,4:58.0,,J. Lin makes 3-pt jump shot from 26 ft,101,109
435,4,4:37.0,C. Anthony makes 2-pt jump shot from 18 ft,,103,109
436,4,4:22.0,,C. LeVert makes 3-pt jump shot from 25 ft (assist by B. Lopez),103,112
437,4,4:06.0,Personal foul by R. Hollis-Jefferson (drawn by C. Anthony),,103,112
438,4,3:59.0,Turnover by K. Porziņģis (bad pass; steal by J. Lin),,103,112
439,4,3:55.0,,Shooting block foul by K. Porziņģis (drawn by J. Lin),103,112
440,4,3:55.0,,J. Lin makes free throw 1 of 2,103,113
441,4,3:55.0,W. Hernangómez enters the game for K. Porziņģis,,103,112
442,4,3:55.0,,J. Lin misses free throw 2 of 2,103,113
443,4,3:54.0,Defensive rebound by W. Hernangómez,,103,113
444,4,3:36.0,C. Anthony makes 2-pt jump shot from 18 ft,,105,113
445,4,3:25.0,,J. Lin makes 2-pt layup from 1 ft,105,115
446,4,3:25.0,,Shooting foul by W. Hernangómez (drawn by J. Lin),105,115
447,4,3:25.0,,J. Lin makes free throw 1 of 1,105,116
448,4,3:08.0,C. Anthony misses 2-pt jump shot from 22 ft,,105,116
449,4,3:07.0,,Defensive rebound by S. Dinwiddie,105,116
450,4,2:59.0,,Offensive foul by B. Lopez (drawn by D. Rose),105,116
451,4,2:59.0,,Turnover by B. Lopez (offensive foul),105,116
452,4,2:59.0,Official timeout,,105,116
453,4,2:43.0,D. Rose misses 2-pt jump shot from 9 ft,,105,116
454,4,2:42.0,,Defensive rebound by B. Lopez,105,116
455,4,2:22.0,,J. Lin misses 2-pt layup from 2 ft (block by L. Thomas),105,116
456,4,2:20.0,Defensive rebound by W. Hernangómez,,105,116
457,4,2:13.0,C. Lee makes 3-pt jump shot from 24 ft (assist by W. Hernangómez),,108,116
458,4,2:06.0,,B. Lopez misses 3-pt jump shot from 25 ft,108,116
459,4,2:04.0,Defensive rebound by W. Hernangómez,,108,116
460,4,1:55.0,Turnover by C. Anthony (bad pass; steal by B. Lopez),,108,116
461,4,1:50.0,,Shooting foul by D. Rose (drawn by B. Lopez),108,116
462,4,1:50.0,,B. Lopez makes free throw 1 of 2,108,117
463,4,1:50.0,,B. Lopez makes free throw 2 of 2,108,118
464,4,1:45.0,D. Rose makes 2-pt layup from 2 ft,,110,118
465,4,1:45.0,Shooting foul by J. Lin (drawn by D. Rose),,110,118
466,4,1:45.0,D. Rose misses free throw 1 of 1,,110,118
467,4,1:44.0,,Defensive rebound by J. Lin,110,118
468,4,1:22.0,,J. Lin misses 2-pt layup from 2 ft,110,118
469,4,1:21.0,,Offensive rebound by R. Hollis-Jefferson,110,118
470,4,1:20.0,,Turnover by Team (shot clock),110,118
471,4,1:09.0,D. Rose makes 2-pt jump shot from 7 ft,,112,118
472,4,0:47.0,,S. Dinwiddie misses 2-pt jump shot from 14 ft,112,118
473,4,0:46.0,,Offensive rebound by S. Dinwiddie,112,118
474,4,0:28.0,,J. Lin makes 2-pt jump shot from 11 ft,112,120
475,4,0:28.0,New York full timeout,,112,120
476,4,0:28.0,,T. Booker enters the game for B. Lopez,112,120
477,4,0:23.0,C. Anthony misses 2-pt jump shot from 24 ft,,112,120
478,4,0:22.0,,Defensive rebound by C. LeVert,112,120
