,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
382,4,3:56.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,104,97
383,4,3:55.0,,Defensive rebound by P. Millsap,104,97
384,4,3:50.0,,Turnover by T. Prince (bad pass; steal by B. Bogdanović),104,97
385,4,3:32.0,J. Wall makes 2-pt jump shot from 19 ft,,106,97
386,4,3:31.0,,Atlanta full timeout,106,97
387,4,3:19.0,,Personal foul by M. Morris (drawn by D. Schröder),106,97
388,4,3:05.0,,Turnover by K. Bazemore (lost ball; steal by B. Beal),106,97
389,4,2:47.0,O. Porter misses 3-pt jump shot from 25 ft,,106,97
390,4,2:46.0,,Defensive rebound by T. Hardaway,106,97
391,4,2:37.0,,P. Millsap makes 2-pt jump shot from 9 ft (assist by D. Schröder),106,99
392,4,2:17.0,J. Wall makes 2-pt layup at rim,,108,99
393,4,2:17.0,Shooting block foul by P. Millsap (drawn by J. Wall),,108,99
394,4,2:17.0,J. Wall makes free throw 1 of 1,,109,99
395,4,2:09.0,,P. Millsap misses 2-pt jump shot from 9 ft (block by M. Morris),109,99
396,4,2:07.0,Defensive rebound by O. Porter,,109,99
397,4,2:05.0,Personal take foul by K. Bazemore (drawn by J. Wall),,109,99
398,4,2:05.0,J. Wall makes free throw 1 of 2,,110,99
399,4,2:05.0,J. Wall misses free throw 2 of 2,,110,99
400,4,2:04.0,Offensive rebound by B. Beal,,110,99
401,4,1:40.0,J. Wall misses 2-pt jump shot from 21 ft,,110,99
402,4,1:37.0,Offensive rebound by M. Morris,,110,99
403,4,1:21.0,B. Beal misses 2-pt layup from 1 ft (block by K. Bazemore),,110,99
404,4,1:19.0,,Defensive rebound by P. Millsap,110,99
405,4,1:14.0,,Turnover by K. Bazemore (lost ball),110,99
406,4,1:00.0,J. Wall makes 2-pt layup from 1 ft,,112,99
407,4,1:00.0,Shooting foul by K. Bazemore (drawn by J. Wall),,112,99
408,4,1:00.0,J. Wall makes free throw 1 of 1,,113,99
409,4,0:48.0,,T. Hardaway misses 3-pt jump shot from 26 ft,113,99
410,4,0:46.0,Defensive rebound by M. Morris,,113,99
411,4,0:38.0,Personal take foul by D. Schröder (drawn by J. Wall),,113,99
412,4,0:38.0,J. Wall makes free throw 1 of 2,,114,99
413,4,0:38.0,S. Mac enters the game for O. Porter,,114,99
414,4,0:38.0,D. Ochefu enters the game for M. Morris,,114,99
415,4,0:38.0,K. Oubre enters the game for B. Beal,,114,99
416,4,0:38.0,T. Satoranský enters the game for B. Bogdanović,,114,99
417,4,0:38.0,,M. Muscala enters the game for P. Millsap,114,99
418,4,0:38.0,,E. İlyasova enters the game for D. Schröder,114,99
419,4,0:38.0,,J. Calderón enters the game for K. Bazemore,114,99
420,4,0:38.0,J. Wall makes free throw 2 of 2,,115,99
421,4,0:37.0,,Personal take foul by D. Ochefu (drawn by J. Calderón),115,99
422,4,0:37.0,B. Bogdanović enters the game for J. Wall,,115,99
423,4,0:31.0,,T. Prince misses 3-pt jump shot from 25 ft,115,99
424,4,0:29.0,,Offensive rebound by T. Prince,115,99
425,4,0:20.0,,T. Hardaway misses 3-pt jump shot from 28 ft,115,99
426,4,0:18.0,Defensive rebound by D. Ochefu,,115,99
