,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SACRAMENTO_ACTION,NEW ORLEANS_SCORE,SACRAMENTO_SCORE
113,2,10:07.0,B. Hield misses 3-pt jump shot from 26 ft,,30,35
114,2,10:06.0,,Defensive rebound by W. Cauley-Stein,30,35
115,2,9:57.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by M. Barnes),30,37
116,2,9:57.0,,Shooting foul by B. Hield (drawn by W. Cauley-Stein),30,37
117,2,9:57.0,,W. Cauley-Stein misses free throw 1 of 1,30,37
118,2,9:56.0,Defensive rebound by D. Cunningham,,30,37
119,2,9:34.0,L. Galloway misses 3-pt jump shot from 25 ft,,30,37
120,2,9:34.0,,Defensive rebound by W. Cauley-Stein,30,37
121,2,9:18.0,,M. Barnes makes 2-pt jump shot from 23 ft,30,39
122,2,9:10.0,Shooting block foul by W. Cauley-Stein (drawn by S. Hill),,30,39
123,2,9:10.0,S. Hill makes free throw 1 of 2,,31,39
124,2,9:10.0,S. Hill makes free throw 2 of 2,,32,39
125,2,8:54.0,,Turnover by D. Collison (bad pass; steal by T. Jones),32,39
126,2,8:50.0,Turnover by T. Jones (bad pass),,32,39
127,2,8:50.0,Official timeout,,32,39
128,2,8:50.0,,K. Koufos enters the game for W. Cauley-Stein,32,39
129,2,8:50.0,E. Moore enters the game for B. Hield,,32,39
130,2,8:32.0,,K. Koufos misses 2-pt hook shot from 6 ft,32,39
131,2,8:31.0,Defensive rebound by L. Galloway,,32,39
132,2,8:14.0,L. Galloway makes 2-pt jump shot from 21 ft (assist by D. Cunningham),,34,39
133,2,7:46.0,,D. Collison misses 3-pt jump shot from 25 ft,34,39
134,2,7:46.0,Defensive rebound by D. Cunningham,,34,39
135,2,7:23.0,D. Cunningham makes 2-pt jump shot from 20 ft (assist by E. Moore),,36,39
136,2,7:10.0,,M. Barnes misses 3-pt jump shot from 23 ft,36,39
137,2,7:08.0,,Offensive rebound by B. McLemore,36,39
138,2,7:08.0,,B. McLemore makes 2-pt layup from 2 ft,36,41
139,2,6:51.0,T. Jones misses 2-pt jump shot from 9 ft,,36,41
140,2,6:51.0,,Defensive rebound by K. Koufos,36,41
141,2,6:41.0,,D. Collison misses 2-pt jump shot from 4 ft (block by T. Jones),36,41
142,2,6:39.0,Defensive rebound by S. Hill,,36,41
143,2,6:36.0,S. Hill misses 2-pt layup from 1 ft,,36,41
144,2,6:35.0,,Defensive rebound by M. Barnes,36,41
145,2,6:10.0,,K. Koufos misses 2-pt jump shot from 9 ft,36,41
146,2,6:10.0,Defensive rebound by Team,,36,41
147,2,6:10.0,,T. Lawson enters the game for D. Collison,36,41
148,2,6:10.0,,D. Cousins enters the game for M. Barnes,36,41
149,2,5:51.0,Offensive foul by D. Cunningham (drawn by B. McLemore),,36,41
150,2,5:51.0,Turnover by D. Cunningham (offensive foul),,36,41
151,2,5:51.0,,Sacramento full timeout,36,41
152,2,5:51.0,Ö. Aşık enters the game for D. Cunningham,,36,41
153,2,5:51.0,A. Davis enters the game for L. Galloway,,36,41
154,2,5:51.0,T. Frazier enters the game for T. Jones,,36,41
155,2,5:39.0,,Def 3 sec tech foul by T. Frazier,36,41
156,2,5:39.0,,G. Temple makes technical free throw,36,42
157,2,5:35.0,,Personal foul by T. Frazier (drawn by T. Lawson),36,42
158,2,5:25.0,,D. Cousins makes 2-pt layup from 3 ft,36,44
159,2,5:10.0,S. Hill misses 2-pt jump shot from 15 ft,,36,44
160,2,5:09.0,,Defensive rebound by B. McLemore,36,44
161,2,4:56.0,,T. Lawson misses 2-pt jump shot from 4 ft (block by T. Frazier),36,44
162,2,4:55.0,Defensive rebound by S. Hill,,36,44
163,2,4:51.0,Personal foul by T. Lawson (drawn by T. Frazier),,36,44
164,2,4:51.0,,A. Afflalo enters the game for B. McLemore,36,44
165,2,4:51.0,,R. Gay enters the game for G. Temple,36,44
166,2,4:45.0,A. Davis misses 2-pt jump shot from 21 ft,,36,44
167,2,4:44.0,,Defensive rebound by R. Gay,36,44
168,2,4:20.0,,T. Lawson misses 3-pt jump shot from 26 ft,36,44
169,2,4:20.0,Defensive rebound by A. Davis,,36,44
170,2,4:06.0,E. Moore makes 2-pt layup from 4 ft,,38,44
171,2,3:49.0,,D. Cousins misses 2-pt layup from 2 ft,38,44
172,2,3:48.0,Defensive rebound by Ö. Aşık,,38,44
173,2,3:34.0,E. Moore misses 2-pt jump shot from 11 ft,,38,44
174,2,3:32.0,Offensive rebound by Ö. Aşık,,38,44
175,2,3:32.0,Ö. Aşık misses 2-pt layup from 2 ft,,38,44
176,2,3:32.0,,Defensive rebound by R. Gay,38,44
177,2,3:31.0,,Personal foul by A. Davis (drawn by D. Cousins),38,44
178,2,3:31.0,Personal foul by D. Cousins,,38,44
179,2,3:19.0,,K. Koufos makes 2-pt hook shot from 7 ft,38,46
180,2,3:05.0,A. Davis misses 2-pt jump shot from 13 ft,,38,46
181,2,3:04.0,Offensive rebound by A. Davis,,38,46
182,2,3:00.0,E. Moore misses 2-pt layup from 4 ft (block by R. Gay),,38,46
183,2,2:58.0,,Defensive rebound by K. Koufos,38,46
184,2,2:55.0,,R. Gay misses 2-pt layup from 2 ft,38,46
185,2,2:54.0,Defensive rebound by S. Hill,,38,46
186,2,2:35.0,A. Davis makes 2-pt jump shot from 6 ft (assist by S. Hill),,40,46
187,2,2:25.0,,K. Koufos makes 2-pt dunk at rim (assist by D. Cousins),40,48
188,2,2:11.0,E. Moore makes 2-pt jump shot from 6 ft (assist by T. Frazier),,42,48
189,2,1:58.0,,Personal foul by S. Hill (drawn by K. Koufos),42,48
190,2,1:58.0,New Orleans full timeout,,42,48
191,2,1:45.0,,A. Afflalo makes 3-pt jump shot from 25 ft (assist by T. Lawson),42,51
192,2,1:33.0,E. Moore makes 2-pt jump shot from 8 ft,,44,51
193,2,1:12.0,,R. Gay misses 2-pt jump shot from 20 ft,44,51
194,2,1:11.0,Defensive rebound by Team,,44,51
195,2,0:58.0,S. Hill misses 3-pt jump shot from 24 ft,,44,51
196,2,0:56.0,,Defensive rebound by A. Afflalo,44,51
197,2,0:41.0,,D. Cousins misses 3-pt jump shot from 26 ft,44,51
198,2,0:40.0,Defensive rebound by T. Frazier,,44,51
199,2,0:32.0,T. Frazier makes 2-pt jump shot from 5 ft,,46,51
200,2,0:19.0,,Personal foul by S. Hill (drawn by D. Cousins),46,51
201,2,0:19.0,,D. Cousins makes free throw 1 of 2,46,52
202,2,0:19.0,,M. Barnes enters the game for K. Koufos,46,51
203,2,0:19.0,,K. Koufos enters the game for M. Barnes,46,52
204,2,0:19.0,L. Galloway enters the game for Ö. Aşık,,46,52
205,2,0:19.0,B. Hield enters the game for T. Frazier,,46,52
206,2,0:19.0,,D. Cousins makes free throw 2 of 2,46,53
207,2,0:00.0,L. Galloway misses 3-pt jump shot from 25 ft,,46,53
208,2,0:00.0,Offensive rebound by Team,,46,53
209,3,11:45.0,Turnover by A. Davis (lost ball; steal by D. Cousins),,46,53
210,3,11:38.0,Violation by A. Davis (kicked ball),,46,53
211,3,11:19.0,,R. Gay makes 3-pt jump shot from 25 ft,46,56
212,3,11:08.0,A. Davis makes 2-pt jump shot from 17 ft (assist by T. Frazier),,48,56
213,3,10:54.0,,D. Cousins misses 2-pt jump shot from 18 ft,48,56
214,3,10:53.0,Defensive rebound by T. Frazier,,48,56
215,3,10:36.0,Shooting foul by K. Koufos (drawn by Ö. Aşık),,48,56
216,3,10:36.0,Ö. Aşık misses free throw 1 of 2,,48,56
217,3,10:36.0,Offensive rebound by Team,,48,56
218,3,10:36.0,Ö. Aşık makes free throw 2 of 2,,49,56
219,3,10:25.0,,T. Lawson misses 2-pt jump shot from 18 ft,49,56
220,3,10:25.0,Defensive rebound by S. Hill,,49,56
221,3,10:13.0,A. Davis misses 2-pt jump shot from 21 ft,,49,56
222,3,10:12.0,,Defensive rebound by T. Lawson,49,56
223,3,10:01.0,,D. Cousins misses 2-pt jump shot from 3 ft (block by A. Davis),49,56
224,3,9:59.0,Defensive rebound by A. Davis,,49,56
225,3,9:56.0,E. Moore makes 2-pt jump shot from 3 ft,,51,56
226,3,9:38.0,,Personal foul by S. Hill (drawn by R. Gay),51,56
227,3,9:38.0,D. Cunningham enters the game for S. Hill,,51,56
228,3,9:25.0,,A. Afflalo makes 2-pt jump shot from 13 ft,51,58
229,3,9:12.0,T. Frazier misses 2-pt jump shot from 7 ft,,51,58
230,3,9:11.0,,Defensive rebound by Team,51,58
231,3,8:53.0,,D. Cousins makes 2-pt layup from 4 ft,51,60
232,3,8:41.0,A. Davis makes 2-pt jump shot from 16 ft (assist by T. Frazier),,53,60
233,3,8:23.0,,D. Cousins makes 2-pt jump shot from 15 ft (assist by R. Gay),53,62
234,3,8:11.0,E. Moore makes 2-pt layup from 2 ft,,55,62
235,3,8:00.0,,Personal foul by E. Moore (drawn by A. Afflalo),55,62
236,3,7:47.0,,K. Koufos misses 2-pt hook shot from 10 ft,55,62
237,3,7:47.0,Defensive rebound by Ö. Aşık,,55,62
238,3,7:31.0,A. Davis makes 2-pt jump shot from 10 ft,,57,62
239,3,7:21.0,,D. Cousins misses 2-pt jump shot from 6 ft (block by Ö. Aşık),57,62
240,3,7:21.0,,Offensive rebound by Team,57,62
241,3,7:17.0,,D. Cousins misses 3-pt jump shot from 23 ft,57,62
242,3,7:16.0,Defensive rebound by A. Davis,,57,62
243,3,7:09.0,Personal foul by D. Cousins (drawn by A. Davis),,57,62
244,3,7:01.0,A. Davis misses 2-pt jump shot from 20 ft,,57,62
245,3,7:01.0,,Defensive rebound by A. Afflalo,57,62
246,3,6:55.0,,Offensive foul by K. Koufos (drawn by T. Frazier),57,62
247,3,6:55.0,,Turnover by K. Koufos (offensive foul),57,62
248,3,6:45.0,Turnover by E. Moore (bad pass; steal by R. Gay),,57,62
249,3,6:39.0,,Shooting foul by D. Cunningham (drawn by R. Gay),57,62
250,3,6:39.0,,R. Gay makes free throw 1 of 2,57,63
251,3,6:39.0,,W. Cauley-Stein enters the game for D. Cousins,57,63
252,3,6:39.0,T. Jones enters the game for Ö. Aşık,,57,63
253,3,6:39.0,,R. Gay makes free throw 2 of 2,57,64
254,3,6:23.0,,Violation by R. Gay (kicked ball),57,64
255,3,6:18.0,Personal foul by T. Lawson (drawn by A. Davis),,57,64
256,3,6:11.0,T. Frazier misses 2-pt jump shot from 18 ft,,57,64
257,3,6:10.0,,Defensive rebound by K. Koufos,57,64
258,3,6:01.0,,Turnover by W. Cauley-Stein (traveling),57,64
259,3,5:44.0,D. Cunningham makes 2-pt layup from 2 ft,,59,64
260,3,5:44.0,Shooting foul by W. Cauley-Stein (drawn by D. Cunningham),,59,64
261,3,5:44.0,,Sacramento full timeout,59,64
262,3,5:44.0,D. Cunningham misses free throw 1 of 1,,59,64
263,3,5:44.0,,M. Barnes enters the game for K. Koufos,59,64
264,3,5:44.0,,D. Collison enters the game for T. Lawson,59,64
265,3,5:43.0,,Defensive rebound by R. Gay,59,64
266,3,5:18.0,,M. Barnes misses 3-pt jump shot from 28 ft,59,64
267,3,5:18.0,Defensive rebound by A. Davis,,59,64
268,3,4:55.0,Turnover by T. Frazier (lost ball; steal by R. Gay),,59,64
269,3,4:51.0,,R. Gay makes 2-pt dunk at rim (assist by M. Barnes),59,66
270,3,4:44.0,T. Frazier misses 2-pt layup from 4 ft (block by W. Cauley-Stein),,59,66
271,3,4:44.0,Offensive rebound by Team,,59,66
272,3,4:35.0,D. Cunningham misses 3-pt jump shot from 25 ft,,59,66
273,3,4:35.0,,Defensive rebound by M. Barnes,59,66
274,3,4:31.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by R. Gay),59,68
275,3,4:16.0,A. Davis makes 2-pt jump shot from 4 ft (assist by T. Frazier),,61,68
276,3,3:56.0,,Shooting foul by E. Moore (drawn by W. Cauley-Stein),61,68
277,3,3:56.0,,W. Cauley-Stein misses free throw 1 of 2,61,68
278,3,3:56.0,,Offensive rebound by Team,61,68
279,3,3:56.0,L. Galloway enters the game for T. Frazier,,61,68
280,3,3:56.0,,W. Cauley-Stein makes free throw 2 of 2,61,69
281,3,3:43.0,A. Davis makes 2-pt jump shot from 10 ft (assist by L. Galloway),,63,69
282,3,3:43.0,Shooting foul by W. Cauley-Stein (drawn by A. Davis),,63,69
283,3,3:43.0,A. Davis makes free throw 1 of 1,,64,69
284,3,3:20.0,,D. Collison makes 3-pt jump shot from 25 ft (assist by A. Afflalo),64,72
285,3,3:04.0,A. Davis makes 2-pt dunk at rim (assist by E. Moore),,66,72
286,3,2:48.0,,D. Collison makes 2-pt layup from 4 ft,66,74
287,3,2:31.0,L. Galloway misses 3-pt jump shot from 25 ft,,66,74
288,3,2:31.0,,Defensive rebound by R. Gay,66,74
289,3,2:20.0,,D. Collison misses 3-pt jump shot from 24 ft,66,74
290,3,2:19.0,Defensive rebound by L. Galloway,,66,74
291,3,2:15.0,T. Jones makes 2-pt dunk at rim (assist by L. Galloway),,68,74
292,3,1:57.0,,M. Barnes misses 3-pt jump shot from 25 ft,68,74
293,3,1:56.0,Defensive rebound by T. Jones,,68,74
294,3,1:49.0,Personal foul by W. Cauley-Stein (drawn by A. Davis),,68,74
295,3,1:49.0,New Orleans full timeout,,68,74
296,3,1:49.0,A. Davis makes free throw 1 of 2,,69,74
297,3,1:49.0,,G. Temple enters the game for A. Afflalo,68,74
298,3,1:49.0,B. Hield enters the game for E. Moore,,68,74
299,3,1:49.0,A. Davis misses free throw 2 of 2,,69,74
300,3,1:48.0,,Defensive rebound by W. Cauley-Stein,69,74
301,3,1:28.0,,Turnover by M. Barnes (bad pass; steal by T. Jones),69,74
302,3,1:13.0,L. Galloway misses 3-pt jump shot from 26 ft,,69,74
303,3,1:13.0,Offensive rebound by Team,,69,74
304,3,1:13.0,Personal foul by D. Collison (drawn by T. Jones),,69,74
305,3,1:13.0,T. Jones misses free throw 1 of 2,,69,74
306,3,1:13.0,Offensive rebound by Team,,69,74
307,3,1:13.0,S. Hill enters the game for A. Davis,,69,74
308,3,1:13.0,T. Jones makes free throw 2 of 2,,70,74
309,3,0:58.0,,G. Temple misses 3-pt jump shot from 24 ft,70,74
310,3,0:56.0,Defensive rebound by D. Cunningham,,70,74
311,3,0:41.0,T. Jones misses 2-pt jump shot from 7 ft,,70,74
312,3,0:41.0,,Defensive rebound by R. Gay,70,74
313,3,0:22.0,,D. Collison makes 2-pt layup from 2 ft (assist by G. Temple),70,76
314,3,0:01.0,L. Galloway misses 2-pt jump shot from 8 ft (block by W. Cauley-Stein),,70,76
315,3,0:01.0,,Defensive rebound by M. Barnes,70,76
316,4,11:44.0,,Shooting foul by Ö. Aşık (drawn by D. Cousins),70,76
317,4,11:44.0,,D. Cousins makes free throw 1 of 2,70,77
318,4,11:44.0,,D. Cousins makes free throw 2 of 2,70,78
319,4,11:23.0,B. Hield makes 2-pt jump shot from 20 ft,,72,78
320,4,11:06.0,,B. McLemore misses 3-pt jump shot from 24 ft,72,78
321,4,11:05.0,Defensive rebound by S. Hill,,72,78
322,4,10:43.0,T. Jones makes 2-pt jump shot from 17 ft (assist by L. Galloway),,74,78
323,4,10:28.0,,D. Cousins makes 2-pt dunk at rim (assist by G. Temple),74,80
324,4,10:05.0,B. Hield misses 2-pt jump shot from 20 ft,,74,80
325,4,10:04.0,,Defensive rebound by M. Barnes,74,80
326,4,9:46.0,,Turnover by D. Collison (lost ball),74,80
327,4,9:23.0,L. Galloway misses 2-pt jump shot from 14 ft,,74,80
328,4,9:23.0,Offensive rebound by Ö. Aşık,,74,80
329,4,9:22.0,Ö. Aşık misses 2-pt layup from 2 ft,,74,80
330,4,9:21.0,Offensive rebound by Team,,74,80
331,4,9:21.0,Turnover by Team (shot clock),,74,80
332,4,9:11.0,,Offensive foul by D. Cousins (drawn by L. Galloway),74,80
333,4,9:11.0,,Turnover by D. Cousins (offensive foul),74,80
334,4,8:51.0,B. Hield misses 2-pt layup from 4 ft (block by D. Cousins),,74,80
335,4,8:51.0,Offensive rebound by Team,,74,80
336,4,8:51.0,Official timeout,,74,80
337,4,8:48.0,B. Hield misses 3-pt jump shot from 25 ft,,74,80
338,4,8:47.0,,Defensive rebound by B. McLemore,74,80
339,4,8:24.0,,D. Cousins makes 2-pt layup from 2 ft,74,82
340,4,8:04.0,Turnover by Ö. Aşık (lost ball; steal by D. Collison),,74,82
341,4,8:00.0,,D. Collison makes 2-pt layup from 1 ft (assist by G. Temple),74,84
342,4,7:59.0,New Orleans full timeout,,74,84
343,4,7:59.0,A. Davis enters the game for L. Galloway,,74,84
344,4,7:59.0,E. Moore enters the game for B. Hield,,74,84
345,4,7:59.0,T. Frazier enters the game for T. Jones,,74,84
346,4,7:44.0,T. Frazier misses 2-pt jump shot from 20 ft,,74,84
347,4,7:43.0,,Defensive rebound by D. Cousins,74,84
348,4,7:26.0,,D. Cousins misses 2-pt jump shot from 21 ft,74,84
349,4,7:26.0,Defensive rebound by A. Davis,,74,84
350,4,7:14.0,T. Frazier misses 2-pt jump shot from 21 ft,,74,84
351,4,7:14.0,Offensive rebound by Ö. Aşık,,74,84
352,4,6:57.0,Personal foul by D. Cousins (drawn by A. Davis),,74,84
353,4,6:46.0,A. Davis misses 3-pt jump shot from 24 ft,,74,84
354,4,6:46.0,,Defensive rebound by G. Temple,74,84
355,4,6:39.0,,D. Cousins makes 2-pt jump shot from 8 ft (assist by D. Collison),74,86
356,4,6:39.0,,Shooting foul by Ö. Aşık (drawn by D. Cousins),74,86
357,4,6:39.0,,D. Cousins misses free throw 1 of 1,74,86
358,4,6:38.0,Defensive rebound by Ö. Aşık,,74,86
359,4,6:31.0,Offensive foul by A. Davis (drawn by D. Collison),,74,86
360,4,6:31.0,Turnover by A. Davis (offensive foul),,74,86
361,4,6:31.0,T. Jones enters the game for Ö. Aşık,,74,86
362,4,6:21.0,,Personal foul by T. Jones (drawn by D. Cousins),74,86
363,4,6:21.0,B. Hield enters the game for S. Hill,,74,86
364,4,6:12.0,,D. Collison misses 2-pt jump shot from 19 ft,74,86
365,4,6:12.0,Defensive rebound by T. Jones,,74,86
366,4,6:02.0,A. Davis makes 2-pt jump shot from 19 ft (assist by T. Frazier),,76,86
367,4,5:47.0,,Turnover by B. McLemore (bad pass; steal by A. Davis),76,86
368,4,5:40.0,B. Hield misses 3-pt jump shot from 24 ft,,76,86
369,4,5:39.0,Offensive rebound by T. Jones,,76,86
370,4,5:29.0,A. Davis makes 2-pt jump shot from 8 ft,,78,86
371,4,5:29.0,,Sacramento full timeout,78,86
372,4,5:29.0,,R. Gay enters the game for B. McLemore,78,86
373,4,5:12.0,,G. Temple misses 3-pt jump shot from 23 ft,78,86
374,4,5:12.0,Defensive rebound by T. Jones,,78,86
375,4,4:55.0,Turnover by T. Frazier (bad pass; steal by G. Temple),,78,86
376,4,4:55.0,,Personal foul by T. Frazier (drawn by R. Gay),78,86
377,4,4:42.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by D. Cousins),78,89
378,4,4:25.0,T. Jones makes 2-pt dunk at rim (assist by A. Davis),,80,89
379,4,4:01.0,,R. Gay misses 2-pt jump shot from 7 ft (block by A. Davis),80,89
380,4,4:00.0,Defensive rebound by A. Davis,,80,89
381,4,3:59.0,New Orleans full timeout,,80,89
