,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DENVER_ACTION,NEW ORLEANS_SCORE,DENVER_SCORE
382,4,5:48.0,,M. Plumlee makes free throw 1 of 2,92,110
383,4,5:48.0,Violation by D. Cunningham (lane),,92,110
384,4,5:48.0,S. Hill enters the game for D. Cunningham,,92,110
385,4,5:48.0,,M. Plumlee makes free throw 2 of 2,92,111
386,4,5:38.0,J. Crawford misses 2-pt layup from 3 ft,,92,111
387,4,5:37.0,Offensive rebound by C. Diallo,,92,111
388,4,5:29.0,S. Hill misses 2-pt layup from 3 ft (block by M. Plumlee),,92,111
389,4,5:28.0,,Defensive rebound by Team,92,111
390,4,5:06.0,,J. Murray misses 3-pt jump shot from 24 ft,92,111
391,4,5:05.0,,Offensive rebound by M. Plumlee,92,111
392,4,4:58.0,,G. Harris makes 2-pt dunk at rim,92,113
393,4,4:58.0,,Shooting foul by C. Diallo (drawn by G. Harris),92,113
394,4,4:58.0,,G. Harris makes free throw 1 of 1,92,114
395,4,4:45.0,C. Diallo misses 2-pt jump shot from 20 ft,,92,114
396,4,4:43.0,,Defensive rebound by J. Murray,92,114
397,4,4:31.0,,J. Murray makes 3-pt jump shot from 25 ft,92,117
398,4,4:20.0,Q. Cook makes 2-pt jump shot from 6 ft,,94,117
399,4,4:09.0,,Shooting foul by A. Ajinça (drawn by M. Plumlee),94,117
400,4,4:09.0,,M. Plumlee misses free throw 1 of 2,94,117
401,4,4:09.0,,Offensive rebound by Team,94,117
402,4,4:09.0,,M. Plumlee misses free throw 2 of 2,94,117
403,4,4:09.0,,J. Hernangómez enters the game for D. Gallinari,94,117
404,4,4:07.0,Defensive rebound by C. Diallo,,94,117
405,4,3:51.0,C. Diallo makes 2-pt jump shot from 5 ft,,96,117
406,4,3:43.0,,J. Hernangómez misses 3-pt jump shot from 26 ft,96,117
407,4,3:42.0,,Offensive rebound by M. Plumlee,96,117
408,4,3:33.0,,Shooting foul by A. Ajinça (drawn by J. Hernangómez),96,117
409,4,3:33.0,,J. Hernangómez makes free throw 1 of 2,96,118
410,4,3:33.0,,J. Hernangómez makes free throw 2 of 2,96,119
411,4,3:20.0,A. Ajinça makes 2-pt jump shot from 4 ft (assist by Q. Cook),,98,119
412,4,3:01.0,,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by G. Harris),98,122
413,4,2:45.0,Turnover by A. Ajinça (bad pass),,98,122
414,4,2:45.0,,Denver full timeout,98,122
415,4,2:45.0,,M. Miller enters the game for G. Harris,98,122
416,4,2:45.0,,R. Hibbert enters the game for W. Chandler,98,122
417,4,2:45.0,,M. Beasley enters the game for M. Plumlee,98,122
418,4,2:32.0,,Turnover by J. Hernangómez (bad pass),98,122
419,4,2:14.0,C. Diallo misses 2-pt jump shot from 12 ft (block by R. Hibbert),,98,122
420,4,2:12.0,,Defensive rebound by J. Hernangómez,98,122
421,4,2:06.0,,M. Miller misses 3-pt jump shot from 27 ft,98,122
422,4,2:03.0,Defensive rebound by A. Ajinça,,98,122
423,4,1:50.0,Q. Cook makes 2-pt jump shot from 19 ft (assist by C. Diallo),,100,122
424,4,1:39.0,,J. Hernangómez misses 3-pt jump shot from 26 ft,100,122
425,4,1:39.0,Defensive rebound by Team,,100,122
426,4,1:19.0,J. Crawford makes 2-pt jump shot from 20 ft,,102,122
427,4,1:16.0,,Turnover by J. Hernangómez (bad pass),102,122
428,4,1:08.0,Q. Cook misses 3-pt jump shot from 24 ft,,102,122
429,4,1:07.0,Offensive rebound by Team,,102,122
430,4,0:58.0,Q. Cook misses 2-pt jump shot from 7 ft,,102,122
431,4,0:58.0,Offensive rebound by A. Ajinça,,102,122
432,4,0:58.0,A. Ajinça makes 2-pt layup from 1 ft,,104,122
433,4,0:51.0,,Turnover by M. Beasley (dbl dribble),104,122
434,4,0:39.0,J. Crawford makes 2-pt jump shot from 19 ft,,106,122
435,4,0:31.0,,Offensive foul by R. Hibbert (drawn by Q. Cook),106,122
436,4,0:31.0,,Turnover by R. Hibbert (offensive foul),106,122
437,4,0:22.0,Q. Cook misses 2-pt layup from 2 ft,,106,122
438,4,0:21.0,,Defensive rebound by M. Miller,106,122
