,QUARTER,TIME_REMAINING,INDIANA_ACTION,SAN ANTONIO_ACTION,INDIANA_SCORE,SAN ANTONIO_SCORE
391,4,6:13.0,Turnover by T. Young (lost ball; steal by K. Leonard),,89,91
392,4,5:57.0,,Personal foul by J. Teague (drawn by K. Leonard),89,91
393,4,5:57.0,L. Allen enters the game for T. Young,,89,91
394,4,5:43.0,,L. Aldridge misses 2-pt jump shot from 17 ft,89,91
395,4,5:42.0,Defensive rebound by P. George,,89,91
396,4,5:30.0,M. Turner makes 2-pt jump shot from 19 ft (assist by P. George),,91,91
397,4,5:04.0,,D. Murray misses 3-pt jump shot from 27 ft,91,91
398,4,5:03.0,Defensive rebound by P. George,,91,91
399,4,4:53.0,P. George misses 2-pt jump shot from 5 ft,,91,91
400,4,4:52.0,Offensive rebound by J. Teague,,91,91
401,4,4:49.0,J. Teague misses 3-pt jump shot from 25 ft,,91,91
402,4,4:48.0,,Defensive rebound by L. Aldridge,91,91
403,4,4:38.0,,K. Leonard makes 2-pt jump shot from 14 ft,91,93
404,4,4:19.0,M. Ellis misses 2-pt jump shot from 18 ft,,91,93
405,4,4:18.0,,Defensive rebound by K. Leonard,91,93
406,4,4:07.0,,K. Leonard makes 2-pt jump shot from 18 ft,91,95
407,4,4:07.0,,Shooting foul by P. George (drawn by K. Leonard),91,95
408,4,4:07.0,C. Miles enters the game for M. Ellis,,91,95
409,4,4:07.0,,P. Mills enters the game for D. Murray,91,95
410,4,4:07.0,,K. Leonard makes free throw 1 of 1,91,96
411,4,3:56.0,Shooting foul by D. Green (drawn by P. George),,91,96
412,4,3:56.0,P. George makes free throw 1 of 3,,92,96
413,4,3:56.0,P. George makes free throw 2 of 3,,93,96
414,4,3:56.0,P. George makes free throw 3 of 3,,94,96
415,4,3:34.0,,K. Leonard makes 2-pt hook shot from 5 ft,94,98
416,4,3:14.0,M. Turner misses 2-pt layup from 2 ft (block by D. Green),,94,98
417,4,3:13.0,Offensive rebound by Team,,94,98
418,4,3:09.0,C. Miles misses 3-pt jump shot from 23 ft,,94,98
419,4,3:08.0,,Defensive rebound by P. Mills,94,98
420,4,2:55.0,,K. Leonard misses 3-pt jump shot from 25 ft,94,98
421,4,2:54.0,Defensive rebound by C. Miles,,94,98
422,4,2:27.0,C. Miles makes 3-pt jump shot from 27 ft,,97,98
423,4,2:10.0,,P. Mills misses 2-pt jump shot from 19 ft,97,98
424,4,2:09.0,Defensive rebound by P. George,,97,98
425,4,1:54.0,P. George misses 3-pt jump shot from 24 ft,,97,98
426,4,1:53.0,,Defensive rebound by K. Leonard,97,98
427,4,1:46.0,,D. Green misses 2-pt layup from 2 ft,97,98
428,4,1:45.0,Defensive rebound by J. Teague,,97,98
429,4,1:35.0,M. Turner makes 2-pt jump shot from 18 ft (assist by J. Teague),,99,98
430,4,1:35.0,,San Antonio full timeout,99,98
431,4,1:35.0,Official timeout,,99,98
432,4,1:35.0,,P. Gasol enters the game for D. Lee,99,98
433,4,1:35.0,,M. Ginóbili enters the game for D. Green,99,98
434,4,1:35.0,G. Robinson enters the game for C. Miles,,99,98
435,4,1:18.0,,Turnover by L. Aldridge (bad pass; steal by P. George),99,98
436,4,1:12.0,Indiana full timeout,,99,98
437,4,1:12.0,C. Miles enters the game for G. Robinson,,99,98
438,4,0:54.0,P. George misses 2-pt jump shot from 18 ft,,99,98
439,4,0:53.0,,Defensive rebound by M. Ginóbili,99,98
440,4,0:41.0,G. Robinson enters the game for C. Miles,,99,98
441,4,0:33.0,,Turnover by M. Ginóbili (bad pass; steal by M. Turner),99,98
442,4,0:14.0,Personal foul by M. Ginóbili (drawn by G. Robinson),,99,98
443,4,0:14.0,Indiana full timeout,,99,98
444,4,0:14.0,,J. Simmons enters the game for L. Aldridge,99,98
445,4,0:14.0,,D. Green enters the game for P. Gasol,99,98
446,4,0:14.0,C. Miles enters the game for G. Robinson,,99,98
447,4,0:14.0,M. Ellis enters the game for L. Allen,,99,98
448,4,0:09.0,Personal take foul by P. Mills,,99,98
449,4,0:09.0,M. Ellis misses free throw 1 of 2,,99,98
450,4,0:09.0,Offensive rebound by Team,,99,98
451,4,0:09.0,M. Ellis misses free throw 2 of 2,,99,98
452,4,0:09.0,,Defensive rebound by L. Aldridge,99,98
453,4,0:09.0,,San Antonio full timeout,99,98
454,4,0:09.0,,L. Aldridge enters the game for J. Simmons,99,98
455,4,0:09.0,,P. Gasol enters the game for P. Mills,99,98
456,4,0:09.0,L. Allen enters the game for C. Miles,,99,98
457,4,0:09.0,,P. Mills enters the game for D. Green,99,98
458,4,0:09.0,G. Robinson enters the game for M. Ellis,,99,98
459,4,0:02.0,,K. Leonard makes 2-pt jump shot from 16 ft,99,100
460,4,0:02.0,Indiana full timeout,,99,100
461,4,0:02.0,,D. Green enters the game for P. Gasol,99,100
462,4,0:02.0,M. Ellis enters the game for G. Robinson,,99,100
463,4,0:02.0,C. Miles enters the game for L. Allen,,99,100
464,4,0:01.0,P. George misses 3-pt jump shot from 25 ft,,99,100
465,4,0:00.0,Offensive rebound by Team,,99,100
