,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,ATLANTA_ACTION,SAN ANTONIO_SCORE,ATLANTA_SCORE
384,4,6:03.0,,Offensive rebound by Team,88,84
385,4,6:03.0,,D. Schröder enters the game for M. Delaney,88,84
386,4,6:01.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by K. Korver),88,86
387,4,5:39.0,P. Gasol misses 2-pt layup from 1 ft,,88,86
388,4,5:37.0,,Defensive rebound by P. Millsap,88,86
389,4,5:33.0,,Turnover by T. Hardaway (lost ball),88,86
390,4,5:13.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by J. Simmons),,90,86
391,4,4:53.0,,D. Schröder makes 2-pt layup from 2 ft,90,88
392,4,4:28.0,D. Green makes 3-pt jump shot from 25 ft (assist by T. Parker),,93,88
393,4,4:13.0,,D. Schröder misses 2-pt jump shot from 16 ft,93,88
394,4,4:10.0,,Offensive rebound by P. Millsap,93,88
395,4,4:06.0,,P. Millsap misses 3-pt jump shot from 24 ft,93,88
396,4,4:05.0,Defensive rebound by P. Gasol,,93,88
397,4,3:45.0,D. Green misses 3-pt jump shot from 24 ft,,93,88
398,4,3:43.0,,Defensive rebound by K. Korver,93,88
399,4,3:37.0,,P. Millsap makes 2-pt dunk at rim (assist by D. Schröder),93,90
400,4,3:19.0,J. Simmons misses 3-pt jump shot from 24 ft,,93,90
401,4,3:18.0,,Defensive rebound by P. Millsap,93,90
402,4,3:08.0,,K. Korver misses 3-pt jump shot from 27 ft,93,90
403,4,3:06.0,Defensive rebound by J. Simmons,,93,90
404,4,2:48.0,D. Green makes 3-pt jump shot from 25 ft (assist by J. Simmons),,96,90
405,4,2:33.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by P. Millsap),96,93
406,4,2:11.0,L. Aldridge makes 2-pt hook shot from 5 ft,,98,93
407,4,1:50.0,,D. Schröder makes 2-pt layup at rim,98,95
408,4,1:27.0,T. Parker misses 2-pt layup from 2 ft,,98,95
409,4,1:25.0,Offensive rebound by T. Parker,,98,95
410,4,1:08.0,Turnover by L. Aldridge (step out of bounds),,98,95
411,4,1:08.0,Official timeout,,98,95
412,4,1:08.0,M. Ginóbili enters the game for J. Simmons,,98,95
413,4,0:49.0,,P. Millsap makes 2-pt layup from 1 ft (assist by D. Schröder),98,97
414,4,0:27.0,T. Parker misses 2-pt jump shot from 20 ft,,98,97
415,4,0:24.0,,Defensive rebound by D. Howard,98,97
416,4,0:15.0,,D. Schröder misses 2-pt layup from 1 ft,98,97
417,4,0:12.0,Defensive rebound by D. Green,,98,97
418,4,0:11.0,Personal take foul by P. Millsap (drawn by D. Green),,98,97
419,4,0:11.0,,T. Sefolosha enters the game for K. Korver,98,97
420,4,0:11.0,,K. Bazemore enters the game for T. Hardaway,98,97
421,4,0:11.0,K. Leonard enters the game for P. Gasol,,98,97
422,4,0:11.0,,T. Hardaway enters the game for D. Howard,98,97
423,4,0:10.0,Personal take foul by K. Bazemore (drawn by K. Leonard),,98,97
424,4,0:10.0,K. Leonard makes free throw 1 of 2,,99,97
425,4,0:10.0,,D. Howard enters the game for T. Hardaway,99,97
426,4,0:10.0,,K. Korver enters the game for K. Bazemore,100,97
427,4,0:10.0,,T. Hardaway enters the game for D. Schröder,100,97
428,4,0:10.0,J. Simmons enters the game for T. Parker,,100,97
429,4,0:10.0,,D. Schröder enters the game for T. Sefolosha,100,97
430,4,0:10.0,,M. Muscala enters the game for D. Howard,100,97
431,4,0:10.0,K. Leonard makes free throw 2 of 2,,100,97
432,4,0:10.0,,Atlanta full timeout,100,97
433,4,0:10.0,,Atlanta full timeout,100,97
434,4,0:03.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by D. Schröder),100,100
435,4,0:03.0,San Antonio full timeout,,100,100
436,4,0:03.0,,K. Bazemore enters the game for K. Korver,100,100
437,4,0:03.0,,T. Sefolosha enters the game for M. Muscala,100,100
438,4,0:03.0,T. Parker enters the game for J. Simmons,,100,100
439,4,0:03.0,San Antonio full timeout,,100,100
440,4,0:00.0,K. Leonard misses 2-pt jump shot from 14 ft,,100,100
441,4,0:00.0,Offensive rebound by Team,,100,100
442,1OT,4:49.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. Green),,102,100
443,1OT,4:28.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by D. Schröder),102,103
444,1OT,4:17.0,T. Parker makes 2-pt jump shot from 14 ft,,104,103
445,1OT,4:00.0,,P. Millsap misses 2-pt jump shot from 20 ft,104,103
446,1OT,3:58.0,Defensive rebound by P. Gasol,,104,103
447,1OT,3:46.0,L. Aldridge misses 2-pt jump shot from 8 ft,,104,103
448,1OT,3:44.0,,Defensive rebound by K. Korver,104,103
449,1OT,3:28.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by K. Korver),104,105
450,1OT,3:08.0,T. Parker misses 2-pt layup from 1 ft,,104,105
451,1OT,3:05.0,,Defensive rebound by D. Schröder,104,105
452,1OT,3:02.0,,T. Hardaway makes 3-pt jump shot from 27 ft (assist by D. Schröder),104,108
453,1OT,2:45.0,T. Parker misses 2-pt layup from 1 ft,,104,108
454,1OT,2:43.0,,Defensive rebound by T. Hardaway,104,108
455,1OT,2:33.0,,D. Schröder makes 2-pt layup from 2 ft,104,110
456,1OT,2:32.0,San Antonio full timeout,,104,110
457,1OT,2:21.0,P. Gasol makes 2-pt jump shot from 16 ft (assist by K. Leonard),,106,110
458,1OT,2:03.0,,P. Millsap misses 2-pt jump shot from 20 ft,106,110
459,1OT,2:00.0,Defensive rebound by D. Green,,106,110
460,1OT,1:51.0,L. Aldridge misses 2-pt layup from 3 ft (block by D. Howard),,106,110
461,1OT,1:51.0,,Defensive rebound by Team,106,110
462,1OT,1:51.0,M. Ginóbili enters the game for D. Green,,106,110
463,1OT,1:40.0,,D. Schröder makes 2-pt jump shot from 15 ft,106,112
464,1OT,1:29.0,Shooting foul by D. Howard (drawn by P. Gasol),,106,112
465,1OT,1:29.0,P. Gasol makes free throw 1 of 2,,107,112
466,1OT,1:29.0,P. Gasol misses free throw 2 of 2,,107,112
467,1OT,1:27.0,,Defensive rebound by T. Hardaway,107,112
468,1OT,1:08.0,,K. Korver misses 3-pt jump shot from 24 ft,107,112
469,1OT,1:06.0,Defensive rebound by M. Ginóbili,,107,112
470,1OT,1:01.0,Personal foul by T. Hardaway (drawn by L. Aldridge),,107,112
471,1OT,1:01.0,L. Aldridge makes free throw 1 of 2,,108,112
472,1OT,1:01.0,L. Aldridge makes free throw 2 of 2,,109,112
473,1OT,0:45.0,,D. Schröder misses 2-pt jump shot from 8 ft,109,112
474,1OT,0:45.0,,Offensive rebound by D. Howard,109,112
475,1OT,0:45.0,,Turnover by D. Howard (offensive foul),109,112
476,1OT,0:45.0,,Offensive foul by D. Howard (drawn by P. Gasol),109,112
477,1OT,0:45.0,,T. Sefolosha enters the game for K. Korver,109,112
478,1OT,0:45.0,D. Green enters the game for M. Ginóbili,,109,112
479,1OT,0:34.0,K. Leonard makes 3-pt jump shot from 26 ft,,112,112
480,1OT,0:34.0,,Atlanta full timeout,112,112
481,1OT,0:34.0,J. Simmons enters the game for P. Gasol,,112,112
482,1OT,0:34.0,,M. Muscala enters the game for T. Sefolosha,112,112
483,1OT,0:34.0,,K. Korver enters the game for D. Howard,112,112
484,1OT,0:15.0,M. Ginóbili enters the game for J. Simmons,,112,112
485,1OT,0:12.0,,P. Millsap misses 3-pt jump shot from 23 ft,112,112
486,1OT,0:11.0,,Offensive rebound by T. Hardaway,112,112
487,1OT,0:11.0,,Shooting foul by D. Green (drawn by T. Hardaway),112,112
488,1OT,0:11.0,,T. Hardaway makes free throw 1 of 2,112,113
489,1OT,0:11.0,,T. Hardaway misses free throw 2 of 2,112,113
490,1OT,0:11.0,,T. Sefolosha enters the game for K. Korver,112,113
491,1OT,0:11.0,P. Gasol enters the game for M. Ginóbili,,112,113
492,1OT,0:09.0,,Offensive rebound by P. Millsap,112,113
493,1OT,0:05.0,,Personal take foul by D. Green (drawn by D. Schröder),112,113
494,1OT,0:05.0,,D. Schröder makes free throw 1 of 2,112,114
495,1OT,0:05.0,,D. Schröder misses free throw 2 of 2,112,114
496,1OT,0:04.0,Defensive rebound by K. Leonard,,112,114
497,1OT,0:04.0,San Antonio full timeout,,112,114
498,1OT,0:04.0,,K. Bazemore enters the game for M. Muscala,112,114
499,1OT,0:04.0,M. Ginóbili enters the game for P. Gasol,,112,114
500,1OT,0:04.0,K. Anderson enters the game for T. Parker,,112,114
501,1OT,0:01.0,K. Leonard misses 2-pt layup at rim,,112,114
502,1OT,0:00.0,Offensive rebound by Team,,112,114
