,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MINNESOTA_ACTION,NEW YORK_SCORE,MINNESOTA_SCORE
378,4,6:41.0,,K. Towns makes 2-pt layup from 1 ft,99,88
379,4,6:27.0,Turnover by D. Rose (lost ball; steal by G. Dieng),,99,88
380,4,6:23.0,,Z. LaVine makes 2-pt dunk at rim,99,90
381,4,6:23.0,New York full timeout,,99,90
382,4,6:04.0,Shooting foul by K. Towns (drawn by K. Porziņģis),,99,90
383,4,6:04.0,K. Porziņģis makes free throw 1 of 2,,100,90
384,4,6:04.0,K. Porziņģis makes free throw 2 of 2,,101,90
385,4,5:52.0,,Turnover by Z. LaVine (bad pass; steal by B. Jennings),101,90
386,4,5:48.0,Turnover by M. Kuzminskas (lost ball; steal by R. Rubio),,101,90
387,4,5:37.0,,A. Wiggins makes 2-pt jump shot from 16 ft (assist by K. Towns),101,92
388,4,5:13.0,D. Rose misses 2-pt jump shot from 3 ft (block by K. Towns),,101,92
389,4,5:13.0,Offensive rebound by Team,,101,92
390,4,5:13.0,M. Plumlee enters the game for M. Kuzminskas,,101,92
391,4,5:09.0,D. Rose misses 3-pt jump shot from 28 ft,,101,92
392,4,5:08.0,,Defensive rebound by G. Dieng,101,92
393,4,4:59.0,,Shooting foul by K. Porziņģis (drawn by K. Towns),101,92
394,4,4:59.0,,K. Towns makes free throw 1 of 2,101,93
395,4,4:59.0,,K. Towns misses free throw 2 of 2,101,93
396,4,4:58.0,,Offensive rebound by G. Dieng,101,93
397,4,4:36.0,,G. Dieng makes 2-pt dunk at rim (assist by R. Rubio),101,95
398,4,4:09.0,B. Jennings misses 3-pt jump shot from 24 ft,,101,95
399,4,4:07.0,Offensive rebound by Team,,101,95
400,4,4:07.0,,Loose ball foul by G. Dieng (drawn by M. Plumlee),101,95
401,4,3:59.0,D. Rose misses 2-pt hook shot from 6 ft,,101,95
402,4,3:58.0,,Defensive rebound by K. Towns,101,95
403,4,3:58.0,,Personal foul by M. Plumlee (drawn by K. Towns),101,95
404,4,3:58.0,,K. Towns makes free throw 1 of 2,101,96
405,4,3:58.0,K. O'Quinn enters the game for M. Plumlee,,101,96
406,4,3:58.0,J. Holiday enters the game for D. Rose,,101,96
407,4,3:58.0,,K. Towns makes free throw 2 of 2,101,97
408,4,3:40.0,Shooting foul by A. Wiggins (drawn by C. Anthony),,101,97
409,4,3:40.0,C. Anthony misses free throw 1 of 2,,101,97
410,4,3:40.0,Offensive rebound by Team,,101,97
411,4,3:40.0,C. Anthony makes free throw 2 of 2,,102,97
412,4,3:40.0,,Minnesota full timeout,102,97
413,4,3:27.0,,K. Towns misses 2-pt layup from 1 ft (block by K. Porziņģis),102,97
414,4,3:26.0,,Offensive rebound by Team,102,97
415,4,3:21.0,,Z. LaVine misses 3-pt jump shot from 24 ft,102,97
416,4,3:19.0,Defensive rebound by J. Holiday,,102,97
417,4,3:00.0,B. Jennings misses 2-pt layup from 3 ft,,102,97
418,4,2:59.0,Offensive rebound by K. Porziņģis,,102,97
419,4,2:41.0,K. Porziņģis misses 2-pt jump shot from 19 ft,,102,97
420,4,2:39.0,,Defensive rebound by A. Wiggins,102,97
421,4,2:27.0,,A. Wiggins misses 2-pt jump shot from 18 ft,102,97
422,4,2:26.0,Defensive rebound by J. Holiday,,102,97
423,4,2:09.0,K. Porziņģis misses 2-pt jump shot from 7 ft,,102,97
424,4,2:08.0,,Defensive rebound by G. Dieng,102,97
425,4,2:01.0,,R. Rubio makes 2-pt layup from 2 ft,102,99
426,4,1:42.0,C. Anthony misses 3-pt jump shot from 24 ft,,102,99
427,4,1:41.0,,Defensive rebound by Team,102,99
428,4,1:27.0,,K. Towns misses 3-pt jump shot from 25 ft,102,99
429,4,1:26.0,Defensive rebound by J. Holiday,,102,99
430,4,1:04.0,C. Anthony misses 2-pt jump shot from 17 ft,,102,99
431,4,1:03.0,,Defensive rebound by K. Towns,102,99
432,4,0:55.0,,A. Wiggins misses 2-pt jump shot from 17 ft,102,99
433,4,0:53.0,,Offensive rebound by G. Dieng,102,99
434,4,0:50.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by G. Dieng),102,102
435,4,0:50.0,New York full timeout,,102,102
436,4,0:37.0,J. Holiday misses 2-pt layup from 1 ft,,102,102
437,4,0:36.0,Offensive rebound by K. Porziņģis,,102,102
438,4,0:36.0,K. Porziņģis makes 2-pt dunk at rim,,104,102
439,4,0:25.0,,G. Dieng misses 2-pt jump shot from 16 ft,104,102
440,4,0:24.0,,Offensive rebound by Team,104,102
441,4,0:24.0,Loose ball foul by K. O'Quinn (drawn by K. Towns),,104,102
442,4,0:24.0,,K. Towns makes free throw 1 of 2,104,103
443,4,0:24.0,,K. Towns makes free throw 2 of 2,104,104
444,4,0:24.0,New York full timeout,,104,104
445,4,0:24.0,M. Kuzminskas enters the game for K. O'Quinn,,104,104
446,4,0:02.0,C. Anthony makes 2-pt jump shot from 18 ft,,106,104
447,4,0:02.0,,Minnesota full timeout,106,104
448,4,0:02.0,,Minnesota full timeout,106,104
449,4,0:00.0,,Turnover by Z. LaVine (bad pass; steal by C. Anthony),106,104
