,QUARTER,TIME_REMAINING,HOUSTON_ACTION,WASHINGTON_ACTION,HOUSTON_SCORE,WASHINGTON_SCORE
388,4,2:59.0,,O. Porter makes 2-pt layup from 1 ft (assist by M. Gortat),106,100
389,4,2:34.0,J. Harden makes 2-pt layup from 3 ft,,108,100
390,4,2:15.0,,B. Beal makes 2-pt jump shot from 19 ft (assist by M. Gortat),108,102
391,4,1:48.0,J. Harden misses 3-pt jump shot from 32 ft,,108,102
392,4,1:47.0,,Defensive rebound by M. Morris,108,102
393,4,1:42.0,,Personal foul by T. Ariza (drawn by M. Gortat),108,102
394,4,1:42.0,,M. Gortat misses free throw 1 of 2,108,102
395,4,1:42.0,,Offensive rebound by Team,108,102
396,4,1:42.0,,M. Gortat misses free throw 2 of 2,108,102
397,4,1:41.0,Defensive rebound by J. Harden,,108,102
398,4,1:27.0,R. Anderson makes 3-pt jump shot from 30 ft (assist by J. Harden),,111,102
399,4,1:15.0,,B. Beal misses 3-pt jump shot from 26 ft,111,102
400,4,1:14.0,,Offensive rebound by O. Porter,111,102
401,4,0:57.0,,B. Beal misses 2-pt layup from 1 ft,111,102
402,4,0:55.0,,Offensive rebound by M. Morris,111,102
403,4,0:53.0,,M. Morris misses 2-pt layup from 3 ft,111,102
404,4,0:53.0,,Offensive rebound by M. Gortat,111,102
405,4,0:53.0,,Shooting foul by N. Hilário (drawn by M. Gortat),111,102
406,4,0:53.0,,M. Gortat makes free throw 1 of 2,111,103
407,4,0:53.0,,M. Gortat makes free throw 2 of 2,111,104
408,4,0:50.0,Turnover by J. Harden (lost ball; steal by M. Morris),,111,104
409,4,0:46.0,,J. Wall makes 2-pt layup from 2 ft,111,106
410,4,0:42.0,Turnover by E. Gordon (bad pass; steal by O. Porter),,111,106
411,4,0:38.0,,B. Beal misses 3-pt jump shot from 27 ft,111,106
412,4,0:36.0,,Offensive rebound by B. Beal,111,106
413,4,0:33.0,,Washington full timeout,111,106
414,4,0:33.0,,Technical foul by J. Wall,111,106
415,4,0:33.0,,M. Thornton enters the game for J. Wall,111,106
416,4,0:33.0,J. Harden makes technical free throw,,112,106
417,4,0:27.0,,Turnover by M. Gortat (bad pass; steal by E. Gordon),112,106
418,4,0:16.0,Personal foul by O. Porter (drawn by J. Harden),,112,106
419,4,0:15.0,Personal foul by B. Beal (drawn by J. Harden),,112,106
420,4,0:15.0,J. Harden makes free throw 1 of 2,,113,106
421,4,0:15.0,J. Harden makes free throw 2 of 2,,114,106
422,4,0:07.0,,M. Thornton misses 3-pt jump shot from 32 ft,114,106
423,4,0:06.0,Defensive rebound by R. Anderson,,114,106
