,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DETROIT_ACTION,OKLAHOMA CITY_SCORE,DETROIT_SCORE
383,4,7:22.0,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),,77,92
384,4,6:57.0,,J. Leuer misses 2-pt jump shot from 18 ft,77,92
385,4,6:56.0,Defensive rebound by R. Westbrook,,77,92
386,4,6:54.0,Offensive foul by R. Westbrook (drawn by K. Caldwell-Pope),,77,92
387,4,6:54.0,Turnover by R. Westbrook (offensive foul),,77,92
388,4,6:54.0,J. Lauvergne enters the game for S. Adams,,77,92
389,4,6:54.0,D. Sabonis enters the game for E. Freedom,,77,92
390,4,6:54.0,,M. Morris enters the game for T. Harris,77,92
391,4,6:34.0,,Turnover by K. Caldwell-Pope (bad pass),77,92
392,4,6:34.0,,I. Smith enters the game for B. Udrih,77,92
393,4,6:22.0,J. Lauvergne misses 2-pt hook shot from 3 ft,,77,92
394,4,6:21.0,,Defensive rebound by J. Leuer,77,92
395,4,6:09.0,,Turnover by K. Caldwell-Pope (bad pass),77,92
396,4,5:59.0,Turnover by R. Westbrook (bad pass; steal by K. Caldwell-Pope),,77,92
397,4,5:37.0,,A. Baynes misses 2-pt hook shot from 2 ft,77,92
398,4,5:36.0,Defensive rebound by J. Lauvergne,,77,92
399,4,5:29.0,A. Morrow makes 2-pt jump shot from 18 ft (assist by R. Westbrook),,79,92
400,4,5:01.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,79,92
401,4,5:00.0,Defensive rebound by J. Lauvergne,,79,92
402,4,4:48.0,A. Morrow misses 2-pt jump shot from 3 ft (block by I. Smith),,79,92
403,4,4:46.0,Offensive rebound by A. Morrow,,79,92
404,4,4:44.0,A. Morrow makes 2-pt layup from 1 ft,,81,92
405,4,4:30.0,,Personal foul by R. Westbrook (drawn by J. Leuer),81,92
406,4,4:30.0,Official timeout,,81,92
407,4,4:17.0,,M. Morris misses 2-pt jump shot from 18 ft,81,92
408,4,4:17.0,,Offensive rebound by Team,81,92
409,4,4:17.0,Loose ball foul by J. Lauvergne (drawn by A. Baynes),,81,92
410,4,4:01.0,,K. Caldwell-Pope makes 2-pt layup at rim,81,94
411,4,3:48.0,D. Sabonis misses 3-pt jump shot from 26 ft,,81,94
412,4,3:48.0,Offensive rebound by R. Westbrook,,81,94
413,4,3:40.0,J. Lauvergne makes 3-pt jump shot from 27 ft (assist by A. Morrow),,84,94
414,4,3:16.0,,K. Caldwell-Pope misses 2-pt jump shot from 23 ft,84,94
415,4,3:16.0,Defensive rebound by R. Westbrook,,84,94
416,4,3:10.0,A. Morrow misses 3-pt jump shot from 26 ft,,84,94
417,4,3:10.0,,Defensive rebound by K. Caldwell-Pope,84,94
418,4,3:04.0,,K. Caldwell-Pope makes 2-pt jump shot from 5 ft,84,96
419,4,3:04.0,,Shooting foul by A. Roberson (drawn by K. Caldwell-Pope),84,96
420,4,3:04.0,,T. Harris enters the game for J. Leuer,84,96
421,4,3:04.0,,K. Caldwell-Pope makes free throw 1 of 1,84,97
422,4,2:55.0,D. Sabonis misses 3-pt jump shot from 23 ft,,84,97
423,4,2:54.0,,Defensive rebound by I. Smith,84,97
424,4,2:51.0,,T. Harris makes 2-pt dunk at rim (assist by I. Smith),84,99
425,4,2:51.0,Oklahoma City full timeout,,84,99
426,4,2:45.0,Turnover by R. Westbrook (bad pass; steal by I. Smith),,84,99
427,4,2:41.0,,K. Caldwell-Pope misses 2-pt layup from 2 ft (block by A. Morrow),84,99
428,4,2:39.0,Defensive rebound by R. Westbrook,,84,99
429,4,2:30.0,A. Morrow makes 2-pt jump shot from 5 ft (assist by R. Westbrook),,86,99
430,4,2:07.0,,Personal foul by R. Westbrook (drawn by A. Baynes),86,99
431,4,2:07.0,S. Christon enters the game for R. Westbrook,,86,99
432,4,2:07.0,,J. Leuer enters the game for A. Baynes,86,99
433,4,1:55.0,,I. Smith makes 2-pt layup from 1 ft,86,101
434,4,1:41.0,J. Lauvergne misses 2-pt jump shot from 6 ft (block by T. Harris),,86,101
435,4,1:40.0,Offensive rebound by Team,,86,101
436,4,1:40.0,Á. Abrines enters the game for A. Roberson,,86,101
437,4,1:30.0,J. Lauvergne misses 2-pt hook shot from 6 ft,,86,101
438,4,1:29.0,,Defensive rebound by J. Leuer,86,101
439,4,1:17.0,,Shooting foul by Á. Abrines (drawn by I. Smith),86,101
440,4,1:17.0,,I. Smith misses free throw 1 of 2,86,101
441,4,1:17.0,,Offensive rebound by Team,86,101
442,4,1:17.0,,S. Johnson enters the game for T. Harris,86,101
443,4,1:17.0,,H. Ellenson enters the game for M. Morris,86,101
444,4,1:17.0,,D. Hilliard enters the game for K. Caldwell-Pope,86,101
445,4,1:17.0,,I. Smith makes free throw 2 of 2,86,102
446,4,1:06.0,Offensive foul by D. Sabonis (drawn by H. Ellenson),,86,102
447,4,1:06.0,Turnover by D. Sabonis (offensive foul),,86,102
448,4,0:55.0,,D. Hilliard makes 2-pt layup from 2 ft,86,104
449,4,0:46.0,Shooting foul by D. Hilliard (drawn by Á. Abrines),,86,104
450,4,0:46.0,Á. Abrines makes free throw 1 of 2,,87,104
451,4,0:46.0,Á. Abrines makes free throw 2 of 2,,88,104
452,4,0:25.0,,H. Ellenson misses 2-pt jump shot from 9 ft,88,104
453,4,0:24.0,Defensive rebound by J. Lauvergne,,88,104
454,4,0:18.0,D. Sabonis misses 2-pt layup from 1 ft,,88,104
455,4,0:16.0,Offensive rebound by A. Morrow,,88,104
456,4,0:16.0,Turnover by J. Lauvergne (offensive goaltending),,88,104
