,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DETROIT_ACTION,PHILADELPHIA_SCORE,DETROIT_SCORE
382,4,0:27.0,Turnover by T. McConnell (bad pass; steal by S. Johnson),,96,79
383,4,0:22.0,,S. Johnson misses 2-pt jump shot from 5 ft (block by R. Covington),96,79
384,4,0:22.0,,Offensive rebound by Team,96,79
385,4,0:15.0,,A. Drummond misses 2-pt hook shot from 7 ft,96,79
386,4,0:15.0,,Offensive rebound by Team,96,79
387,4,0:08.0,,D. Hilliard misses 3-pt jump shot from 26 ft,96,79
388,4,0:08.0,,Offensive rebound by A. Drummond,96,79
389,4,0:03.0,,S. Johnson misses 3-pt jump shot from 26 ft,96,79
390,4,0:03.0,Defensive rebound by Team,,96,79
391,4,0:03.0,Personal foul by A. Drummond (drawn by J. Okafor),,96,79
392,4,0:03.0,J. Okafor misses free throw 1 of 2,,96,79
393,4,0:03.0,Offensive rebound by Team,,96,79
394,4,0:03.0,J. Okafor makes free throw 2 of 2,,97,79
