,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
391,4,7:08.0,,D. Wright makes free throw 1 of 2,77,91
392,4,7:08.0,,D. Wright misses free throw 2 of 2,77,91
393,4,7:07.0,Defensive rebound by C. Miles,,77,91
394,4,6:55.0,M. Ellis misses 2-pt layup from 2 ft,,77,91
395,4,6:54.0,,Defensive rebound by S. Ibaka,77,91
396,4,6:31.0,,P. Tucker misses 2-pt jump shot from 12 ft,77,91
397,4,6:31.0,,Offensive rebound by S. Ibaka,77,91
398,4,6:28.0,,Turnover by S. Ibaka (lost ball; steal by M. Ellis),77,91
399,4,6:21.0,C. Miles makes 3-pt jump shot from 24 ft (assist by M. Ellis),,80,91
400,4,6:10.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by D. Wright),80,94
401,4,6:08.0,Indiana full timeout,,80,94
402,4,6:08.0,T. Young enters the game for C. Miles,,80,94
403,4,6:08.0,,C. Joseph enters the game for P. Patterson,80,94
404,4,5:48.0,P. George misses 2-pt jump shot from 20 ft,,80,94
405,4,5:48.0,Offensive rebound by M. Turner,,80,94
406,4,5:45.0,M. Ellis misses 3-pt jump shot from 24 ft,,80,94
407,4,5:45.0,,Defensive rebound by P. Tucker,80,94
408,4,5:30.0,,D. DeRozan misses 2-pt jump shot from 19 ft,80,94
409,4,5:30.0,Defensive rebound by J. Teague,,80,94
410,4,5:16.0,Shooting foul by P. Tucker (drawn by P. George),,80,94
411,4,5:16.0,P. George makes free throw 1 of 2,,81,94
412,4,5:16.0,P. George makes free throw 2 of 2,,82,94
413,4,5:02.0,,D. DeRozan misses 3-pt jump shot from 25 ft,82,94
414,4,5:02.0,Defensive rebound by J. Teague,,82,94
415,4,4:38.0,P. George makes 2-pt jump shot from 20 ft,,84,94
416,4,4:22.0,,Turnover by C. Joseph (bad pass; steal by M. Ellis),84,94
417,4,4:17.0,M. Ellis makes 2-pt layup at rim,,86,94
418,4,4:15.0,,Toronto full timeout,86,94
419,4,4:15.0,,J. Valančiūnas enters the game for D. Wright,86,94
420,4,4:15.0,C. Miles enters the game for M. Ellis,,86,94
421,4,4:01.0,Violation by T. Young (kicked ball),,86,94
422,4,3:55.0,,C. Joseph makes 2-pt jump shot from 14 ft,86,96
423,4,3:39.0,M. Turner makes 2-pt jump shot from 20 ft (assist by J. Teague),,88,96
424,4,3:26.0,,S. Ibaka makes 3-pt jump shot from 27 ft (assist by J. Valančiūnas),88,99
425,4,3:13.0,Personal foul by S. Ibaka (drawn by J. Teague),,88,99
426,4,3:13.0,J. Teague makes free throw 1 of 2,,89,99
427,4,3:13.0,J. Teague makes free throw 2 of 2,,90,99
428,4,2:54.0,,D. DeRozan makes 2-pt jump shot from 16 ft,90,101
429,4,2:37.0,J. Teague makes 3-pt jump shot from 25 ft,,93,101
430,4,2:21.0,,Shooting foul by M. Turner (drawn by D. DeRozan),93,101
431,4,2:21.0,,D. DeRozan makes free throw 1 of 2,93,102
432,4,2:21.0,,D. DeRozan misses free throw 2 of 2,93,102
433,4,2:21.0,,Offensive rebound by S. Ibaka,93,102
434,4,2:03.0,,D. DeRozan misses 2-pt dunk from 3 ft (block by M. Turner),93,102
435,4,2:02.0,Defensive rebound by P. George,,93,102
436,4,1:59.0,T. Young makes 2-pt layup from 3 ft (assist by P. George),,95,102
437,4,1:38.0,,C. Joseph makes 2-pt hook shot from 9 ft,95,104
438,4,1:22.0,Turnover by P. George (lost ball; steal by P. Tucker),,95,104
439,4,1:16.0,,Turnover by P. Tucker (lost ball; steal by J. Teague),95,104
440,4,1:15.0,Personal foul by P. Tucker,,95,104
441,4,1:15.0,J. Teague makes free throw 1 of 2,,96,104
442,4,1:15.0,J. Teague makes free throw 2 of 2,,97,104
443,4,1:15.0,,Toronto full timeout,97,104
444,4,0:51.0,,D. DeRozan makes 3-pt jump shot from 27 ft (assist by S. Ibaka),97,107
445,4,0:51.0,Indiana full timeout,,97,107
446,4,0:51.0,A. Brooks enters the game for T. Young,,97,107
447,4,0:51.0,,D. Carroll enters the game for J. Valančiūnas,97,107
448,4,0:45.0,C. Miles misses 3-pt jump shot from 24 ft,,97,107
449,4,0:44.0,Offensive rebound by A. Brooks,,97,107
450,4,0:40.0,P. George misses 3-pt jump shot from 26 ft,,97,107
451,4,0:40.0,,Defensive rebound by D. DeRozan,97,107
452,4,0:37.0,,Personal foul by C. Miles,97,107
453,4,0:34.0,,Personal foul by A. Brooks (drawn by D. DeRozan),97,107
454,4,0:34.0,,D. DeRozan makes free throw 1 of 2,97,108
455,4,0:34.0,,D. DeRozan makes free throw 2 of 2,97,109
456,4,0:34.0,Indiana full timeout,,97,109
457,4,0:30.0,P. George makes 2-pt layup from 2 ft,,99,109
458,4,0:30.0,Shooting foul by S. Ibaka (drawn by P. George),,99,109
459,4,0:30.0,P. George makes free throw 1 of 1,,100,109
460,4,0:15.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by D. Carroll),100,111
461,4,0:03.0,A. Brooks misses 3-pt jump shot from 27 ft,,100,111
462,4,0:02.0,,Defensive rebound by C. Joseph,100,111
