,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
393,4,5:28.0,,R. Gobert makes free throw 1 of 2,86,77
394,4,5:28.0,,R. Gobert misses free throw 2 of 2,86,77
395,4,5:28.0,Defensive rebound by D. Jordan,,86,77
396,4,5:14.0,J. Crawford makes 2-pt jump shot from 16 ft,,88,77
397,4,4:48.0,,J. Ingles misses 3-pt jump shot from 25 ft,88,77
398,4,4:48.0,Defensive rebound by Team,,88,77
399,4,4:48.0,Personal foul by R. Gobert (drawn by L. Mbah a Moute),,88,77
400,4,4:48.0,,D. Favors enters the game for R. Gobert,88,77
401,4,4:34.0,J. Crawford misses 2-pt jump shot from 13 ft,,88,77
402,4,4:32.0,,Defensive rebound by D. Favors,88,77
403,4,4:21.0,,D. Favors misses 2-pt jump shot from 18 ft,88,77
404,4,4:20.0,Defensive rebound by D. Jordan,,88,77
405,4,3:58.0,A. Rivers makes 3-pt jump shot from 25 ft,,91,77
406,4,3:58.0,,Utah full timeout,91,77
407,4,3:45.0,,J. Johnson misses 3-pt jump shot from 24 ft,91,77
408,4,3:45.0,,Offensive rebound by Team,91,77
409,4,3:45.0,,Violation by Team (jump ball),91,77
410,4,3:38.0,,G. Hill misses 2-pt jump shot from 20 ft,91,77
411,4,3:37.0,,Offensive rebound by J. Johnson,91,77
412,4,3:32.0,,Shooting foul by A. Rivers (drawn by G. Hayward),91,77
413,4,3:32.0,,G. Hayward makes free throw 1 of 3,91,78
414,4,3:32.0,,G. Hayward makes free throw 2 of 3,91,79
415,4,3:32.0,,G. Hayward misses free throw 3 of 3,91,79
416,4,3:31.0,Defensive rebound by D. Jordan,,91,79
417,4,3:14.0,A. Rivers misses 3-pt jump shot from 23 ft,,91,79
418,4,3:13.0,,Defensive rebound by D. Favors,91,79
419,4,2:59.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by G. Hill),91,82
420,4,2:34.0,L. Mbah a Moute misses 2-pt jump shot from 3 ft (block by D. Favors),,91,82
421,4,2:32.0,,Defensive rebound by D. Favors,91,82
422,4,2:27.0,,G. Hill makes 2-pt jump shot from 3 ft,91,84
423,4,2:27.0,LA Clippers full timeout,,91,84
424,4,2:27.0,J. Redick enters the game for J. Crawford,,91,84
425,4,2:21.0,Personal foul by D. Favors (drawn by D. Jordan),,91,84
426,4,2:21.0,M. Speights enters the game for D. Jordan,,91,84
427,4,2:04.0,C. Paul makes 2-pt layup from 2 ft,,93,84
428,4,1:51.0,,G. Hill makes 2-pt layup from 1 ft,93,86
429,4,1:29.0,A. Rivers makes 3-pt jump shot from 23 ft (assist by C. Paul),,96,86
430,4,1:29.0,,Utah full timeout,96,86
431,4,1:29.0,D. Jordan enters the game for M. Speights,,96,86
432,4,1:24.0,,Shooting foul by D. Jordan (drawn by G. Hayward),96,86
433,4,1:24.0,,G. Hayward makes free throw 1 of 2,96,87
434,4,1:24.0,,G. Hayward makes free throw 2 of 2,96,88
435,4,1:13.0,Turnover by C. Paul (bad pass; steal by G. Hayward),,96,88
436,4,1:10.0,,G. Hayward makes 2-pt dunk at rim,96,90
437,4,1:07.0,Turnover by C. Paul (bad pass),,96,90
438,4,1:07.0,R. Felton enters the game for J. Redick,,96,90
439,4,0:48.0,,G. Hayward misses 2-pt jump shot from 11 ft,96,90
440,4,0:44.0,,Offensive rebound by J. Ingles,96,90
441,4,0:44.0,,G. Hayward makes 3-pt jump shot from 25 ft (assist by J. Ingles),96,93
442,4,0:44.0,LA Clippers full timeout,,96,93
443,4,0:44.0,J. Redick enters the game for R. Felton,,96,93
444,4,0:44.0,J. Crawford enters the game for L. Mbah a Moute,,96,93
445,4,0:20.0,C. Paul misses 2-pt jump shot from 14 ft,,96,93
446,4,0:20.0,Offensive rebound by D. Jordan,,96,93
447,4,0:17.0,D. Jordan misses 2-pt layup from 2 ft,,96,93
448,4,0:16.0,,Defensive rebound by G. Hayward,96,93
449,4,0:04.0,,J. Johnson misses 3-pt jump shot from 25 ft,96,93
450,4,0:03.0,Defensive rebound by Team,,96,93
451,4,0:01.0,Personal foul by J. Ingles (drawn by C. Paul),,96,93
452,4,0:01.0,C. Paul makes free throw 1 of 2,,97,93
453,4,0:01.0,C. Paul makes free throw 2 of 2,,98,93
454,4,0:01.0,,Utah full timeout,98,93
455,4,0:00.0,,G. Hayward misses 3-pt jump shot from 24 ft,98,93
456,4,0:00.0,,Offensive rebound by Team,98,93
