,QUARTER,TIME_REMAINING,ATLANTA_ACTION,INDIANA_ACTION,ATLANTA_SCORE,INDIANA_SCORE
392,4,1:17.0,,L. Stephenson misses 2-pt layup at rim,86,102
393,4,1:15.0,,Offensive rebound by T. Young,86,102
394,4,1:15.0,,T. Young misses 2-pt layup at rim,86,102
395,4,1:15.0,,Offensive rebound by T. Young,86,102
396,4,1:15.0,,T. Young misses 2-pt layup at rim,86,102
397,4,1:14.0,Defensive rebound by M. Delaney,,86,102
398,4,1:02.0,K. Humphries misses 2-pt layup at rim,,86,102
399,4,1:02.0,,Defensive rebound by M. Turner,86,102
400,4,0:44.0,,M. Turner makes 2-pt jump shot from 4 ft,86,104
401,4,0:24.0,M. Delaney misses 2-pt layup from 2 ft (block by M. Turner),,86,104
402,4,0:23.0,,Defensive rebound by L. Stephenson,86,104
