,QUARTER,TIME_REMAINING,BOSTON_ACTION,SAN ANTONIO_ACTION,BOSTON_SCORE,SAN ANTONIO_SCORE
383,4,2:54.0,Defensive rebound by A. Bradley,,90,102
384,4,2:43.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by M. Smart),,93,102
385,4,2:22.0,,P. Mills misses 3-pt jump shot from 25 ft,93,102
386,4,2:21.0,Defensive rebound by A. Johnson,,93,102
387,4,2:12.0,M. Smart misses 3-pt jump shot from 25 ft,,93,102
388,4,2:11.0,Offensive rebound by J. Crowder,,93,102
389,4,2:03.0,A. Johnson misses 2-pt layup from 2 ft,,93,102
390,4,2:02.0,Offensive rebound by A. Johnson,,93,102
391,4,2:02.0,A. Johnson makes 2-pt layup from 2 ft,,95,102
392,4,1:39.0,,K. Leonard misses 2-pt jump shot from 19 ft,95,102
393,4,1:38.0,,Offensive rebound by D. Lee,95,102
394,4,1:35.0,,Shooting block foul by J. Crowder (drawn by K. Leonard),95,102
395,4,1:35.0,Official timeout,,95,102
396,4,1:35.0,,K. Leonard makes free throw 1 of 2,95,103
397,4,1:35.0,,T. Parker enters the game for P. Mills,95,102
398,4,1:35.0,A. Horford enters the game for A. Johnson,,95,102
399,4,1:35.0,,K. Leonard makes free throw 2 of 2,95,104
400,4,1:23.0,J. Crowder makes 2-pt jump shot from 21 ft (assist by A. Bradley),,97,104
401,4,1:01.0,,K. Leonard makes 2-pt jump shot from 13 ft,97,106
402,4,1:01.0,Boston full timeout,,97,106
403,4,1:01.0,,D. Dedmon enters the game for P. Gasol,97,106
404,4,0:57.0,J. Jerebko misses 3-pt jump shot from 24 ft,,97,106
405,4,0:55.0,,Defensive rebound by D. Dedmon,97,106
406,4,0:36.0,,D. Dedmon makes 2-pt dunk at rim (assist by T. Parker),97,108
407,4,0:26.0,Shooting foul by D. Dedmon (drawn by J. Jerebko),,97,108
408,4,0:26.0,J. Jerebko makes free throw 1 of 2,,98,108
409,4,0:26.0,,N. Laprovíttola enters the game for M. Ginóbili,98,108
410,4,0:26.0,,B. Forbes enters the game for T. Parker,98,108
411,4,0:26.0,,K. Anderson enters the game for K. Leonard,98,108
412,4,0:26.0,,D. Bertāns enters the game for D. Lee,98,108
413,4,0:26.0,T. Rozier enters the game for A. Horford,,98,108
414,4,0:26.0,J. Jerebko makes free throw 2 of 2,,99,108
415,4,0:19.0,,Turnover by N. Laprovíttola (bad pass; steal by M. Smart),99,108
416,4,0:16.0,A. Bradley makes 2-pt layup from 1 ft (assist by M. Smart),,101,108
