,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,OKLAHOMA CITY_ACTION,LA LAKERS_SCORE,OKLAHOMA CITY_SCORE
385,4,9:47.0,L. Deng misses 2-pt layup from 2 ft (block by S. Christon),,75,90
386,4,9:45.0,Offensive rebound by L. Deng,,75,90
387,4,9:44.0,L. Deng makes 2-pt layup from 1 ft,,77,90
388,4,9:30.0,,D. McDermott misses 2-pt jump shot from 20 ft,77,90
389,4,9:30.0,,Offensive rebound by E. Freedom,77,90
390,4,9:26.0,,E. Freedom misses 2-pt layup from 1 ft,77,90
391,4,9:25.0,Defensive rebound by J. Clarkson,,77,90
392,4,9:19.0,Turnover by J. Clarkson (lost ball; steal by T. Gibson),,77,90
393,4,8:56.0,,T. Gibson makes 2-pt jump shot from 5 ft,77,92
394,4,8:38.0,L. Deng misses 3-pt jump shot from 24 ft,,77,92
395,4,8:38.0,,Defensive rebound by J. Grant,77,92
396,4,8:17.0,,J. Grant makes 2-pt jump shot from 11 ft (assist by S. Christon),77,94
397,4,8:17.0,LA Lakers full timeout,,77,94
398,4,8:17.0,,R. Westbrook enters the game for S. Christon,77,94
399,4,8:17.0,D. Russell enters the game for B. Ingram,,77,94
400,4,8:03.0,J. Clarkson misses 2-pt jump shot from 17 ft,,77,94
401,4,8:03.0,,Defensive rebound by R. Westbrook,77,94
402,4,7:53.0,,Turnover by D. McDermott (step out of bounds),77,94
403,4,7:32.0,,Violation by J. Grant (def goaltending),77,94
404,4,7:32.0,I. Zubac makes 2-pt layup from 1 ft (assist by L. Nance),,79,94
405,4,7:18.0,,E. Freedom misses 2-pt hook shot from 5 ft,79,94
406,4,7:17.0,Defensive rebound by L. Nance,,79,94
407,4,7:07.0,L. Deng misses 2-pt jump shot from 16 ft,,79,94
408,4,7:07.0,,Defensive rebound by E. Freedom,79,94
409,4,6:59.0,,T. Gibson misses 2-pt jump shot from 19 ft,79,94
410,4,6:58.0,Defensive rebound by L. Nance,,79,94
411,4,6:48.0,Turnover by L. Nance (bad pass; steal by R. Westbrook),,79,94
412,4,6:43.0,,T. Gibson makes 2-pt dunk at rim (assist by R. Westbrook),79,96
413,4,6:24.0,L. Deng makes 2-pt jump shot from 11 ft (assist by D. Russell),,81,96
414,4,6:14.0,,Turnover by R. Westbrook (bad pass; steal by I. Zubac),81,96
415,4,6:09.0,D. Russell makes 2-pt layup from 2 ft (assist by J. Clarkson),,83,96
416,4,6:09.0,,Oklahoma City full timeout,83,96
417,4,6:09.0,,S. Adams enters the game for E. Freedom,83,96
418,4,6:09.0,B. Ingram enters the game for I. Zubac,,83,96
419,4,6:09.0,J. Randle enters the game for L. Deng,,83,96
420,4,5:56.0,,D. McDermott misses 2-pt jump shot from 9 ft,83,96
421,4,5:52.0,Defensive rebound by J. Randle,,83,96
422,4,5:46.0,J. Randle makes 2-pt jump shot from 4 ft,,85,96
423,4,5:32.0,,R. Westbrook misses 2-pt jump shot from 19 ft,85,96
424,4,5:31.0,Defensive rebound by J. Clarkson,,85,96
425,4,5:17.0,D. Russell misses 3-pt jump shot from 23 ft,,85,96
426,4,5:17.0,,Defensive rebound by S. Adams,85,96
427,4,5:10.0,,Personal foul by L. Nance (drawn by T. Gibson),85,96
428,4,5:10.0,,Á. Abrines enters the game for D. McDermott,85,96
429,4,5:10.0,,A. Roberson enters the game for J. Grant,85,96
430,4,5:02.0,,R. Westbrook misses 2-pt jump shot from 6 ft (block by L. Nance),85,96
431,4,5:01.0,Defensive rebound by Team,,85,96
432,4,4:46.0,L. Nance misses 2-pt jump shot from 16 ft,,85,96
433,4,4:45.0,,Defensive rebound by S. Adams,85,96
434,4,4:25.0,,R. Westbrook misses 3-pt jump shot from 24 ft,85,96
435,4,4:24.0,Defensive rebound by L. Nance,,85,96
436,4,4:18.0,D. Russell makes 2-pt layup at rim (assist by J. Clarkson),,87,96
437,4,4:00.0,,A. Roberson makes 3-pt jump shot from 24 ft (assist by S. Adams),87,99
438,4,3:44.0,J. Randle makes 2-pt layup from 1 ft (assist by J. Clarkson),,89,99
439,4,3:24.0,,T. Gibson misses 2-pt jump shot from 3 ft (block by L. Nance),89,99
440,4,3:23.0,,Offensive rebound by T. Gibson,89,99
441,4,3:20.0,,T. Gibson misses 2-pt layup from 1 ft,89,99
442,4,3:20.0,,Offensive rebound by S. Adams,89,99
443,4,3:17.0,,R. Westbrook makes 2-pt layup at rim (assist by S. Adams),89,101
444,4,3:14.0,Personal take foul by R. Westbrook (drawn by D. Russell),,89,101
445,4,3:14.0,,D. Sabonis enters the game for T. Gibson,89,101
446,4,3:04.0,J. Clarkson misses 3-pt jump shot from 24 ft,,89,101
447,4,3:03.0,Offensive rebound by D. Russell,,89,101
448,4,3:02.0,D. Russell misses 2-pt layup from 1 ft,,89,101
449,4,3:01.0,,Defensive rebound by R. Westbrook,89,101
450,4,2:57.0,,Personal foul by J. Randle (drawn by R. Westbrook),89,101
451,4,2:57.0,Official timeout,,89,101
452,4,2:47.0,,R. Westbrook makes 2-pt jump shot from 14 ft,89,103
453,4,2:27.0,J. Clarkson misses 3-pt jump shot from 24 ft,,89,103
454,4,2:26.0,Offensive rebound by L. Nance,,89,103
455,4,2:16.0,D. Russell makes 2-pt jump shot from 5 ft,,91,103
456,4,2:16.0,Shooting foul by Á. Abrines (drawn by D. Russell),,91,103
457,4,2:16.0,D. Russell misses free throw 1 of 1,,91,103
458,4,2:15.0,,Defensive rebound by R. Westbrook,91,103
459,4,2:06.0,,Personal foul by J. Randle (drawn by A. Roberson),91,103
460,4,1:56.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by R. Westbrook),91,105
461,4,1:48.0,Turnover by D. Russell (bad pass; steal by S. Adams),,91,105
462,4,1:45.0,,A. Roberson makes 2-pt dunk at rim (assist by S. Adams),91,107
463,4,1:24.0,D. Russell misses 2-pt jump shot from 4 ft (block by S. Adams),,91,107
464,4,1:23.0,Offensive rebound by B. Ingram,,91,107
465,4,1:20.0,B. Ingram misses 3-pt jump shot from 24 ft,,91,107
466,4,1:19.0,Offensive rebound by J. Randle,,91,107
467,4,1:05.0,D. Russell makes 2-pt jump shot from 3 ft,,93,107
468,4,0:44.0,,A. Roberson makes 3-pt jump shot from 24 ft (assist by D. Sabonis),93,110
469,4,0:36.0,Turnover by J. Clarkson (lost ball; steal by R. Westbrook),,93,110
470,4,0:18.0,,R. Westbrook misses 3-pt jump shot from 26 ft,93,110
471,4,0:18.0,Defensive rebound by Team,,93,110
472,4,0:18.0,,J. Grant enters the game for A. Roberson,93,110
473,4,0:18.0,,S. Christon enters the game for R. Westbrook,93,110
474,4,0:10.0,D. Russell misses 3-pt jump shot from 24 ft,,93,110
475,4,0:10.0,,Defensive rebound by S. Christon,93,110
