,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PORTLAND_ACTION,LA CLIPPERS_SCORE,PORTLAND_SCORE
390,4,9:59.0,Shooting foul by A. Crabbe (drawn by J. Crawford),,86,82
391,4,9:59.0,J. Crawford makes free throw 1 of 2,,87,82
392,4,9:59.0,J. Crawford makes free throw 2 of 2,,88,82
393,4,9:38.0,,E. Turner makes 2-pt layup at rim,88,84
394,4,9:13.0,R. Felton makes 2-pt layup from 2 ft,,90,84
395,4,8:57.0,,Personal foul by R. Felton (drawn by E. Davis),90,84
396,4,8:57.0,Official timeout,,90,84
397,4,8:44.0,,C. McCollum misses 2-pt jump shot from 22 ft,90,84
398,4,8:43.0,Defensive rebound by J. Crawford,,90,84
399,4,8:17.0,M. Speights misses 2-pt jump shot from 22 ft,,90,84
400,4,8:17.0,,Defensive rebound by A. Aminu,90,84
401,4,8:02.0,,A. Crabbe makes 2-pt layup from 1 ft,90,86
402,4,7:42.0,A. Rivers misses 3-pt jump shot from 25 ft,,90,86
403,4,7:41.0,,Defensive rebound by A. Crabbe,90,86
404,4,7:33.0,,Shooting foul by M. Speights (drawn by A. Aminu),90,86
405,4,7:33.0,,A. Aminu misses free throw 1 of 2,90,86
406,4,7:33.0,,Offensive rebound by Team,90,86
407,4,7:33.0,,M. Harkless enters the game for A. Crabbe,90,86
408,4,7:33.0,C. Paul enters the game for A. Rivers,,90,86
409,4,7:33.0,B. Griffin enters the game for W. Johnson,,90,86
410,4,7:33.0,,D. Lillard enters the game for E. Turner,90,86
411,4,7:33.0,,A. Aminu makes free throw 2 of 2,90,87
412,4,7:18.0,B. Griffin misses 2-pt jump shot from 22 ft,,90,87
413,4,7:15.0,,Defensive rebound by M. Harkless,90,87
414,4,7:10.0,Offensive charge foul by D. Lillard (drawn by M. Speights),,90,87
415,4,7:10.0,,Turnover by D. Lillard (offensive foul),90,87
416,4,7:10.0,D. Jordan enters the game for M. Speights,,90,87
417,4,7:10.0,J. Redick enters the game for R. Felton,,90,87
418,4,7:10.0,,M. Plumlee enters the game for E. Davis,90,87
419,4,6:48.0,C. Paul misses 2-pt jump shot from 20 ft,,90,87
420,4,6:47.0,,Defensive rebound by D. Lillard,90,87
421,4,6:40.0,,C. McCollum makes 2-pt jump shot from 10 ft,90,89
422,4,6:40.0,Flagrant foul type 1 by M. Plumlee (drawn by B. Griffin),,90,89
423,4,6:40.0,B. Griffin makes flagrant free throw 1 of 2,,91,89
424,4,6:40.0,B. Griffin makes flagrant free throw 2 of 2,,92,89
425,4,6:30.0,Personal foul by M. Plumlee (drawn by D. Jordan),,92,89
426,4,6:30.0,D. Jordan misses free throw 1 of 2,,92,89
427,4,6:30.0,Offensive rebound by Team,,92,89
428,4,6:30.0,D. Jordan misses free throw 2 of 2,,92,89
429,4,6:29.0,,Defensive rebound by A. Aminu,92,89
430,4,6:20.0,,D. Lillard misses 2-pt jump shot from 21 ft,92,89
431,4,6:19.0,,Offensive rebound by M. Harkless,92,89
432,4,6:10.0,,D. Lillard misses 2-pt jump shot from 15 ft,92,89
433,4,6:10.0,Defensive rebound by C. Paul,,92,89
434,4,6:05.0,B. Griffin makes 2-pt layup from 3 ft,,94,89
435,4,6:05.0,Shooting foul by A. Aminu (drawn by B. Griffin),,94,89
436,4,6:05.0,B. Griffin makes free throw 1 of 1,,95,89
437,4,5:41.0,,D. Lillard misses 2-pt layup from 1 ft,95,89
438,4,5:40.0,Defensive rebound by B. Griffin,,95,89
439,4,5:37.0,Flagrant foul type 1 by C. McCollum (drawn by D. Jordan),,95,89
440,4,5:37.0,,Portland full timeout,95,89
441,4,5:37.0,D. Jordan misses flagrant free throw 1 of 2,,95,89
442,4,5:37.0,Offensive rebound by Team,,95,89
443,4,5:37.0,D. Jordan misses flagrant free throw 2 of 2,,95,89
444,4,5:37.0,Offensive rebound by Team,,95,89
445,4,5:25.0,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),,98,89
446,4,5:06.0,,D. Lillard misses 2-pt jump shot from 19 ft,98,89
447,4,5:05.0,Defensive rebound by B. Griffin,,98,89
448,4,4:55.0,Offensive foul by D. Jordan (drawn by A. Aminu),,98,89
449,4,4:55.0,Turnover by D. Jordan (offensive foul),,98,89
450,4,4:38.0,,C. McCollum misses 2-pt jump shot from 13 ft,98,89
451,4,4:37.0,Defensive rebound by B. Griffin,,98,89
452,4,4:33.0,Personal take foul by C. McCollum (drawn by D. Jordan),,98,89
453,4,4:33.0,D. Jordan misses free throw 1 of 2,,98,89
454,4,4:33.0,Offensive rebound by Team,,98,89
455,4,4:33.0,D. Jordan makes free throw 2 of 2,,99,89
456,4,4:22.0,,Shooting foul by D. Jordan (drawn by M. Plumlee),99,89
457,4,4:22.0,,M. Plumlee makes free throw 1 of 2,99,90
458,4,4:22.0,,M. Plumlee misses free throw 2 of 2,99,90
459,4,4:22.0,M. Speights enters the game for D. Jordan,,99,90
460,4,4:21.0,Defensive rebound by J. Redick,,99,90
461,4,4:07.0,C. Paul makes 3-pt jump shot from 26 ft,,102,90
462,4,4:07.0,,Portland full timeout,102,90
463,4,4:07.0,,A. Crabbe enters the game for M. Plumlee,102,90
464,4,4:07.0,A. Rivers enters the game for M. Speights,,102,90
465,4,3:50.0,,M. Harkless misses 2-pt jump shot from 3 ft,102,90
466,4,3:48.0,Defensive rebound by J. Redick,,102,90
467,4,3:28.0,C. Paul misses 3-pt jump shot from 25 ft,,102,90
468,4,3:28.0,,Defensive rebound by C. McCollum,102,90
469,4,3:21.0,,Turnover by C. McCollum (lost ball; steal by B. Griffin),102,90
470,4,3:15.0,J. Crawford makes 2-pt dunk at rim (assist by J. Redick),,104,90
471,4,3:05.0,,D. Lillard makes 2-pt layup from 2 ft,104,92
472,4,3:05.0,,Shooting foul by B. Griffin (drawn by D. Lillard),104,92
473,4,3:05.0,,D. Lillard misses free throw 1 of 1,104,92
474,4,3:03.0,Defensive rebound by B. Griffin,,104,92
475,4,2:54.0,C. Paul makes 2-pt layup from 1 ft,,106,92
476,4,2:54.0,Shooting foul by A. Crabbe (drawn by C. Paul),,106,92
477,4,2:54.0,C. Paul makes free throw 1 of 1,,107,92
478,4,2:44.0,,Shooting foul by B. Griffin (drawn by D. Lillard),107,92
479,4,2:44.0,,D. Lillard makes free throw 1 of 2,107,93
480,4,2:44.0,,D. Lillard makes free throw 2 of 2,107,94
481,4,2:27.0,J. Crawford misses 3-pt jump shot from 24 ft,,107,94
482,4,2:25.0,,Defensive rebound by M. Harkless,107,94
483,4,2:15.0,,A. Aminu misses 3-pt jump shot from 24 ft,107,94
484,4,2:15.0,,Offensive rebound by Team,107,94
485,4,2:15.0,Loose ball foul by J. Crawford (drawn by D. Lillard),,107,94
486,4,2:15.0,,D. Lillard makes free throw 1 of 2,107,95
487,4,2:15.0,,D. Lillard makes free throw 2 of 2,107,96
488,4,1:53.0,Turnover by C. Paul (bad pass; steal by C. McCollum),,107,96
489,4,1:53.0,,Personal foul by J. Redick (drawn by C. McCollum),107,96
490,4,1:53.0,,C. McCollum misses free throw 1 of 2,107,96
491,4,1:53.0,,Offensive rebound by Team,107,96
492,4,1:53.0,,C. McCollum makes free throw 2 of 2,107,97
493,4,1:29.0,B. Griffin misses 2-pt jump shot from 18 ft,,107,97
494,4,1:28.0,,Defensive rebound by C. McCollum,107,97
495,4,1:19.0,,A. Aminu misses 2-pt jump shot from 16 ft,107,97
496,4,1:18.0,,Offensive rebound by M. Harkless,107,97
497,4,1:18.0,,M. Harkless makes 2-pt layup from 1 ft,107,99
498,4,1:18.0,LA Clippers full timeout,,107,99
499,4,0:57.0,C. Paul misses 3-pt jump shot from 27 ft,,107,99
500,4,0:55.0,,Defensive rebound by D. Lillard,107,99
501,4,0:55.0,,Personal foul by B. Griffin (drawn by D. Lillard),107,99
502,4,0:55.0,,D. Lillard makes free throw 1 of 2,107,100
503,4,0:55.0,,D. Lillard misses free throw 2 of 2,107,100
504,4,0:55.0,Defensive rebound by B. Griffin,,107,100
505,4,0:55.0,,S. Napier enters the game for A. Aminu,107,100
506,4,0:47.0,LA Clippers full timeout,,107,100
507,4,0:45.0,Turnover by J. Crawford (bad pass; steal by C. McCollum),,107,100
508,4,0:38.0,,A. Crabbe misses 3-pt jump shot from 25 ft,107,100
509,4,0:36.0,,Offensive rebound by M. Harkless,107,100
510,4,0:36.0,,M. Harkless misses 2-pt layup from 2 ft,107,100
511,4,0:36.0,,Offensive rebound by D. Lillard,107,100
512,4,0:36.0,,D. Lillard makes 2-pt layup from 2 ft,107,102
513,4,0:32.0,Personal foul by S. Napier (drawn by C. Paul),,107,102
514,4,0:32.0,C. Paul makes free throw 1 of 2,,108,102
515,4,0:32.0,C. Paul makes free throw 2 of 2,,109,102
516,4,0:22.0,,D. Lillard makes 2-pt layup from 2 ft,109,104
517,4,0:21.0,Personal take foul by D. Lillard (drawn by J. Crawford),,109,104
518,4,0:21.0,J. Crawford makes free throw 1 of 2,,110,104
519,4,0:21.0,J. Crawford makes free throw 2 of 2,,111,104
520,4,0:21.0,,Portland full timeout,111,104
521,4,0:20.0,Offensive charge foul by D. Lillard (drawn by J. Redick),,111,104
522,4,0:20.0,,Turnover by D. Lillard (offensive foul),111,104
523,4,0:19.0,Personal foul by D. Lillard (drawn by J. Crawford),,111,104
524,4,0:19.0,J. Crawford makes free throw 1 of 2,,112,104
525,4,0:19.0,,N. Vonleh enters the game for D. Lillard,111,104
526,4,0:19.0,J. Crawford makes free throw 2 of 2,,113,104
527,4,0:11.0,,C. McCollum makes 2-pt jump shot from 7 ft,113,106
528,4,0:02.0,Personal take foul by S. Napier (drawn by J. Redick),,113,106
529,4,0:02.0,J. Redick misses free throw 1 of 2,,113,106
530,4,0:02.0,Offensive rebound by Team,,113,106
531,4,0:02.0,J. Redick makes free throw 2 of 2,,114,106
