,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,NEW YORK_ACTION,LA CLIPPERS_SCORE,NEW YORK_SCORE
377,4,7:44.0,Offensive rebound by J. Crawford,,92,100
378,4,7:44.0,J. Crawford makes 2-pt layup from 1 ft,,94,100
379,4,7:44.0,,New York full timeout,94,100
380,4,7:44.0,D. Jordan enters the game for B. Bass,,94,100
381,4,7:29.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by W. Hernangómez),94,103
382,4,7:15.0,Shooting foul by K. O'Quinn (drawn by B. Griffin),,94,103
383,4,7:15.0,B. Griffin makes free throw 1 of 2,,95,103
384,4,7:15.0,,C. Lee enters the game for B. Jennings,95,103
385,4,7:15.0,,C. Anthony enters the game for K. O'Quinn,95,103
386,4,7:15.0,B. Griffin makes free throw 2 of 2,,96,103
387,4,7:04.0,,D. Rose misses 2-pt jump shot from 20 ft,96,103
388,4,7:01.0,Defensive rebound by D. Jordan,,96,103
389,4,6:39.0,Shooting foul by J. Holiday (drawn by D. Jordan),,96,103
390,4,6:39.0,D. Jordan makes free throw 1 of 2,,97,103
391,4,6:39.0,J. Redick enters the game for R. Felton,,97,103
392,4,6:39.0,D. Jordan makes free throw 2 of 2,,98,103
393,4,6:26.0,,J. Holiday misses 3-pt jump shot from 24 ft,98,103
394,4,6:24.0,Defensive rebound by B. Griffin,,98,103
395,4,6:16.0,B. Griffin makes 2-pt layup from 2 ft,,100,103
396,4,6:01.0,,C. Anthony makes 2-pt jump shot from 16 ft,100,105
397,4,5:39.0,,Violation by W. Hernangómez (kicked ball),100,105
398,4,5:39.0,,K. O'Quinn enters the game for W. Hernangómez,100,105
399,4,5:29.0,B. Griffin misses 2-pt jump shot from 19 ft,,100,105
400,4,5:29.0,Offensive rebound by Team,,100,105
401,4,5:29.0,,Loose ball foul by C. Anthony (drawn by D. Jordan),100,105
402,4,5:29.0,D. Jordan makes free throw 1 of 2,,101,105
403,4,5:29.0,D. Jordan makes free throw 2 of 2,,102,105
404,4,5:13.0,,C. Lee makes 2-pt jump shot from 12 ft (assist by D. Rose),102,107
405,4,4:54.0,Turnover by A. Rivers (bad pass; steal by J. Holiday),,102,107
406,4,4:47.0,,C. Lee misses 2-pt jump shot from 8 ft,102,107
407,4,4:45.0,Defensive rebound by B. Griffin,,102,107
408,4,4:41.0,B. Griffin misses 2-pt layup from 3 ft (block by J. Holiday),,102,107
409,4,4:37.0,Offensive rebound by B. Griffin,,102,107
410,4,4:36.0,B. Griffin makes 2-pt layup from 1 ft,,104,107
411,4,4:10.0,,K. O'Quinn misses 2-pt jump shot from 4 ft (block by D. Jordan),104,107
412,4,4:10.0,,Offensive rebound by Team,104,107
413,4,4:10.0,,Turnover by Team (shot clock),104,107
414,4,4:10.0,,K. Porziņģis enters the game for K. O'Quinn,104,107
415,4,3:55.0,J. Redick makes 3-pt jump shot from 25 ft (assist by A. Rivers),,107,107
416,4,3:38.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,107,107
417,4,3:36.0,Defensive rebound by B. Griffin,,107,107
418,4,3:29.0,D. Jordan makes 2-pt layup from 2 ft (assist by J. Crawford),,109,107
419,4,3:28.0,,New York full timeout,109,107
420,4,3:06.0,,Personal foul by A. Rivers (drawn by C. Anthony),109,107
421,4,2:58.0,,K. Porziņģis misses 2-pt hook shot from 5 ft,109,107
422,4,2:57.0,Defensive rebound by B. Griffin,,109,107
423,4,2:38.0,B. Griffin misses 2-pt layup from 2 ft,,109,107
424,4,2:36.0,,Defensive rebound by J. Holiday,109,107
425,4,2:28.0,,K. Porziņģis makes 2-pt dunk at rim (assist by C. Lee),109,109
426,4,2:05.0,J. Redick misses 2-pt jump shot from 17 ft,,109,109
427,4,2:03.0,,Defensive rebound by D. Rose,109,109
428,4,1:56.0,,K. Porziņģis makes 2-pt dunk at rim (assist by D. Rose),109,111
429,4,1:56.0,LA Clippers full timeout,,109,111
430,4,1:38.0,J. Crawford makes 2-pt jump shot from 17 ft,,111,111
431,4,1:22.0,,C. Anthony misses 2-pt jump shot from 14 ft,111,111
432,4,1:20.0,Defensive rebound by D. Jordan,,111,111
433,4,1:14.0,J. Crawford makes 3-pt jump shot from 25 ft,,114,111
434,4,1:02.0,,D. Rose misses 2-pt layup from 3 ft (block by D. Jordan),114,111
435,4,1:00.0,Defensive rebound by A. Rivers,,114,111
436,4,0:55.0,D. Jordan makes 2-pt layup from 1 ft (assist by J. Redick),,116,111
437,4,0:55.0,,New York full timeout,116,111
438,4,0:55.0,L. Mbah a Moute enters the game for J. Crawford,,116,111
439,4,0:49.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by D. Rose),116,114
440,4,0:31.0,A. Rivers misses 2-pt layup from 2 ft,,116,114
441,4,0:30.0,Offensive rebound by D. Jordan,,116,114
442,4,0:30.0,D. Jordan makes 2-pt layup at rim,,118,114
443,4,0:30.0,,New York full timeout,118,114
444,4,0:21.0,,Shooting foul by B. Griffin (drawn by K. Porziņģis),118,114
445,4,0:21.0,,K. Porziņģis makes free throw 1 of 2,118,115
446,4,0:21.0,,K. Porziņģis misses free throw 2 of 2,118,115
447,4,0:21.0,J. Crawford enters the game for L. Mbah a Moute,,118,115
448,4,0:20.0,Defensive rebound by D. Jordan,,118,115
449,4,0:20.0,Personal foul by J. Holiday (drawn by D. Jordan),,118,115
450,4,0:20.0,D. Jordan misses free throw 1 of 2,,118,115
451,4,0:20.0,Offensive rebound by Team,,118,115
452,4,0:20.0,D. Jordan misses free throw 2 of 2,,118,115
453,4,0:20.0,L. Mbah a Moute enters the game for J. Crawford,,118,115
454,4,0:19.0,,Defensive rebound by K. Porziņģis,118,115
455,4,0:09.0,,C. Anthony misses 3-pt jump shot from 26 ft,118,115
456,4,0:07.0,,Offensive rebound by K. Porziņģis,118,115
457,4,0:07.0,,K. Porziņģis misses 2-pt layup from 1 ft,118,115
458,4,0:06.0,Defensive rebound by D. Jordan,,118,115
459,4,0:06.0,Personal foul by C. Anthony (drawn by B. Griffin),,118,115
460,4,0:06.0,B. Griffin misses free throw 1 of 2,,118,115
461,4,0:06.0,Offensive rebound by Team,,118,115
462,4,0:06.0,B. Griffin makes free throw 2 of 2,,119,115
463,4,0:02.0,,D. Rose misses 2-pt layup from 1 ft,119,115
464,4,0:00.0,Defensive rebound by L. Mbah a Moute,,119,115
