,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHOENIX_ACTION,NEW ORLEANS_SCORE,PHOENIX_SCORE
389,4,8:04.0,,J. Dudley misses 2-pt jump shot from 8 ft,87,88
390,4,7:59.0,,Offensive rebound by P. Tucker,87,88
391,4,7:56.0,,J. Dudley makes 3-pt jump shot from 24 ft (assist by P. Tucker),87,91
392,4,7:54.0,New Orleans full timeout,,87,91
393,4,7:45.0,Turnover by J. Holiday (lost ball; steal by E. Bledsoe),,87,91
394,4,7:42.0,,E. Bledsoe makes 2-pt dunk at rim,87,93
395,4,7:21.0,T. Frazier misses 2-pt layup from 3 ft,,87,93
396,4,7:19.0,,Defensive rebound by A. Len,87,93
397,4,7:06.0,,A. Len misses 2-pt layup from 3 ft (block by T. Frazier),87,93
398,4,7:05.0,,Offensive rebound by A. Len,87,93
399,4,7:05.0,,Shooting foul by T. Frazier (drawn by A. Len),87,93
400,4,7:05.0,,A. Len misses free throw 1 of 2,87,93
401,4,7:05.0,,Offensive rebound by Team,87,93
402,4,7:05.0,,A. Len makes free throw 2 of 2,87,94
403,4,6:57.0,Personal foul by L. Barbosa (drawn by A. Davis),,87,94
404,4,6:46.0,A. Davis misses 2-pt jump shot from 19 ft (block by P. Tucker),,87,94
405,4,6:43.0,Offensive rebound by A. Davis,,87,94
406,4,6:40.0,J. Holiday misses 3-pt jump shot from 26 ft,,87,94
407,4,6:39.0,Offensive rebound by T. Frazier,,87,94
408,4,6:35.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by T. Frazier),,90,94
409,4,6:14.0,,L. Barbosa makes 2-pt jump shot from 16 ft,90,96
410,4,5:57.0,L. Galloway makes 3-pt jump shot from 27 ft (assist by T. Frazier),,93,96
411,4,5:36.0,,L. Barbosa misses 2-pt jump shot from 18 ft,93,96
412,4,5:34.0,Defensive rebound by T. Jones,,93,96
413,4,5:24.0,A. Davis misses 3-pt jump shot from 25 ft,,93,96
414,4,5:22.0,,Defensive rebound by L. Barbosa,93,96
415,4,5:06.0,,Turnover by J. Dudley (bad pass; steal by T. Frazier),93,96
416,4,5:03.0,Personal block foul by L. Barbosa (drawn by L. Galloway),,93,96
417,4,5:03.0,,D. Booker enters the game for J. Dudley,93,96
418,4,4:53.0,A. Davis makes 2-pt dunk at rim (assist by T. Jones),,95,96
419,4,4:53.0,Shooting foul by A. Len (drawn by A. Davis),,95,96
420,4,4:53.0,,T. Chandler enters the game for A. Len,95,96
421,4,4:53.0,A. Davis makes free throw 1 of 1,,96,96
422,4,4:47.0,,E. Bledsoe makes 2-pt layup from 2 ft,96,98
423,4,4:47.0,,Shooting foul by T. Frazier (drawn by E. Bledsoe),96,98
424,4,4:47.0,,E. Bledsoe makes free throw 1 of 1,96,99
425,4,4:37.0,Shooting foul by L. Barbosa (drawn by A. Davis),,96,99
426,4,4:37.0,A. Davis makes free throw 1 of 2,,97,99
427,4,4:37.0,A. Davis makes free throw 2 of 2,,98,99
428,4,4:24.0,,Turnover by E. Bledsoe (lost ball; steal by T. Frazier),98,99
429,4,4:18.0,T. Jones makes 2-pt layup from 2 ft (assist by T. Frazier),,100,99
430,4,4:00.0,,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by D. Booker),100,102
431,4,3:38.0,A. Davis misses 3-pt jump shot from 24 ft,,100,102
432,4,3:36.0,Offensive rebound by Team,,100,102
433,4,3:21.0,J. Holiday makes 2-pt jump shot from 5 ft (assist by T. Frazier),,102,102
434,4,3:07.0,,Personal foul by T. Frazier (drawn by D. Booker),102,102
435,4,3:07.0,,D. Booker misses free throw 1 of 2,102,102
436,4,3:07.0,,Offensive rebound by Team,102,102
437,4,3:07.0,,D. Booker makes free throw 2 of 2,102,103
438,4,2:53.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by J. Holiday),,105,103
439,4,2:32.0,,E. Bledsoe makes 2-pt layup from 2 ft,105,105
440,4,2:19.0,T. Jones misses 3-pt jump shot from 25 ft,,105,105
441,4,2:17.0,,Defensive rebound by D. Booker,105,105
442,4,1:54.0,,P. Tucker misses 2-pt jump shot from 22 ft,105,105
443,4,1:52.0,Defensive rebound by T. Frazier,,105,105
444,4,1:48.0,New Orleans full timeout,,105,105
445,4,1:48.0,Official timeout,,105,105
446,4,1:48.0,E. Moore enters the game for T. Jones,,105,105
447,4,1:37.0,L. Galloway misses 3-pt jump shot from 25 ft,,105,105
448,4,1:35.0,,Defensive rebound by E. Bledsoe,105,105
449,4,1:18.0,,L. Barbosa misses 3-pt jump shot from 26 ft,105,105
450,4,1:16.0,Defensive rebound by T. Frazier,,105,105
451,4,1:00.0,Shooting foul by D. Booker (drawn by T. Frazier),,105,105
452,4,1:00.0,T. Frazier makes 2-pt layup from 3 ft,,107,105
453,4,1:00.0,T. Frazier makes free throw 1 of 1,,108,105
454,4,1:00.0,,Phoenix full timeout,108,105
455,4,0:52.0,,L. Barbosa makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),108,108
456,4,0:41.0,Shooting foul by P. Tucker (drawn by J. Holiday),,108,108
457,4,0:41.0,J. Holiday makes free throw 1 of 2,,109,108
458,4,0:41.0,J. Holiday makes free throw 2 of 2,,110,108
459,4,0:35.0,,E. Bledsoe makes 2-pt layup from 1 ft,110,110
460,4,0:21.0,J. Holiday misses 3-pt jump shot from 26 ft,,110,110
461,4,0:18.0,,Defensive rebound by T. Chandler,110,110
462,4,0:01.0,,E. Bledsoe misses 3-pt jump shot from 28 ft,110,110
463,4,0:00.0,,Offensive rebound by Team,110,110
464,1OT,4:41.0,,Defensive rebound by T. Chandler,110,110
465,1OT,4:21.0,,L. Barbosa makes 2-pt layup from 2 ft,110,112
466,1OT,4:10.0,T. Frazier makes 2-pt layup from 1 ft (assist by A. Davis),,112,112
467,1OT,3:46.0,,E. Bledsoe misses 2-pt jump shot from 12 ft,112,112
468,1OT,3:43.0,,Offensive rebound by T. Chandler,112,112
469,1OT,3:29.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,112,112
470,1OT,3:28.0,Offensive rebound by Team,,112,112
471,1OT,3:12.0,A. Davis misses 2-pt jump shot from 12 ft,,112,112
472,1OT,3:08.0,,Defensive rebound by P. Tucker,112,112
473,1OT,2:59.0,,E. Bledsoe makes 2-pt jump shot from 15 ft,112,114
474,1OT,2:50.0,J. Holiday makes 2-pt layup from 2 ft,,114,114
475,1OT,2:50.0,Shooting block foul by L. Barbosa (drawn by J. Holiday),,114,114
476,1OT,2:50.0,J. Holiday makes free throw 1 of 1,,115,114
477,1OT,2:29.0,,Personal foul by E. Moore (drawn by P. Tucker),115,114
478,1OT,2:20.0,,L. Barbosa misses 2-pt jump shot from 22 ft,115,114
479,1OT,2:18.0,Defensive rebound by J. Holiday,,115,114
480,1OT,2:14.0,E. Moore misses 3-pt jump shot from 25 ft,,115,114
481,1OT,2:07.0,,Defensive rebound by T. Chandler,115,114
482,1OT,1:58.0,,D. Booker misses 3-pt jump shot from 26 ft,115,114
483,1OT,1:56.0,Defensive rebound by T. Frazier,,115,114
484,1OT,1:54.0,Turnover by T. Frazier (bad pass; steal by D. Booker),,115,114
485,1OT,1:54.0,,Personal foul by J. Holiday (drawn by D. Booker),115,114
486,1OT,1:37.0,,P. Tucker misses 2-pt hook shot from 5 ft,115,114
487,1OT,1:34.0,Defensive rebound by A. Davis,,115,114
488,1OT,1:26.0,New Orleans full timeout,,115,114
489,1OT,1:12.0,J. Holiday misses 3-pt jump shot from 31 ft,,115,114
490,1OT,1:12.0,Offensive rebound by Team,,115,114
491,1OT,1:12.0,Turnover by Team (shot clock),,115,114
492,1OT,1:01.0,,Turnover by E. Bledsoe (lost ball; steal by E. Moore),115,114
493,1OT,0:44.0,Shooting foul by P. Tucker (drawn by J. Holiday),,115,114
494,1OT,0:44.0,J. Holiday misses free throw 1 of 2,,115,114
495,1OT,0:44.0,Offensive rebound by Team,,115,114
496,1OT,0:44.0,J. Holiday misses free throw 2 of 2,,115,114
497,1OT,0:43.0,,Defensive rebound by P. Tucker,115,114
498,1OT,0:19.0,,L. Barbosa misses 3-pt jump shot from 27 ft,115,114
499,1OT,0:17.0,Defensive rebound by A. Davis,,115,114
500,1OT,0:14.0,Personal take foul by E. Bledsoe (drawn by J. Holiday),,115,114
501,1OT,0:14.0,J. Holiday makes free throw 1 of 2,,116,114
502,1OT,0:14.0,,A. Len enters the game for D. Booker,116,114
503,1OT,0:14.0,,D. Booker enters the game for A. Len,117,114
504,1OT,0:14.0,,J. Dudley enters the game for P. Tucker,117,114
505,1OT,0:14.0,J. Holiday makes free throw 2 of 2,,117,114
506,1OT,0:14.0,,Phoenix full timeout,117,114
507,1OT,0:08.0,,E. Bledsoe makes 2-pt layup from 3 ft,117,116
508,1OT,0:07.0,Personal take foul by E. Bledsoe (drawn by J. Holiday),,117,116
509,1OT,0:07.0,J. Holiday makes free throw 1 of 2,,118,116
510,1OT,0:07.0,,P. Tucker enters the game for E. Bledsoe,117,116
511,1OT,0:07.0,,A. Len enters the game for J. Dudley,117,116
512,1OT,0:07.0,,B. Knight enters the game for P. Tucker,119,116
513,1OT,0:07.0,,J. Dudley enters the game for A. Len,119,116
514,1OT,0:07.0,J. Holiday makes free throw 2 of 2,,119,116
515,1OT,0:07.0,,Phoenix full timeout,119,116
516,1OT,0:04.0,,D. Booker misses 3-pt jump shot from 25 ft (block by A. Davis),119,116
517,1OT,0:04.0,Defensive rebound by T. Frazier,,119,116
518,1OT,0:04.0,Personal take foul by T. Chandler (drawn by T. Frazier),,119,116
519,1OT,0:04.0,T. Frazier misses free throw 1 of 2,,119,116
520,1OT,0:04.0,Offensive rebound by Team,,119,116
521,1OT,0:04.0,,A. Len enters the game for J. Dudley,119,116
522,1OT,0:04.0,,P. Tucker enters the game for D. Booker,119,116
523,1OT,0:04.0,,J. Dudley enters the game for P. Tucker,120,116
524,1OT,0:04.0,,D. Booker enters the game for A. Len,120,116
525,1OT,0:04.0,T. Frazier makes free throw 2 of 2,,120,116
526,1OT,0:04.0,,Phoenix full timeout,120,116
527,1OT,0:00.0,,J. Dudley makes 3-pt jump shot from 27 ft (assist by D. Booker),120,119
