,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
386,4,6:52.0,,A. Horford makes 2-pt hook shot from 4 ft (assist by A. Bradley),95,101
387,4,6:39.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Wall),,98,101
388,4,6:21.0,,A. Bradley misses 2-pt jump shot from 13 ft,98,101
389,4,6:20.0,,Offensive rebound by A. Horford,98,101
390,4,6:20.0,,A. Horford makes 2-pt layup from 3 ft,98,103
391,4,6:09.0,Personal foul by T. Rozier (drawn by B. Bogdanović),,98,103
392,4,6:09.0,B. Bogdanović misses free throw 1 of 2,,98,103
393,4,6:09.0,Offensive rebound by Team,,98,103
394,4,6:09.0,,J. Brown enters the game for T. Rozier,98,103
395,4,6:09.0,B. Bogdanović makes free throw 2 of 2,,99,103
396,4,5:51.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by I. Thomas),99,106
397,4,5:42.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,99,106
398,4,5:41.0,,Defensive rebound by Team,99,106
399,4,5:41.0,Official timeout,,99,106
400,4,5:26.0,,J. Brown makes 3-pt jump shot from 24 ft (assist by I. Thomas),99,109
401,4,5:09.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,102,109
402,4,4:45.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by J. Brown),102,112
403,4,4:28.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,105,112
404,4,4:12.0,,A. Bradley misses 3-pt jump shot from 25 ft,105,112
405,4,4:11.0,,Offensive rebound by J. Crowder,105,112
406,4,4:10.0,,Shooting foul by B. Beal (drawn by J. Crowder),105,112
407,4,4:10.0,,J. Crowder makes free throw 1 of 2,105,113
408,4,4:10.0,K. Oubre enters the game for B. Bogdanović,,105,113
409,4,4:10.0,,J. Crowder makes free throw 2 of 2,105,114
410,4,3:57.0,B. Beal misses 3-pt jump shot from 26 ft,,105,114
411,4,3:56.0,,Defensive rebound by J. Brown,105,114
412,4,3:54.0,,Personal foul by B. Beal (drawn by J. Brown),105,114
413,4,3:30.0,,A. Horford makes 2-pt jump shot from 14 ft (assist by I. Thomas),105,116
414,4,3:19.0,Turnover by J. Wall (lost ball; steal by J. Crowder),,105,116
415,4,3:18.0,,Turnover by J. Brown (lost ball),105,116
416,4,3:06.0,K. Oubre misses 3-pt jump shot from 23 ft,,105,116
417,4,3:05.0,,Defensive rebound by J. Crowder,105,116
418,4,2:50.0,,Turnover by I. Thomas (bad pass; steal by O. Porter),105,116
419,4,2:46.0,Washington full timeout,,105,116
420,4,2:35.0,O. Porter makes 2-pt layup from 2 ft (assist by B. Beal),,107,116
421,4,2:07.0,,A. Bradley makes 3-pt jump shot from 25 ft,107,119
422,4,1:59.0,Turnover by J. Wall (lost ball; steal by A. Bradley),,107,119
423,4,1:55.0,,J. Crowder makes 2-pt layup from 1 ft (assist by A. Bradley),107,121
424,4,1:41.0,Personal foul by A. Bradley (drawn by B. Beal),,107,121
425,4,1:41.0,B. Beal makes free throw 1 of 2,,108,121
426,4,1:41.0,B. Beal makes free throw 2 of 2,,109,121
427,4,1:21.0,,J. Brown makes 2-pt layup from 3 ft (assist by A. Horford),109,123
428,4,1:14.0,J. Wall makes 2-pt jump shot from 19 ft,,111,123
429,4,0:54.0,,I. Thomas misses 3-pt jump shot from 26 ft (block by B. Beal),111,123
430,4,0:53.0,,Offensive rebound by Team,111,123
431,4,0:53.0,Loose ball foul by B. Beal (drawn by I. Thomas),,111,123
432,4,0:53.0,B. Jennings enters the game for O. Porter,,111,123
433,4,0:53.0,D. Ochefu enters the game for B. Beal,,111,123
434,4,0:53.0,T. Satoranský enters the game for J. Wall,,111,123
435,4,0:53.0,,G. Green enters the game for J. Crowder,111,123
436,4,0:53.0,,A. Johnson enters the game for A. Horford,111,123
437,4,0:53.0,,T. Rozier enters the game for A. Bradley,111,123
438,4,0:53.0,,J. Young enters the game for I. Thomas,111,123
439,4,0:33.0,,J. Brown misses 2-pt jump shot from 17 ft,111,123
440,4,0:33.0,Defensive rebound by K. Oubre,,111,123
441,4,0:25.0,B. Jennings misses 2-pt jump shot from 12 ft,,111,123
442,4,0:23.0,,Defensive rebound by J. Brown,111,123
