,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
376,4,9:03.0,B. Lopez enters the game for R. Hollis-Jefferson,,86,94
377,4,9:03.0,I. Whitehead makes free throw 2 of 2,,87,94
378,4,8:47.0,,J. Okafor misses 2-pt hook shot from 8 ft,87,94
379,4,8:46.0,Defensive rebound by I. Whitehead,,87,94
380,4,8:29.0,L. Scola makes 2-pt layup from 2 ft (assist by B. Lopez),,89,94
381,4,8:15.0,,Turnover by H. Thompson (bad pass),89,94
382,4,8:15.0,,R. Covington enters the game for D. Šarić,89,94
383,4,7:58.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,89,94
384,4,7:56.0,,Defensive rebound by E. İlyasova,89,94
385,4,7:38.0,,T. McConnell makes 2-pt jump shot from 8 ft,89,96
386,4,7:24.0,C. LeVert makes 2-pt jump shot from 12 ft (assist by B. Lopez),,91,96
387,4,7:02.0,,R. Covington misses 3-pt jump shot from 26 ft,91,96
388,4,7:00.0,,Offensive rebound by J. Okafor,91,96
389,4,6:58.0,,Shooting foul by B. Lopez (drawn by J. Okafor),91,96
390,4,6:58.0,,J. Okafor misses free throw 1 of 2,91,96
391,4,6:58.0,,Offensive rebound by Team,91,96
392,4,6:58.0,J. Harris enters the game for I. Whitehead,,91,96
393,4,6:58.0,S. Kilpatrick enters the game for C. LeVert,,91,96
394,4,6:58.0,,G. Henderson enters the game for H. Thompson,91,96
395,4,6:58.0,J. Lin enters the game for B. Bogdanović,,91,96
396,4,6:58.0,,J. Okafor makes free throw 2 of 2,91,97
397,4,6:52.0,Turnover by J. Lin (bad pass),,91,97
398,4,6:52.0,T. Booker enters the game for L. Scola,,91,97
399,4,6:39.0,,R. Covington misses 2-pt layup from 3 ft,91,97
400,4,6:37.0,Defensive rebound by B. Lopez,,91,97
401,4,6:24.0,B. Lopez misses 2-pt jump shot from 7 ft,,91,97
402,4,6:22.0,,Defensive rebound by J. Okafor,91,97
403,4,6:03.0,,E. İlyasova misses 2-pt jump shot from 3 ft,91,97
404,4,6:01.0,,Offensive rebound by J. Okafor,91,97
405,4,6:00.0,,Personal foul by J. Lin (drawn by J. Okafor),91,97
406,4,5:50.0,,Turnover by T. McConnell (step out of bounds),91,97
407,4,5:50.0,Official timeout,,91,97
408,4,5:50.0,,S. Rodríguez enters the game for T. McConnell,91,97
409,4,5:36.0,J. Harris makes 2-pt layup from 2 ft (assist by B. Lopez),,93,97
410,4,5:19.0,,J. Okafor misses 2-pt jump shot from 10 ft (block by B. Lopez),93,97
411,4,5:15.0,Defensive rebound by B. Lopez,,93,97
412,4,5:05.0,T. Booker misses 2-pt layup from 2 ft (block by E. İlyasova),,93,97
413,4,5:00.0,,Defensive rebound by E. İlyasova,93,97
414,4,4:50.0,,S. Rodríguez misses 2-pt jump shot from 16 ft,93,97
415,4,4:48.0,Defensive rebound by J. Lin,,93,97
416,4,4:40.0,J. Harris makes 3-pt jump shot from 24 ft (assist by J. Lin),,96,97
417,4,4:39.0,,Philadelphia full timeout,96,97
418,4,4:39.0,,J. Embiid enters the game for J. Okafor,96,97
419,4,4:18.0,,J. Embiid misses 2-pt jump shot from 16 ft,96,97
420,4,4:15.0,Defensive rebound by T. Booker,,96,97
421,4,3:53.0,B. Lopez misses 3-pt jump shot from 25 ft,,96,97
422,4,3:51.0,,Defensive rebound by G. Henderson,96,97
423,4,3:32.0,,S. Rodríguez misses 2-pt jump shot from 22 ft,96,97
424,4,3:30.0,Defensive rebound by S. Kilpatrick,,96,97
425,4,2:54.0,B. Lopez makes 2-pt jump shot from 4 ft,,98,97
426,4,2:43.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by S. Rodríguez),98,100
427,4,2:30.0,Turnover by J. Lin (lost ball),,98,100
428,4,2:13.0,,Shooting foul by B. Lopez (drawn by R. Covington),98,100
429,4,2:13.0,,R. Covington makes free throw 1 of 2,98,101
430,4,2:13.0,,T. McConnell enters the game for S. Rodríguez,98,101
431,4,2:13.0,,R. Covington makes free throw 2 of 2,98,102
432,4,1:51.0,T. Booker misses 2-pt jump shot from 6 ft,,98,102
433,4,1:49.0,Offensive rebound by B. Lopez,,98,102
434,4,1:40.0,J. Harris misses 3-pt jump shot from 27 ft,,98,102
435,4,1:37.0,Offensive rebound by T. Booker,,98,102
436,4,1:35.0,J. Lin makes 3-pt jump shot from 24 ft (assist by T. Booker),,101,102
437,4,1:15.0,,Personal foul by B. Lopez (drawn by J. Embiid),101,102
438,4,1:05.0,,Turnover by E. İlyasova (lost ball; steal by S. Kilpatrick),101,102
439,4,0:54.0,Turnover by T. Booker (traveling),,101,102
440,4,0:37.0,,Turnover by J. Embiid (lost ball; steal by J. Lin),101,102
441,4,0:23.0,T. Booker misses 3-pt jump shot from 23 ft,,101,102
442,4,0:21.0,,Defensive rebound by J. Embiid,101,102
443,4,0:19.0,,Turnover by J. Embiid (lost ball; steal by J. Lin),101,102
444,4,0:15.0,S. Kilpatrick misses 2-pt jump shot from 11 ft,,101,102
445,4,0:13.0,,Defensive rebound by J. Embiid,101,102
446,4,0:13.0,,Personal foul by S. Kilpatrick (drawn by J. Embiid),101,102
447,4,0:13.0,,J. Embiid makes free throw 1 of 2,101,103
448,4,0:13.0,,J. Embiid makes free throw 2 of 2,101,104
449,4,0:13.0,Brooklyn full timeout,,101,104
450,4,0:13.0,B. Bogdanović enters the game for S. Kilpatrick,,101,104
451,4,0:10.0,J. Lin misses 3-pt jump shot from 27 ft,,101,104
452,4,0:09.0,,Defensive rebound by R. Covington,101,104
453,4,0:09.0,,Personal foul by T. Booker (drawn by R. Covington),101,104
454,4,0:09.0,,R. Covington makes free throw 1 of 2,101,105
455,4,0:09.0,,R. Covington makes free throw 2 of 2,101,106
456,4,0:09.0,Brooklyn full timeout,,101,106
457,4,0:05.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Harris),,104,106
458,4,0:05.0,,Philadelphia full timeout,104,106
459,4,0:05.0,,Philadelphia full timeout,104,106
460,4,0:05.0,,Personal foul by J. Harris (drawn by E. İlyasova),104,106
461,4,0:05.0,,E. İlyasova makes free throw 1 of 2,104,107
462,4,0:05.0,,S. Rodríguez enters the game for T. McConnell,104,106
463,4,0:05.0,,D. Šarić enters the game for J. Embiid,104,106
464,4,0:05.0,R. Hollis-Jefferson enters the game for B. Bogdanović,,104,106
465,4,0:05.0,S. Kilpatrick enters the game for B. Lopez,,104,106
466,4,0:05.0,,J. Embiid enters the game for D. Šarić,104,107
467,4,0:05.0,,T. McConnell enters the game for S. Rodríguez,104,107
468,4,0:05.0,B. Lopez enters the game for S. Kilpatrick,,104,107
469,4,0:05.0,,E. İlyasova makes free throw 2 of 2,104,108
470,4,0:05.0,Brooklyn full timeout,,104,108
471,4,0:03.0,J. Lin makes 3-pt jump shot from 23 ft (assist by J. Harris),,107,108
472,4,0:03.0,,Philadelphia full timeout,107,108
473,4,0:03.0,,S. Rodríguez enters the game for T. McConnell,107,108
474,4,0:03.0,S. Kilpatrick enters the game for B. Lopez,,107,108
