,QUARTER,TIME_REMAINING,NEW YORK_ACTION,HOUSTON_ACTION,NEW YORK_SCORE,HOUSTON_SCORE
386,4,8:34.0,D. Rose makes free throw 1 of 2,,103,106
387,4,8:34.0,D. Rose misses free throw 2 of 2,,103,106
388,4,8:33.0,,Defensive rebound by Team,103,106
389,4,8:10.0,,T. Ariza misses 3-pt jump shot from 26 ft,103,106
390,4,8:10.0,,Offensive rebound by Team,103,106
391,4,8:10.0,Loose ball foul by J. Holiday (drawn by J. Harden),,103,106
392,4,7:58.0,,J. Harden makes 2-pt layup from 1 ft,103,108
393,4,7:48.0,,Flagrant foul type 1 by W. Hernangómez (drawn by R. Anderson),103,108
394,4,7:48.0,Turnover by W. Hernangómez (offensive foul),,103,108
395,4,7:48.0,,R. Anderson makes flagrant free throw 1 of 2,103,109
396,4,7:48.0,,R. Anderson makes flagrant free throw 2 of 2,103,110
397,4,7:35.0,,J. Harden misses 2-pt dunk at rim,103,110
398,4,7:34.0,Defensive rebound by B. Jennings,,103,110
399,4,7:25.0,B. Jennings misses 3-pt jump shot from 24 ft,,103,110
400,4,7:24.0,,Defensive rebound by R. Anderson,103,110
401,4,7:12.0,,J. Harden misses 3-pt jump shot from 26 ft,103,110
402,4,7:10.0,Defensive rebound by J. Holiday,,103,110
403,4,6:56.0,Shooting foul by R. Anderson (drawn by B. Jennings),,103,110
404,4,6:56.0,B. Jennings makes free throw 1 of 2,,104,110
405,4,6:56.0,J. Noah enters the game for W. Hernangómez,,104,110
406,4,6:56.0,B. Jennings makes free throw 2 of 2,,105,110
407,4,6:47.0,,Turnover by J. Harden (lost ball; steal by J. Holiday),105,110
408,4,6:38.0,J. Holiday misses 3-pt jump shot from 25 ft,,105,110
409,4,6:37.0,,Defensive rebound by J. Harden,105,110
410,4,6:18.0,,E. Gordon misses 2-pt jump shot from 5 ft,105,110
411,4,6:17.0,Defensive rebound by J. Noah,,105,110
412,4,6:04.0,D. Rose misses 2-pt layup from 2 ft,,105,110
413,4,6:03.0,,Defensive rebound by T. Ariza,105,110
414,4,5:48.0,,T. Ariza misses 3-pt jump shot from 24 ft,105,110
415,4,5:47.0,Defensive rebound by L. Thomas,,105,110
416,4,5:40.0,B. Jennings makes 2-pt layup at rim,,107,110
417,4,5:38.0,,Houston full timeout,107,110
418,4,5:38.0,,M. Harrell enters the game for C. Brewer,107,110
419,4,5:32.0,,Personal block foul by J. Noah (drawn by J. Harden),107,110
420,4,5:32.0,,J. Harden makes free throw 1 of 2,107,111
421,4,5:32.0,,J. Harden makes free throw 2 of 2,107,112
422,4,5:13.0,D. Rose misses 2-pt layup from 1 ft,,107,112
423,4,5:12.0,,Defensive rebound by J. Harden,107,112
424,4,5:04.0,,J. Harden misses 3-pt jump shot from 25 ft,107,112
425,4,5:03.0,Defensive rebound by J. Noah,,107,112
426,4,4:54.0,B. Jennings misses 2-pt jump shot from 7 ft,,107,112
427,4,4:51.0,Offensive rebound by J. Noah,,107,112
428,4,4:51.0,J. Noah makes 2-pt layup from 2 ft,,109,112
429,4,4:39.0,,M. Harrell makes 2-pt layup from 1 ft (assist by E. Gordon),109,114
430,4,4:19.0,D. Rose misses 2-pt jump shot from 6 ft,,109,114
431,4,4:17.0,Offensive rebound by J. Noah,,109,114
432,4,4:17.0,J. Noah makes 2-pt layup from 1 ft,,111,114
433,4,4:01.0,,Shooting foul by J. Holiday (drawn by J. Harden),111,114
434,4,4:01.0,,J. Harden makes free throw 1 of 3,111,115
435,4,4:01.0,,J. Harden makes free throw 2 of 3,111,116
436,4,4:01.0,,J. Harden makes free throw 3 of 3,111,117
437,4,3:46.0,B. Jennings misses 2-pt layup from 2 ft,,111,117
438,4,3:45.0,,Defensive rebound by M. Harrell,111,117
439,4,3:37.0,,R. Anderson makes 2-pt jump shot from 23 ft (assist by J. Harden),111,119
440,4,3:37.0,New York full timeout,,111,119
441,4,3:32.0,Personal foul by E. Gordon (drawn by B. Jennings),,111,119
442,4,3:21.0,L. Thomas misses 3-pt jump shot from 24 ft,,111,119
443,4,3:20.0,,Defensive rebound by T. Ariza,111,119
444,4,3:07.0,,J. Harden misses 3-pt jump shot from 25 ft,111,119
445,4,3:05.0,Defensive rebound by Team,,111,119
446,4,2:52.0,J. Holiday misses 3-pt jump shot from 25 ft,,111,119
447,4,2:51.0,,Defensive rebound by Team,111,119
448,4,2:26.0,,T. Ariza makes 2-pt jump shot from 5 ft (assist by J. Harden),111,121
449,4,2:11.0,Shooting foul by M. Harrell (drawn by L. Thomas),,111,121
450,4,2:11.0,L. Thomas makes free throw 1 of 2,,112,121
451,4,2:11.0,L. Thomas makes free throw 2 of 2,,113,121
452,4,1:58.0,,E. Gordon misses 3-pt jump shot from 26 ft,113,121
453,4,1:57.0,Defensive rebound by J. Holiday,,113,121
454,4,1:52.0,B. Jennings misses 3-pt jump shot from 26 ft,,113,121
455,4,1:50.0,,Defensive rebound by M. Harrell,113,121
456,4,1:40.0,,R. Anderson makes 3-pt jump shot from 28 ft (assist by J. Harden),113,124
457,4,1:40.0,New York full timeout,,113,124
458,4,1:33.0,J. Holiday misses 3-pt jump shot from 25 ft,,113,124
459,4,1:32.0,,Defensive rebound by M. Harrell,113,124
460,4,1:16.0,,J. Harden makes 3-pt jump shot from 26 ft (assist by R. Anderson),113,127
461,4,1:07.0,J. Noah makes 2-pt hook shot from 6 ft,,115,127
462,4,0:54.0,,J. Harden misses 3-pt jump shot from 26 ft,115,127
463,4,0:53.0,,Offensive rebound by R. Anderson,115,127
464,4,0:49.0,,T. Ariza misses 3-pt jump shot from 23 ft,115,127
465,4,0:48.0,Defensive rebound by B. Jennings,,115,127
466,4,0:41.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by B. Jennings),,118,127
467,4,0:35.0,,M. Harrell makes 2-pt layup from 1 ft (assist by T. Ariza),118,129
468,4,0:26.0,J. Noah makes 2-pt layup from 1 ft,,120,129
469,4,0:26.0,Shooting block foul by R. Anderson (drawn by J. Noah),,120,129
470,4,0:26.0,J. Noah misses free throw 1 of 1,,120,129
471,4,0:26.0,,Defensive rebound by J. Harden,120,129
472,4,0:09.0,,E. Gordon misses 3-pt jump shot from 23 ft,120,129
473,4,0:08.0,Defensive rebound by J. Holiday,,120,129
474,4,0:02.0,B. Jennings makes 2-pt layup at rim,,122,129
