,QUARTER,TIME_REMAINING,PHOENIX_ACTION,OKLAHOMA CITY_ACTION,PHOENIX_SCORE,OKLAHOMA CITY_SCORE
388,4,10:12.0,,Defensive rebound by E. İlyasova,85,81
389,4,10:02.0,,S. Christon misses 2-pt layup from 3 ft (block by A. Len),85,81
390,4,10:01.0,Defensive rebound by E. Bledsoe,,85,81
391,4,9:59.0,Shooting block foul by E. İlyasova (drawn by B. Knight),,85,81
392,4,9:59.0,B. Knight makes free throw 1 of 2,,86,81
393,4,9:59.0,J. Dudley enters the game for D. Bender,,86,81
394,4,9:59.0,B. Knight makes free throw 2 of 2,,87,81
395,4,9:44.0,,V. Oladipo misses 2-pt jump shot from 16 ft,87,81
396,4,9:44.0,Defensive rebound by J. Dudley,,87,81
397,4,9:30.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,87,81
398,4,9:29.0,Offensive rebound by Team,,87,81
399,4,9:29.0,Offensive foul by T. Warren (drawn by J. Lauvergne),,87,81
400,4,9:29.0,Turnover by T. Warren (offensive foul),,87,81
401,4,9:12.0,,V. Oladipo misses 2-pt layup from 2 ft,87,81
402,4,9:12.0,Defensive rebound by T. Warren,,87,81
403,4,8:50.0,E. Bledsoe makes 2-pt layup from 1 ft,,89,81
404,4,8:50.0,,Oklahoma City full timeout,89,81
405,4,8:50.0,,S. Adams enters the game for E. İlyasova,89,81
406,4,8:50.0,,R. Westbrook enters the game for J. Lauvergne,89,81
407,4,8:39.0,,R. Westbrook makes 2-pt jump shot from 12 ft,89,83
408,4,8:16.0,Turnover by B. Knight (bad pass),,89,83
409,4,8:16.0,,A. Roberson enters the game for S. Christon,89,83
410,4,8:10.0,,Shooting foul by A. Len (drawn by R. Westbrook),89,83
411,4,8:10.0,,R. Westbrook makes free throw 1 of 2,89,84
412,4,8:10.0,T. Chandler enters the game for A. Len,,89,84
413,4,8:10.0,D. Booker enters the game for J. Dudley,,89,84
414,4,8:10.0,,R. Westbrook makes free throw 2 of 2,89,85
415,4,8:01.0,Shooting foul by A. Roberson (drawn by E. Bledsoe),,89,85
416,4,8:01.0,E. Bledsoe misses free throw 1 of 2,,89,85
417,4,8:01.0,Offensive rebound by Team,,89,85
418,4,8:01.0,E. Bledsoe misses free throw 2 of 2,,89,85
419,4,8:00.0,,Defensive rebound by R. Westbrook,89,85
420,4,7:51.0,,R. Westbrook misses 2-pt jump shot from 13 ft,89,85
421,4,7:51.0,Defensive rebound by T. Warren,,89,85
422,4,7:26.0,T. Warren makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),,92,85
423,4,7:08.0,,Shooting foul by T. Warren (drawn by A. Roberson),92,85
424,4,7:08.0,,A. Roberson makes free throw 1 of 2,92,86
425,4,7:08.0,,A. Roberson makes free throw 2 of 2,92,87
426,4,6:53.0,T. Warren makes 2-pt jump shot from 18 ft,,94,87
427,4,6:38.0,,R. Westbrook misses 2-pt layup from 1 ft,94,87
428,4,6:37.0,,Offensive rebound by S. Adams,94,87
429,4,6:37.0,,S. Adams makes 2-pt dunk at rim,94,89
430,4,6:20.0,T. Warren makes 2-pt jump shot from 18 ft,,96,89
431,4,6:08.0,,R. Westbrook makes 2-pt layup from 2 ft,96,91
432,4,5:50.0,B. Knight misses 2-pt layup from 2 ft,,96,91
433,4,5:49.0,,Defensive rebound by S. Adams,96,91
434,4,5:38.0,,R. Westbrook makes 2-pt jump shot from 13 ft,96,93
435,4,5:38.0,,Shooting foul by E. Bledsoe (drawn by R. Westbrook),96,93
436,4,5:38.0,,R. Westbrook misses free throw 1 of 1,96,93
437,4,5:38.0,,Offensive rebound by Team,96,93
438,4,5:38.0,Loose ball foul by T. Chandler (drawn by S. Adams),,96,93
439,4,5:38.0,,S. Adams makes free throw 1 of 2,96,94
440,4,5:38.0,J. Dudley enters the game for E. Bledsoe,,96,93
441,4,5:38.0,,S. Adams makes free throw 2 of 2,96,95
442,4,5:25.0,D. Booker misses 2-pt jump shot from 5 ft,,96,95
443,4,5:25.0,,Defensive rebound by A. Roberson,96,95
444,4,5:18.0,,R. Westbrook misses 2-pt jump shot from 18 ft,96,95
445,4,5:18.0,Defensive rebound by T. Warren,,96,95
446,4,5:12.0,Phoenix full timeout,,96,95
447,4,4:55.0,T. Warren misses 2-pt jump shot from 5 ft,,96,95
448,4,4:54.0,,Defensive rebound by S. Adams,96,95
449,4,4:49.0,,R. Westbrook makes 2-pt layup from 2 ft,96,97
450,4,4:27.0,D. Booker misses 2-pt jump shot from 14 ft,,96,97
451,4,4:27.0,,Defensive rebound by V. Oladipo,96,97
452,4,4:11.0,,V. Oladipo misses 3-pt jump shot from 23 ft,96,97
453,4,4:10.0,Defensive rebound by B. Knight,,96,97
454,4,4:01.0,B. Knight makes 2-pt layup from 2 ft,,98,97
455,4,3:46.0,,Shooting foul by T. Warren (drawn by V. Oladipo),98,97
456,4,3:46.0,,V. Oladipo makes free throw 1 of 2,98,98
457,4,3:46.0,E. Bledsoe enters the game for J. Dudley,,98,98
458,4,3:46.0,,V. Oladipo makes free throw 2 of 2,98,99
459,4,3:32.0,Turnover by B. Knight (bad pass; steal by A. Roberson),,98,99
460,4,3:21.0,,R. Westbrook misses 2-pt jump shot from 16 ft,98,99
461,4,3:21.0,Defensive rebound by T. Warren,,98,99
462,4,3:07.0,D. Booker misses 2-pt layup from 2 ft,,98,99
463,4,3:07.0,Offensive rebound by Team,,98,99
464,4,3:07.0,,Loose ball foul by S. Adams (drawn by D. Booker),98,99
465,4,2:58.0,D. Booker misses 3-pt jump shot from 24 ft,,98,99
466,4,2:57.0,,Defensive rebound by A. Roberson,98,99
467,4,2:40.0,,A. Roberson makes 3-pt jump shot from 24 ft (assist by R. Westbrook),98,102
468,4,2:39.0,Phoenix full timeout,,98,102
469,4,2:39.0,J. Dudley enters the game for B. Knight,,98,102
470,4,2:25.0,Shooting foul by S. Adams (drawn by E. Bledsoe),,98,102
471,4,2:25.0,E. Bledsoe makes free throw 1 of 2,,99,102
472,4,2:25.0,B. Knight enters the game for J. Dudley,,99,102
473,4,2:25.0,E. Bledsoe makes free throw 2 of 2,,100,102
474,4,2:04.0,,Turnover by V. Oladipo (lost ball; steal by T. Warren),100,102
475,4,1:43.0,D. Booker misses 3-pt jump shot from 25 ft,,100,102
476,4,1:42.0,,Defensive rebound by K. Singler,100,102
477,4,1:24.0,,R. Westbrook misses 2-pt jump shot from 20 ft,100,102
478,4,1:23.0,Defensive rebound by Team,,100,102
479,4,1:11.0,D. Booker makes 2-pt jump shot from 8 ft,,102,102
480,4,0:56.0,,R. Westbrook misses 2-pt jump shot from 16 ft,102,102
481,4,0:55.0,Defensive rebound by T. Warren,,102,102
482,4,0:36.0,B. Knight misses 3-pt jump shot from 23 ft,,102,102
483,4,0:36.0,,Defensive rebound by A. Roberson,102,102
484,4,0:31.0,,Oklahoma City full timeout,102,102
485,4,0:26.0,,R. Westbrook misses 2-pt layup from 3 ft,102,102
486,4,0:24.0,,Offensive rebound by S. Adams,102,102
487,4,0:24.0,,S. Adams misses 2-pt layup from 2 ft,102,102
488,4,0:24.0,,Offensive rebound by V. Oladipo,102,102
489,4,0:03.0,,R. Westbrook misses 3-pt jump shot from 24 ft,102,102
490,4,0:01.0,,Offensive rebound by Team,102,102
491,4,0:01.0,A. Len enters the game for T. Warren,,102,102
492,4,0:01.0,,S. Adams misses 2-pt layup from 2 ft,102,102
493,4,0:00.0,Defensive rebound by Team,,102,102
494,1OT,4:49.0,,Turnover by R. Westbrook (bad pass),102,102
495,1OT,4:27.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,102,102
496,1OT,4:25.0,,Defensive rebound by A. Roberson,102,102
497,1OT,4:21.0,,Turnover by R. Westbrook (bad pass; steal by E. Bledsoe),102,102
498,1OT,4:13.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,102,102
499,1OT,4:12.0,,Defensive rebound by A. Roberson,102,102
500,1OT,3:54.0,,K. Singler misses 3-pt jump shot from 25 ft,102,102
501,1OT,3:54.0,,Offensive rebound by Team,102,102
502,1OT,3:54.0,Loose ball foul by T. Chandler (drawn by S. Adams),,102,102
503,1OT,3:54.0,,Turnover by V. Oladipo (bad pass),102,102
504,1OT,3:46.0,Shooting foul by K. Singler (drawn by D. Booker),,102,102
505,1OT,3:46.0,D. Booker makes free throw 1 of 2,,103,102
506,1OT,3:46.0,D. Booker misses free throw 2 of 2,,103,102
507,1OT,3:45.0,,Defensive rebound by R. Westbrook,103,102
508,1OT,3:30.0,,V. Oladipo misses 2-pt jump shot from 5 ft,103,102
509,1OT,3:29.0,,Offensive rebound by S. Adams,103,102
510,1OT,3:27.0,,Turnover by S. Adams (lost ball; steal by T. Chandler),103,102
511,1OT,3:08.0,D. Booker makes 2-pt layup from 1 ft,,105,102
512,1OT,3:08.0,Shooting foul by A. Roberson (drawn by D. Booker),,105,102
513,1OT,3:08.0,D. Booker makes free throw 1 of 1,,106,102
514,1OT,2:57.0,,R. Westbrook misses 2-pt jump shot from 16 ft,106,102
515,1OT,2:56.0,,Offensive rebound by Team,106,102
516,1OT,2:46.0,,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),106,104
517,1OT,2:29.0,Turnover by T. Warren (bad pass; steal by A. Roberson),,106,104
518,1OT,2:20.0,,K. Singler misses 3-pt jump shot from 25 ft,106,104
519,1OT,2:18.0,Defensive rebound by D. Booker,,106,104
520,1OT,2:18.0,Personal foul by R. Westbrook (drawn by D. Booker),,106,104
521,1OT,1:58.0,B. Knight misses 3-pt jump shot from 23 ft,,106,104
522,1OT,1:57.0,,Defensive rebound by A. Roberson,106,104
523,1OT,1:40.0,,R. Westbrook makes 2-pt layup from 2 ft,106,106
524,1OT,1:40.0,Phoenix full timeout,,106,106
525,1OT,1:27.0,D. Booker makes 2-pt layup from 2 ft,,108,106
526,1OT,1:11.0,,S. Adams makes 2-pt layup from 2 ft,108,108
527,1OT,1:11.0,,Shooting foul by T. Chandler (drawn by S. Adams),108,108
528,1OT,1:11.0,A. Len enters the game for D. Booker,,108,108
529,1OT,1:11.0,D. Booker enters the game for A. Len,,108,109
530,1OT,1:11.0,,S. Adams makes free throw 1 of 1,108,109
531,1OT,1:11.0,Phoenix full timeout,,108,109
532,1OT,0:49.0,T. Warren misses 3-pt jump shot from 24 ft,,108,109
533,1OT,0:47.0,,Defensive rebound by A. Roberson,108,109
534,1OT,0:26.0,,R. Westbrook misses 3-pt jump shot from 24 ft,108,109
535,1OT,0:24.0,Defensive rebound by E. Bledsoe,,108,109
536,1OT,0:20.0,E. Bledsoe makes 2-pt layup from 2 ft,,110,109
537,1OT,0:17.0,,Oklahoma City full timeout,110,109
538,1OT,0:17.0,,Oklahoma City full timeout,110,109
539,1OT,0:17.0,M. Chriss enters the game for T. Chandler,,110,109
540,1OT,0:14.0,,Oklahoma City full timeout,110,109
541,1OT,0:08.0,,R. Westbrook makes 2-pt layup from 1 ft,110,111
542,1OT,0:08.0,Phoenix full timeout,,110,111
543,1OT,0:08.0,J. Dudley enters the game for M. Chriss,,110,111
544,1OT,0:04.0,D. Booker misses 2-pt layup from 2 ft (block by A. Roberson),,110,111
545,1OT,0:04.0,,Defensive rebound by R. Westbrook,110,111
546,1OT,0:04.0,,Personal foul by D. Booker (drawn by R. Westbrook),110,111
547,1OT,0:04.0,,R. Westbrook makes free throw 1 of 2,110,112
548,1OT,0:04.0,T. Chandler enters the game for B. Knight,,110,112
549,1OT,0:04.0,,R. Westbrook makes free throw 2 of 2,110,113
550,1OT,0:00.0,D. Booker misses 3-pt jump shot from 28 ft,,110,113
551,1OT,0:00.0,Offensive rebound by Team,,110,113
