,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,OKLAHOMA CITY_ACTION,MINNESOTA_SCORE,OKLAHOMA CITY_SCORE
380,4,6:14.0,,Shooting foul by R. Rubio (drawn by R. Westbrook),86,98
381,4,6:14.0,,R. Westbrook makes free throw 1 of 1,86,99
382,4,5:55.0,K. Towns misses 2-pt hook shot from 5 ft,,86,99
383,4,5:54.0,Offensive rebound by K. Towns,,86,99
384,4,5:52.0,K. Towns makes 2-pt layup from 1 ft,,88,99
385,4,5:40.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),88,102
386,4,5:22.0,K. Towns misses 2-pt jump shot from 16 ft,,88,102
387,4,5:22.0,,Defensive rebound by E. Freedom,88,102
388,4,5:16.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),88,104
389,4,5:15.0,Minnesota full timeout,,88,104
390,4,5:05.0,A. Wiggins makes 2-pt layup from 3 ft (assist by R. Rubio),,90,104
391,4,4:49.0,,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),90,106
392,4,4:19.0,K. Towns misses 2-pt layup from 1 ft,,90,106
393,4,4:16.0,,Defensive rebound by J. Grant,90,106
394,4,4:10.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),90,108
395,4,3:50.0,Turnover by A. Wiggins (bad pass; steal by S. Adams),,90,108
396,4,3:46.0,,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),90,110
397,4,3:46.0,Minnesota full timeout,,90,110
398,4,3:46.0,K. Dunn enters the game for G. Dieng,,90,110
399,4,3:46.0,T. Jones enters the game for K. Towns,,90,110
400,4,3:46.0,J. Hill enters the game for Z. LaVine,,90,110
401,4,3:46.0,A. Payne enters the game for R. Rubio,,90,110
402,4,3:35.0,Personal block foul by J. Grant (drawn by A. Wiggins),,90,110
403,4,3:35.0,S. Muhammad enters the game for A. Wiggins,,90,110
404,4,3:24.0,K. Dunn makes 3-pt jump shot from 23 ft (assist by T. Jones),,93,110
405,4,3:00.0,,Turnover by E. Freedom (lost ball),93,110
406,4,2:38.0,S. Muhammad misses 3-pt jump shot from 23 ft,,93,110
407,4,2:37.0,,Defensive rebound by S. Adams,93,110
408,4,2:17.0,,E. Freedom misses 3-pt jump shot from 24 ft,93,110
409,4,2:17.0,,Offensive rebound by R. Westbrook,93,110
410,4,2:16.0,,Shooting foul by K. Dunn (drawn by R. Westbrook),93,110
411,4,2:16.0,,R. Westbrook makes free throw 1 of 2,93,111
412,4,2:16.0,,Á. Abrines enters the game for A. Roberson,93,111
413,4,2:16.0,,R. Westbrook makes free throw 2 of 2,93,112
414,4,2:09.0,Personal take foul by R. Westbrook (drawn by T. Jones),,93,112
415,4,2:09.0,,D. Sabonis enters the game for S. Adams,93,112
416,4,2:09.0,,S. Christon enters the game for R. Westbrook,93,112
417,4,2:03.0,S. Muhammad makes 2-pt layup from 2 ft (assist by A. Payne),,95,112
418,4,1:50.0,,J. Grant misses 2-pt jump shot from 16 ft (block by S. Muhammad),95,112
419,4,1:50.0,Defensive rebound by T. Jones,,95,112
420,4,1:36.0,A. Payne misses 2-pt jump shot from 3 ft,,95,112
421,4,1:36.0,Offensive rebound by J. Hill,,95,112
422,4,1:31.0,J. Hill misses 2-pt jump shot from 16 ft,,95,112
423,4,1:30.0,,Defensive rebound by J. Grant,95,112
424,4,1:16.0,,Shooting foul by J. Hill (drawn by E. Freedom),95,112
425,4,1:16.0,,E. Freedom misses free throw 1 of 2,95,112
426,4,1:16.0,,Offensive rebound by Team,95,112
427,4,1:16.0,,E. Freedom misses free throw 2 of 2,95,112
428,4,1:14.0,Defensive rebound by A. Payne,,95,112
429,4,1:12.0,Personal take foul by S. Christon (drawn by T. Jones),,95,112
430,4,1:12.0,,J. Lauvergne enters the game for E. Freedom,95,112
431,4,1:03.0,T. Jones makes 2-pt jump shot from 19 ft,,97,112
432,4,0:48.0,,Á. Abrines misses 3-pt jump shot from 23 ft,97,112
433,4,0:48.0,Defensive rebound by S. Muhammad,,97,112
434,4,0:44.0,Shooting foul by S. Christon (drawn by S. Muhammad),,97,112
435,4,0:44.0,S. Muhammad makes 2-pt jump shot from 4 ft,,99,112
436,4,0:44.0,S. Muhammad makes free throw 1 of 1,,100,112
437,4,0:20.0,,D. Sabonis misses 3-pt jump shot from 25 ft,100,112
438,4,0:19.0,,Offensive rebound by S. Christon,100,112
