,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
385,4,4:51.0,Defensive rebound by M. Barnes,,103,93
386,4,4:43.0,S. Curry misses 2-pt jump shot from 10 ft,,103,93
387,4,4:42.0,,Defensive rebound by D. Lee,103,93
388,4,4:28.0,,K. Leonard misses 2-pt jump shot from 9 ft,103,93
389,4,4:27.0,,Offensive rebound by D. Lee,103,93
390,4,4:27.0,,Personal foul by S. Curry (drawn by D. Lee),103,93
391,4,4:27.0,,P. Mills enters the game for T. Parker,103,93
392,4,4:27.0,A. Iguodala enters the game for M. Barnes,,103,93
393,4,4:27.0,K. Thompson enters the game for I. Clark,,103,93
394,4,4:09.0,,L. Aldridge misses 3-pt jump shot from 25 ft,103,93
395,4,4:08.0,Defensive rebound by S. Curry,,103,93
396,4,3:59.0,Turnover by S. Curry (bad pass),,103,93
397,4,3:47.0,,Shooting foul by S. Curry (drawn by P. Mills),103,93
398,4,3:47.0,,P. Mills misses free throw 1 of 3,103,93
399,4,3:47.0,,Offensive rebound by Team,103,93
400,4,3:47.0,,P. Mills makes free throw 2 of 3,103,94
401,4,3:47.0,,P. Mills misses free throw 3 of 3,103,94
402,4,3:47.0,,P. Gasol enters the game for D. Lee,103,94
403,4,3:46.0,Defensive rebound by D. Green,,103,94
404,4,3:22.0,D. West misses 3-pt jump shot from 25 ft,,103,94
405,4,3:21.0,,Defensive rebound by Team,103,94
406,4,3:05.0,,P. Mills misses 2-pt layup from 2 ft (block by K. Thompson),103,94
407,4,3:05.0,,Offensive rebound by Team,103,94
408,4,3:04.0,,Turnover by K. Leonard (lost ball),103,94
409,4,2:51.0,D. West makes 2-pt layup from 2 ft (assist by S. Curry),,105,94
410,4,2:51.0,,San Antonio full timeout,105,94
411,4,2:39.0,,K. Leonard makes 2-pt dunk at rim (assist by P. Gasol),105,96
412,4,2:20.0,A. Iguodala misses 2-pt layup from 1 ft,,105,96
413,4,2:19.0,Offensive rebound by D. Green,,105,96
414,4,2:08.0,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),,107,96
415,4,1:50.0,,Turnover by D. Green (bad pass),107,96
416,4,1:30.0,K. Thompson misses 3-pt jump shot from 24 ft,,107,96
417,4,1:29.0,,Defensive rebound by P. Gasol,107,96
418,4,1:15.0,,P. Gasol misses 2-pt jump shot from 16 ft,107,96
419,4,1:14.0,Defensive rebound by S. Curry,,107,96
420,4,0:52.0,D. West makes 3-pt jump shot from 24 ft (assist by S. Curry),,110,96
421,4,0:52.0,,San Antonio full timeout,110,96
422,4,0:52.0,,D. Bertāns enters the game for K. Leonard,110,96
423,4,0:52.0,,B. Forbes enters the game for L. Aldridge,110,96
424,4,0:52.0,,K. Anderson enters the game for D. Green,110,96
425,4,0:52.0,,J. Simmons enters the game for P. Mills,110,96
426,4,0:52.0,,D. Dedmon enters the game for P. Gasol,110,96
427,4,0:52.0,J. McGee enters the game for D. Green,,110,96
428,4,0:52.0,I. Clark enters the game for K. Thompson,,110,96
429,4,0:52.0,P. McCaw enters the game for S. Curry,,110,96
430,4,0:52.0,M. Barnes enters the game for A. Iguodala,,110,96
431,4,0:52.0,J. McAdoo enters the game for D. West,,110,96
432,4,0:36.0,,D. Dedmon misses 2-pt layup from 2 ft (block by J. McGee),110,96
433,4,0:33.0,,Offensive rebound by B. Forbes,110,96
434,4,0:32.0,,D. Dedmon makes 2-pt jump shot from 16 ft (assist by B. Forbes),110,98
435,4,0:09.0,M. Barnes misses 2-pt jump shot from 21 ft,,110,98
436,4,0:08.0,,Defensive rebound by D. Dedmon,110,98
437,4,0:00.0,,K. Anderson misses 3-pt jump shot from 25 ft,110,98
438,4,0:00.0,,Offensive rebound by Team,110,98
