,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA CLIPPERS_ACTION,PHOENIX_SCORE,LA CLIPPERS_SCORE
386,4,10:29.0,E. Bledsoe makes 2-pt layup from 2 ft,,78,91
387,4,10:20.0,,A. Rivers misses 2-pt layup from 3 ft,78,91
388,4,10:14.0,Defensive rebound by A. Len,,78,91
389,4,10:08.0,T. Warren makes 2-pt jump shot from 18 ft (assist by E. Bledsoe),,80,91
390,4,9:52.0,,J. Crawford makes 2-pt layup from 3 ft,80,93
391,4,9:30.0,Turnover by E. Bledsoe (step out of bounds),,80,93
392,4,9:30.0,,R. Felton enters the game for B. Bass,80,93
393,4,9:18.0,,M. Speights misses 3-pt jump shot from 26 ft,80,93
394,4,9:17.0,Defensive rebound by P. Tucker,,80,93
395,4,9:09.0,E. Bledsoe misses 2-pt jump shot from 14 ft,,80,93
396,4,9:07.0,,Defensive rebound by R. Felton,80,93
397,4,9:04.0,,Shooting foul by D. Booker (drawn by R. Felton),80,93
398,4,9:04.0,,R. Felton misses free throw 1 of 2,80,93
399,4,9:04.0,,Offensive rebound by Team,80,93
400,4,9:04.0,,R. Felton misses free throw 2 of 2,80,93
401,4,9:04.0,J. Dudley enters the game for D. Booker,,80,93
402,4,9:04.0,T. Ulis enters the game for A. Len,,80,93
403,4,8:59.0,Defensive rebound by P. Tucker,,80,93
404,4,8:41.0,T. Warren makes 2-pt jump shot from 9 ft (assist by T. Ulis),,82,93
405,4,8:23.0,,Turnover by M. Speights (lost ball; steal by J. Dudley),82,93
406,4,8:19.0,E. Bledsoe misses 2-pt layup from 4 ft,,82,93
407,4,8:17.0,Offensive rebound by Team,,82,93
408,4,8:17.0,Phoenix full timeout,,82,93
409,4,8:10.0,T. Warren misses 2-pt jump shot from 11 ft,,82,93
410,4,8:07.0,,Defensive rebound by M. Speights,82,93
411,4,7:52.0,,Shooting foul by T. Ulis (drawn by J. Crawford),82,93
412,4,7:52.0,,J. Crawford makes free throw 1 of 2,82,94
413,4,7:52.0,,J. Crawford makes free throw 2 of 2,82,95
414,4,7:25.0,E. Bledsoe makes 2-pt layup from 1 ft,,84,95
415,4,7:04.0,,J. Crawford misses 2-pt jump shot from 17 ft,84,95
416,4,7:01.0,Defensive rebound by P. Tucker,,84,95
417,4,6:56.0,J. Dudley misses 3-pt jump shot from 25 ft,,84,95
418,4,6:53.0,,Defensive rebound by M. Speights,84,95
419,4,6:41.0,,Turnover by A. Rivers (bad pass; steal by T. Warren),84,95
420,4,6:35.0,E. Bledsoe makes 2-pt jump shot from 20 ft,,86,95
421,4,6:16.0,,R. Felton makes 2-pt layup from 3 ft,86,97
422,4,6:01.0,T. Warren misses 2-pt jump shot from 15 ft,,86,97
423,4,5:59.0,,Defensive rebound by J. Crawford,86,97
424,4,5:52.0,,A. Rivers misses 2-pt layup from 3 ft (block by T. Warren),86,97
425,4,5:52.0,,Offensive rebound by Team,86,97
426,4,5:52.0,,LA Clippers full timeout,86,97
427,4,5:52.0,,J. Redick enters the game for W. Johnson,86,97
428,4,5:42.0,,J. Crawford misses 2-pt jump shot from 16 ft,86,97
429,4,5:38.0,Defensive rebound by E. Bledsoe,,86,97
430,4,5:17.0,T. Ulis misses 2-pt jump shot from 7 ft (block by R. Felton),,86,97
431,4,5:15.0,,Defensive rebound by J. Crawford,86,97
432,4,4:59.0,,M. Speights misses 2-pt jump shot from 14 ft,86,97
433,4,4:56.0,Defensive rebound by T. Warren,,86,97
434,4,4:42.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,86,97
435,4,4:41.0,Offensive rebound by T. Ulis,,86,97
436,4,4:18.0,E. Bledsoe misses 2-pt jump shot from 19 ft,,86,97
437,4,4:18.0,Offensive rebound by Team,,86,97
438,4,4:18.0,,Loose ball foul by A. Rivers (drawn by P. Tucker),86,97
439,4,4:18.0,,D. Jordan enters the game for M. Speights,86,97
440,4,4:18.0,T. Chandler enters the game for T. Ulis,,86,97
441,4,4:04.0,E. Bledsoe misses 2-pt jump shot from 17 ft,,86,97
442,4,4:01.0,,Defensive rebound by J. Redick,86,97
443,4,3:52.0,,A. Rivers misses 2-pt layup from 3 ft,86,97
444,4,3:50.0,Defensive rebound by E. Bledsoe,,86,97
445,4,3:44.0,T. Chandler makes 2-pt dunk at rim (assist by T. Warren),,88,97
446,4,3:42.0,,LA Clippers full timeout,88,97
447,4,3:42.0,D. Booker enters the game for J. Dudley,,88,97
448,4,3:24.0,,J. Crawford misses 2-pt layup from 4 ft,88,97
449,4,3:21.0,,Offensive rebound by D. Jordan,88,97
450,4,3:21.0,,D. Jordan misses 2-pt layup from 2 ft,88,97
451,4,3:18.0,Defensive rebound by E. Bledsoe,,88,97
452,4,3:12.0,T. Warren makes 2-pt layup from 1 ft (assist by E. Bledsoe),,90,97
453,4,3:04.0,,Shooting foul by T. Chandler (drawn by R. Felton),90,97
454,4,3:04.0,,R. Felton makes free throw 1 of 2,90,98
455,4,3:04.0,,R. Felton makes free throw 2 of 2,90,99
456,4,2:54.0,Shooting foul by R. Felton (drawn by E. Bledsoe),,90,99
457,4,2:54.0,E. Bledsoe makes free throw 1 of 2,,91,99
458,4,2:54.0,E. Bledsoe misses free throw 2 of 2,,91,99
459,4,2:52.0,,Defensive rebound by D. Jordan,91,99
460,4,2:51.0,,Personal take foul by T. Warren,91,99
461,4,2:51.0,,M. Speights enters the game for D. Jordan,91,99
462,4,2:39.0,,R. Felton makes 2-pt layup from 3 ft,91,101
463,4,2:25.0,Shooting foul by M. Speights (drawn by T. Chandler),,91,101
464,4,2:25.0,T. Chandler makes free throw 1 of 2,,92,101
465,4,2:25.0,T. Chandler makes free throw 2 of 2,,93,101
466,4,2:10.0,,J. Redick makes 3-pt jump shot from 28 ft (assist by R. Felton),93,104
467,4,2:00.0,E. Bledsoe makes 3-pt jump shot from 28 ft,,96,104
468,4,1:36.0,,R. Felton misses 2-pt jump shot from 21 ft,96,104
469,4,1:35.0,Defensive rebound by P. Tucker,,96,104
470,4,1:15.0,Shooting foul by M. Speights (drawn by E. Bledsoe),,96,104
471,4,1:15.0,E. Bledsoe makes free throw 1 of 2,,97,104
472,4,1:15.0,,D. Jordan enters the game for M. Speights,97,104
473,4,1:15.0,E. Bledsoe makes free throw 2 of 2,,98,104
474,4,1:06.0,,Personal take foul by T. Chandler (drawn by D. Jordan),98,104
475,4,1:06.0,,D. Jordan misses free throw 1 of 2,98,104
476,4,1:06.0,,Offensive rebound by Team,98,104
477,4,1:06.0,,D. Jordan misses free throw 2 of 2,98,104
478,4,1:06.0,Defensive rebound by T. Chandler,,98,104
479,4,1:06.0,Phoenix full timeout,,98,104
480,4,1:06.0,A. Len enters the game for D. Booker,,98,104
481,4,1:06.0,D. Booker enters the game for A. Len,,98,104
482,4,1:06.0,,L. Mbah a Moute enters the game for J. Crawford,98,104
483,4,1:00.0,D. Booker misses 2-pt layup from 2 ft,,98,104
484,4,0:58.0,Offensive rebound by T. Warren,,98,104
485,4,0:54.0,E. Bledsoe misses 2-pt layup from 3 ft (block by R. Felton),,98,104
486,4,0:52.0,,Defensive rebound by R. Felton,98,104
487,4,0:50.0,,LA Clippers full timeout,98,104
488,4,0:50.0,,M. Speights enters the game for D. Jordan,98,104
489,4,0:41.0,,J. Crawford enters the game for L. Mbah a Moute,98,104
490,4,0:31.0,,A. Rivers misses 2-pt jump shot from 12 ft,98,104
491,4,0:27.0,Defensive rebound by T. Chandler,,98,104
492,4,0:24.0,D. Booker misses 3-pt jump shot from 25 ft,,98,104
493,4,0:23.0,,Defensive rebound by J. Crawford,98,104
494,4,0:21.0,Violation by D. Booker (def goaltending),,98,104
495,4,0:21.0,,J. Redick makes 2-pt layup from 4 ft,98,106
496,4,0:21.0,Technical foul by D. Booker,,98,106
497,4,0:21.0,,J. Redick makes technical free throw,98,107
498,4,0:21.0,Phoenix full timeout,,98,107
499,4,0:20.0,,D. Jordan enters the game for M. Speights,98,107
500,4,0:15.0,Turnover by T. Warren (bad pass),,98,107
501,4,0:14.0,,Personal take foul by E. Bledsoe (drawn by R. Felton),98,107
502,4,0:14.0,,R. Felton makes free throw 1 of 2,98,108
503,4,0:14.0,,R. Felton makes free throw 2 of 2,98,109
504,4,0:09.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,98,109
505,4,0:07.0,,Defensive rebound by D. Jordan,98,109
