,QUARTER,TIME_REMAINING,INDIANA_ACTION,WASHINGTON_ACTION,INDIANA_SCORE,WASHINGTON_SCORE
395,4,7:08.0,,Turnover by M. Morris (lost ball; steal by T. Young),84,91
396,4,7:00.0,M. Ellis misses 3-pt jump shot from 25 ft,,84,91
397,4,6:58.0,,Defensive rebound by M. Thornton,84,91
398,4,6:49.0,,J. Wall misses 2-pt jump shot from 8 ft,84,91
399,4,6:48.0,Defensive rebound by M. Ellis,,84,91
400,4,6:41.0,Shooting foul by O. Porter (drawn by P. George),,84,91
401,4,6:41.0,P. George makes free throw 1 of 2,,85,91
402,4,6:41.0,P. George makes free throw 2 of 2,,86,91
403,4,6:31.0,,M. Morris misses 2-pt jump shot from 18 ft,86,91
404,4,6:30.0,,Offensive rebound by M. Gortat,86,91
405,4,6:20.0,,O. Porter misses 2-pt jump shot from 10 ft,86,91
406,4,6:19.0,Defensive rebound by M. Turner,,86,91
407,4,6:07.0,P. George misses 3-pt jump shot from 26 ft,,86,91
408,4,6:06.0,,Defensive rebound by J. Wall,86,91
409,4,5:52.0,,Washington full timeout,86,91
410,4,5:52.0,C. Miles enters the game for M. Ellis,,86,91
411,4,5:42.0,,O. Porter makes 3-pt jump shot from 27 ft (assist by J. Wall),86,94
412,4,5:17.0,P. George makes 3-pt jump shot from 28 ft (assist by J. Teague),,89,94
413,4,4:58.0,,Personal foul by T. Young (drawn by M. Morris),89,94
414,4,4:58.0,,M. Morris makes free throw 1 of 2,89,95
415,4,4:58.0,,M. Morris makes free throw 2 of 2,89,96
416,4,4:40.0,P. George makes 2-pt jump shot from 11 ft,,91,96
417,4,4:26.0,,Turnover by J. Wall (bad pass; steal by P. George),91,96
418,4,4:17.0,T. Young misses 3-pt jump shot from 24 ft,,91,96
419,4,4:15.0,Offensive rebound by T. Young,,91,96
420,4,4:07.0,T. Young misses 2-pt jump shot from 3 ft,,91,96
421,4,4:06.0,,Defensive rebound by M. Gortat,91,96
422,4,3:55.0,,J. Wall misses 2-pt jump shot from 17 ft,91,96
423,4,3:54.0,Defensive rebound by C. Miles,,91,96
424,4,3:42.0,J. Teague misses 2-pt jump shot from 5 ft,,91,96
425,4,3:41.0,,Defensive rebound by M. Thornton,91,96
426,4,3:21.0,,M. Morris misses 2-pt jump shot from 15 ft,91,96
427,4,3:20.0,Defensive rebound by M. Turner,,91,96
428,4,3:04.0,P. George makes 3-pt jump shot from 27 ft,,94,96
429,4,3:04.0,,Washington full timeout,94,96
430,4,3:04.0,,K. Oubre enters the game for M. Thornton,94,96
431,4,2:53.0,,Shooting foul by T. Young (drawn by J. Wall),94,96
432,4,2:53.0,,J. Wall makes free throw 1 of 2,94,97
433,4,2:53.0,Indiana full timeout,,94,97
434,4,2:53.0,,J. Wall makes free throw 2 of 2,94,98
435,4,2:38.0,M. Turner makes 2-pt jump shot from 21 ft (assist by P. George),,96,98
436,4,2:15.0,,M. Morris makes 2-pt jump shot from 11 ft,96,100
437,4,1:54.0,Shooting foul by M. Morris (drawn by P. George),,96,100
438,4,1:54.0,P. George makes free throw 1 of 2,,97,100
439,4,1:54.0,P. George makes free throw 2 of 2,,98,100
440,4,1:40.0,,O. Porter makes 3-pt jump shot from 27 ft (assist by K. Oubre),98,103
441,4,1:40.0,Indiana full timeout,,98,103
442,4,1:32.0,P. George misses 3-pt jump shot from 27 ft,,98,103
443,4,1:31.0,,Defensive rebound by J. Wall,98,103
444,4,1:14.0,,Personal foul by P. George (drawn by J. Wall),98,103
445,4,1:14.0,,J. Wall makes free throw 1 of 2,98,104
446,4,1:14.0,,J. Wall makes free throw 2 of 2,98,105
447,4,1:01.0,Personal foul by K. Oubre (drawn by P. George),,98,105
448,4,1:01.0,P. George makes free throw 1 of 2,,99,105
449,4,1:01.0,P. George makes free throw 2 of 2,,100,105
450,4,0:40.0,,J. Wall makes 2-pt layup from 1 ft,100,107
451,4,0:40.0,Indiana full timeout,,100,107
452,4,0:35.0,J. Teague makes 2-pt layup from 1 ft,,102,107
453,4,0:33.0,,Personal take foul by J. Teague (drawn by J. Wall),102,107
454,4,0:33.0,,J. Wall makes free throw 1 of 2,102,108
455,4,0:33.0,,J. Wall makes free throw 2 of 2,102,109
456,4,0:27.0,C. Miles makes 3-pt jump shot from 30 ft (assist by J. Teague),,105,109
457,4,0:23.0,,Personal take foul by J. Teague (drawn by J. Wall),105,109
458,4,0:23.0,,J. Wall makes free throw 1 of 2,105,110
459,4,0:23.0,,J. Wall makes free throw 2 of 2,105,111
460,4,0:15.0,Offensive foul by M. Turner (drawn by J. Wall),,105,111
461,4,0:15.0,Turnover by M. Turner (offensive foul),,105,111
