,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DENVER_ACTION,NEW YORK_SCORE,DENVER_SCORE
384,4,7:22.0,K. Porziņģis makes free throw 1 of 2,,87,102
385,4,7:22.0,B. Jennings enters the game for R. Baker,,87,102
386,4,7:22.0,,K. Faried enters the game for N. Jokić,87,102
387,4,7:22.0,K. Porziņģis makes free throw 2 of 2,,88,102
388,4,7:07.0,,Shooting foul by K. Porziņģis (drawn by G. Harris),88,102
389,4,7:07.0,,G. Harris makes free throw 1 of 2,88,103
390,4,7:07.0,W. Hernangómez enters the game for K. Porziņģis,,88,103
391,4,7:07.0,,G. Harris makes free throw 2 of 2,88,104
392,4,6:52.0,Shooting foul by W. Chandler (drawn by C. Anthony),,88,104
393,4,6:52.0,C. Anthony makes free throw 1 of 2,,89,104
394,4,6:52.0,,D. Gallinari enters the game for W. Chandler,89,104
395,4,6:52.0,C. Anthony makes free throw 2 of 2,,90,104
396,4,6:33.0,,E. Mudiay makes 2-pt jump shot from 17 ft,90,106
397,4,6:13.0,J. Holiday misses 2-pt jump shot from 4 ft (block by W. Barton),,90,106
398,4,6:12.0,,Defensive rebound by E. Mudiay,90,106
399,4,6:07.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by E. Mudiay),90,109
400,4,6:07.0,New York full timeout,,90,109
401,4,6:07.0,K. Porziņģis enters the game for J. Holiday,,90,109
402,4,5:52.0,Turnover by C. Anthony (bad pass; steal by W. Barton),,90,109
403,4,5:46.0,,G. Harris makes 2-pt jump shot from 4 ft (assist by W. Barton),90,111
404,4,5:36.0,B. Jennings makes 3-pt jump shot from 26 ft (assist by K. Porziņģis),,93,111
405,4,5:21.0,,Personal foul by W. Hernangómez (drawn by D. Gallinari),93,111
406,4,5:21.0,,D. Gallinari misses free throw 1 of 2,93,111
407,4,5:21.0,,Offensive rebound by Team,93,111
408,4,5:21.0,,D. Gallinari makes free throw 2 of 2,93,112
409,4,5:07.0,Shooting foul by D. Gallinari (drawn by C. Anthony),,93,112
410,4,5:07.0,C. Anthony makes free throw 1 of 2,,94,112
411,4,5:07.0,C. Anthony makes free throw 2 of 2,,95,112
412,4,5:03.0,,Turnover by K. Faried (bad pass; steal by B. Jennings),95,112
413,4,5:02.0,Shooting block foul by K. Faried (drawn by K. Porziņģis),,95,112
414,4,5:02.0,K. Porziņģis makes free throw 1 of 2,,96,112
415,4,5:02.0,K. Porziņģis makes free throw 2 of 2,,97,112
416,4,4:50.0,,K. Faried makes 2-pt dunk at rim (assist by E. Mudiay),97,114
417,4,4:38.0,K. Porziņģis makes 2-pt jump shot from 11 ft,,99,114
418,4,4:22.0,,Shooting foul by C. Lee (drawn by G. Harris),99,114
419,4,4:22.0,,G. Harris misses free throw 1 of 2,99,114
420,4,4:22.0,,Offensive rebound by Team,99,114
421,4,4:22.0,J. Holiday enters the game for C. Lee,,99,114
422,4,4:22.0,,G. Harris makes free throw 2 of 2,99,115
423,4,4:14.0,W. Hernangómez makes 2-pt dunk at rim (assist by B. Jennings),,101,115
424,4,4:14.0,,Denver full timeout,101,115
425,4,4:00.0,,W. Barton misses 2-pt jump shot from 4 ft (block by W. Hernangómez),101,115
426,4,3:59.0,Defensive rebound by W. Hernangómez,,101,115
427,4,3:57.0,Shooting foul by E. Mudiay (drawn by B. Jennings),,101,115
428,4,3:57.0,B. Jennings makes free throw 1 of 2,,102,115
429,4,3:57.0,B. Jennings makes free throw 2 of 2,,103,115
430,4,3:36.0,,E. Mudiay misses 2-pt layup from 2 ft,103,115
431,4,3:35.0,,Offensive rebound by K. Faried,103,115
432,4,3:34.0,,K. Faried makes 2-pt layup from 1 ft,103,117
433,4,3:22.0,Personal foul by G. Harris (drawn by C. Anthony),,103,117
434,4,3:22.0,C. Anthony makes free throw 1 of 2,,104,117
435,4,3:22.0,C. Anthony makes free throw 2 of 2,,105,117
436,4,2:59.0,,G. Harris makes 2-pt jump shot from 5 ft,105,119
437,4,2:52.0,B. Jennings misses 3-pt jump shot from 26 ft,,105,119
438,4,2:50.0,,Defensive rebound by K. Faried,105,119
439,4,2:36.0,,W. Barton misses 2-pt jump shot from 11 ft,105,119
440,4,2:35.0,,Offensive rebound by K. Faried,105,119
441,4,2:34.0,,K. Faried makes 2-pt dunk at rim,105,121
442,4,2:34.0,New York full timeout,,105,121
443,4,2:34.0,,W. Chandler enters the game for E. Mudiay,105,121
444,4,2:22.0,J. Holiday misses 3-pt jump shot from 26 ft,,105,121
445,4,2:20.0,,Defensive rebound by D. Gallinari,105,121
446,4,2:00.0,,Turnover by W. Barton (lost ball; steal by C. Anthony),105,121
447,4,1:54.0,Shooting block foul by D. Gallinari (drawn by J. Holiday),,105,121
448,4,1:54.0,J. Holiday misses free throw 1 of 2,,105,121
449,4,1:54.0,Offensive rebound by Team,,105,121
450,4,1:54.0,M. Ndour enters the game for K. Porziņģis,,105,121
451,4,1:54.0,R. Baker enters the game for C. Anthony,,105,121
452,4,1:54.0,M. Kuzminskas enters the game for B. Jennings,,105,121
453,4,1:54.0,S. Vujačić enters the game for W. Hernangómez,,105,121
454,4,1:54.0,,J. Murray enters the game for D. Gallinari,105,121
455,4,1:54.0,,E. Mudiay enters the game for W. Chandler,105,121
456,4,1:54.0,,J. Hernangómez enters the game for G. Harris,105,121
457,4,1:54.0,J. Holiday makes free throw 2 of 2,,106,121
458,4,1:32.0,,E. Mudiay misses 2-pt jump shot from 23 ft,106,121
459,4,1:31.0,Defensive rebound by M. Ndour,,106,121
460,4,1:25.0,R. Baker makes 2-pt layup from 1 ft,,108,121
461,4,1:04.0,,E. Mudiay makes 2-pt jump shot from 12 ft,108,123
462,4,0:54.0,J. Holiday makes 2-pt jump shot from 19 ft,,110,123
463,4,0:42.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by K. Faried),110,126
464,4,0:33.0,J. Holiday makes 2-pt dunk at rim (assist by R. Baker),,112,126
465,4,0:15.0,,Shooting foul by M. Kuzminskas (drawn by J. Hernangómez),112,126
466,4,0:15.0,,J. Hernangómez makes free throw 1 of 2,112,127
467,4,0:15.0,,J. Hernangómez misses free throw 2 of 2,112,127
468,4,0:14.0,Defensive rebound by R. Baker,,112,127
469,4,0:03.0,R. Baker misses 2-pt layup from 2 ft,,112,127
470,4,0:03.0,Offensive rebound by R. Baker,,112,127
471,4,0:03.0,R. Baker misses 2-pt layup from 2 ft,,112,127
472,4,0:03.0,Offensive rebound by M. Ndour,,112,127
473,4,0:03.0,Shooting foul by K. Faried (drawn by M. Ndour),,112,127
474,4,0:03.0,M. Ndour makes free throw 1 of 2,,113,127
475,4,0:03.0,M. Ndour makes free throw 2 of 2,,114,127
