,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
390,4,2:43.0,,G. Robinson misses 3-pt jump shot from 27 ft,93,113
391,4,2:42.0,Defensive rebound by B. Marjanović,,93,113
392,4,2:34.0,Turnover by S. Johnson (bad pass),,93,113
393,4,2:34.0,Official timeout,,93,113
394,4,2:34.0,,A. Brooks enters the game for T. Young,93,113
395,4,2:34.0,,K. Séraphin enters the game for M. Ellis,93,113
396,4,2:34.0,,R. Christmas enters the game for A. Jefferson,93,113
397,4,2:20.0,,G. Robinson misses 2-pt layup from 2 ft (block by S. Johnson),93,113
398,4,2:19.0,,Offensive rebound by K. Séraphin,93,113
399,4,2:17.0,,K. Séraphin misses 2-pt layup from 1 ft,93,113
400,4,2:16.0,Defensive rebound by I. Smith,,93,113
401,4,2:11.0,I. Smith makes 2-pt jump shot from 20 ft,,95,113
402,4,1:59.0,,K. Séraphin makes 2-pt jump shot from 10 ft (assist by R. Stuckey),95,115
403,4,1:49.0,Personal foul by R. Christmas (drawn by B. Marjanović),,95,115
404,4,1:49.0,B. Marjanović makes free throw 1 of 2,,96,115
405,4,1:49.0,B. Marjanović makes free throw 2 of 2,,97,115
406,4,1:34.0,,R. Christmas misses 2-pt jump shot from 7 ft,97,115
407,4,1:33.0,Defensive rebound by B. Marjanović,,97,115
408,4,1:27.0,R. Bullock misses 3-pt jump shot from 25 ft,,97,115
409,4,1:27.0,,Defensive rebound by Team,97,115
410,4,1:27.0,Loose ball foul by B. Marjanović (drawn by K. Séraphin),,97,115
411,4,1:14.0,,R. Stuckey misses 2-pt jump shot from 17 ft,97,115
412,4,1:13.0,Defensive rebound by B. Marjanović,,97,115
413,4,1:04.0,Personal foul by K. Séraphin (drawn by B. Marjanović),,97,115
414,4,1:04.0,B. Marjanović makes free throw 1 of 2,,98,115
415,4,1:04.0,B. Marjanović misses free throw 2 of 2,,98,115
416,4,1:04.0,,Defensive rebound by K. Séraphin,98,115
417,4,0:46.0,,R. Stuckey misses 3-pt jump shot from 26 ft,98,115
418,4,0:46.0,Defensive rebound by I. Smith,,98,115
419,4,0:39.0,S. Johnson misses 3-pt jump shot from 26 ft,,98,115
420,4,0:39.0,,Defensive rebound by R. Christmas,98,115
421,4,0:18.0,,R. Christmas misses 2-pt layup from 2 ft,98,115
422,4,0:17.0,Defensive rebound by B. Marjanović,,98,115
423,4,0:07.0,S. Johnson misses 3-pt jump shot from 27 ft,,98,115
424,4,0:06.0,,Defensive rebound by K. Séraphin,98,115
