,QUARTER,TIME_REMAINING,HOUSTON_ACTION,NEW YORK_ACTION,HOUSTON_SCORE,NEW YORK_SCORE
387,4,7:56.0,Offensive rebound by M. Harrell,,103,84
388,4,7:42.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),,106,84
389,4,7:28.0,,Shooting foul by M. Harrell (drawn by B. Jennings),106,84
390,4,7:28.0,,B. Jennings makes free throw 1 of 3,106,85
391,4,7:28.0,,B. Jennings makes free throw 2 of 3,106,86
392,4,7:28.0,,B. Jennings misses free throw 3 of 3,106,86
393,4,7:27.0,Defensive rebound by J. Harden,,106,86
394,4,7:13.0,E. Gordon misses 3-pt jump shot from 23 ft,,106,86
395,4,7:12.0,Offensive rebound by M. Harrell,,106,86
396,4,7:10.0,M. Harrell misses 2-pt layup from 2 ft (block by K. Porziņģis),,106,86
397,4,7:08.0,,Defensive rebound by B. Jennings,106,86
398,4,7:03.0,,B. Jennings misses 3-pt jump shot from 25 ft,106,86
399,4,7:02.0,,Offensive rebound by K. Porziņģis,106,86
400,4,6:58.0,,Turnover by B. Jennings (bad pass; steal by T. Ariza),106,86
401,4,6:44.0,M. Harrell misses 2-pt layup from 2 ft (block by M. Ndour),,106,86
402,4,6:43.0,Offensive rebound by J. Harden,,106,86
403,4,6:33.0,J. Harden makes 3-pt jump shot from 24 ft,,109,86
404,4,6:17.0,,Turnover by D. Rose (lost ball; steal by T. Ariza),109,86
405,4,6:09.0,J. Harden misses 3-pt jump shot from 28 ft,,109,86
406,4,6:08.0,,Defensive rebound by K. Porziņģis,109,86
407,4,6:00.0,,D. Rose misses 2-pt jump shot from 5 ft (block by M. Harrell),109,86
408,4,5:59.0,Defensive rebound by T. Ariza,,109,86
409,4,5:56.0,Personal foul by K. Porziņģis (drawn by J. Harden),,109,86
410,4,5:56.0,,New York full timeout,109,86
411,4,5:56.0,,S. Vujačić enters the game for K. Porziņģis,109,86
412,4,5:56.0,,M. Kuzminskas enters the game for D. Rose,109,86
413,4,5:41.0,J. Harden makes 3-pt jump shot from 26 ft,,112,86
414,4,5:24.0,,R. Baker misses 2-pt jump shot from 21 ft,112,86
415,4,5:23.0,Defensive rebound by E. Gordon,,112,86
416,4,5:01.0,Turnover by M. Harrell (bad pass; steal by R. Baker),,112,86
417,4,4:56.0,,S. Vujačić misses 3-pt jump shot from 25 ft,112,86
418,4,4:55.0,Defensive rebound by R. Anderson,,112,86
419,4,4:44.0,M. Harrell makes 2-pt dunk at rim (assist by J. Harden),,114,86
420,4,4:19.0,,S. Vujačić makes 2-pt jump shot from 20 ft,114,88
421,4,4:00.0,J. Harden misses 3-pt jump shot from 27 ft,,114,88
422,4,3:59.0,,Defensive rebound by B. Jennings,114,88
423,4,3:54.0,,R. Baker makes 3-pt jump shot from 26 ft (assist by B. Jennings),114,91
424,4,3:45.0,Personal foul by R. Baker (drawn by E. Gordon),,114,91
425,4,3:45.0,K. Wiltjer enters the game for R. Anderson,,114,91
426,4,3:45.0,S. Dekker enters the game for T. Ariza,,114,91
427,4,3:45.0,B. Brown enters the game for J. Harden,,114,91
428,4,3:45.0,K. McDaniels enters the game for E. Gordon,,114,91
429,4,3:27.0,K. Wiltjer misses 3-pt jump shot from 27 ft,,114,91
430,4,3:26.0,,Defensive rebound by B. Jennings,114,91
431,4,3:20.0,,R. Baker misses 3-pt jump shot from 22 ft,114,91
432,4,3:19.0,Defensive rebound by K. Wiltjer,,114,91
433,4,3:08.0,B. Brown misses 2-pt jump shot from 4 ft,,114,91
434,4,3:07.0,,Defensive rebound by Team,114,91
435,4,2:48.0,,B. Jennings misses 2-pt layup from 2 ft (block by K. McDaniels),114,91
436,4,2:47.0,Defensive rebound by M. Harrell,,114,91
437,4,2:42.0,K. Wiltjer misses 3-pt jump shot from 26 ft,,114,91
438,4,2:40.0,Offensive rebound by S. Dekker,,114,91
439,4,2:40.0,S. Dekker misses 2-pt layup from 1 ft,,114,91
440,4,2:39.0,Offensive rebound by M. Harrell,,114,91
441,4,2:38.0,M. Harrell makes 2-pt dunk at rim,,116,91
442,4,2:22.0,,Shooting foul by B. Brown (drawn by M. Kuzminskas),116,91
443,4,2:22.0,Houston full timeout,,116,91
444,4,2:22.0,,M. Kuzminskas misses free throw 1 of 2,116,91
445,4,2:22.0,,Offensive rebound by Team,116,91
446,4,2:22.0,,M. Kuzminskas makes free throw 2 of 2,116,92
447,4,2:00.0,K. Wiltjer misses 3-pt jump shot from 26 ft,,116,92
448,4,1:59.0,,Defensive rebound by S. Vujačić,116,92
449,4,1:51.0,,M. Kuzminskas misses 2-pt layup from 2 ft (block by K. McDaniels),116,92
450,4,1:50.0,Defensive rebound by K. Wiltjer,,116,92
451,4,1:45.0,Turnover by M. Harrell (lost ball; steal by M. Ndour),,116,92
452,4,1:31.0,,R. Baker misses 2-pt jump shot from 5 ft,116,92
453,4,1:30.0,,Offensive rebound by M. Kuzminskas,116,92
454,4,1:29.0,,Personal foul by K. Wiltjer (drawn by M. Kuzminskas),116,92
455,4,1:29.0,,M. Kuzminskas makes free throw 1 of 2,116,93
456,4,1:29.0,,M. Kuzminskas makes free throw 2 of 2,116,94
457,4,1:22.0,Personal foul by S. Vujačić (drawn by K. Wiltjer),,116,94
458,4,1:14.0,B. Brown misses 3-pt jump shot from 25 ft,,116,94
459,4,1:13.0,,Defensive rebound by S. Vujačić,116,94
460,4,1:04.0,,M. Ndour makes 2-pt layup at rim,116,96
461,4,0:54.0,S. Dekker makes 2-pt layup from 1 ft,,118,96
462,4,0:36.0,,Turnover by R. Baker (bad pass; steal by K. McDaniels),118,96
463,4,0:32.0,Turnover by K. McDaniels (lost ball),,118,96
464,4,0:29.0,,Technical foul by M. Ndour,118,96
465,4,0:29.0,Technical foul by M. Harrell,,118,96
466,4,0:26.0,,M. Kuzminskas misses 2-pt jump shot from 20 ft,118,96
467,4,0:25.0,Defensive rebound by M. Harrell,,118,96
468,4,0:03.0,Turnover by K. Wiltjer (lost ball; steal by M. Kuzminskas),,118,96
469,4,0:00.0,,M. Kuzminskas makes 3-pt jump shot from 27 ft,118,99
