,QUARTER,TIME_REMAINING,MIAMI_ACTION,MILWAUKEE_ACTION,MIAMI_SCORE,MILWAUKEE_SCORE
374,4,4:27.0,,Turnover by G. Antetokounmpo (bad pass; steal by H. Whiteside),93,105
375,4,4:23.0,T. Johnson makes 2-pt layup at rim (assist by J. Johnson),,95,105
376,4,4:10.0,,J. Parker makes 2-pt layup at rim (assist by M. Brogdon),95,107
377,4,3:56.0,Personal foul by M. Brogdon (drawn by G. Dragić),,95,107
378,4,3:47.0,H. Whiteside makes 2-pt hook shot from 2 ft (assist by J. Johnson),,97,107
379,4,3:30.0,,J. Parker makes 2-pt layup from 1 ft,97,109
380,4,3:09.0,Turnover by J. Johnson (bad pass; steal by M. Brogdon),,97,109
381,4,2:54.0,,M. Brogdon makes 2-pt layup from 1 ft,97,111
382,4,2:42.0,G. Dragić makes 2-pt layup from 1 ft (assist by J. Johnson),,99,111
383,4,2:17.0,,J. Parker misses 3-pt jump shot from 29 ft,99,111
384,4,2:15.0,Defensive rebound by J. Johnson,,99,111
385,4,1:57.0,Shooting foul by G. Monroe (drawn by H. Whiteside),,99,111
386,4,1:57.0,Official timeout,,99,111
387,4,1:57.0,H. Whiteside makes free throw 1 of 2,,100,111
388,4,1:57.0,H. Whiteside makes free throw 2 of 2,,101,111
389,4,1:37.0,,Shooting foul by H. Whiteside (drawn by G. Monroe),101,111
390,4,1:37.0,,G. Monroe makes free throw 1 of 2,101,112
391,4,1:37.0,,G. Monroe makes free throw 2 of 2,101,113
392,4,1:27.0,T. Johnson misses 3-pt jump shot from 23 ft,,101,113
393,4,1:26.0,Offensive rebound by H. Whiteside,,101,113
394,4,1:26.0,Shooting foul by G. Antetokounmpo (drawn by H. Whiteside),,101,113
395,4,1:26.0,H. Whiteside misses free throw 1 of 2,,101,113
396,4,1:26.0,Offensive rebound by Team,,101,113
397,4,1:26.0,H. Whiteside makes free throw 2 of 2,,102,113
398,4,1:03.0,,J. Parker misses 2-pt jump shot from 20 ft,102,113
399,4,1:02.0,Defensive rebound by T. Johnson,,102,113
400,4,0:58.0,Personal foul by J. Parker (drawn by H. Whiteside),,102,113
401,4,0:58.0,H. Whiteside makes free throw 1 of 2,,103,113
402,4,0:58.0,H. Whiteside makes free throw 2 of 2,,104,113
403,4,0:34.0,,G. Monroe misses 2-pt hook shot from 8 ft,104,113
404,4,0:31.0,Defensive rebound by G. Dragić,,104,113
405,4,0:19.0,H. Whiteside makes 2-pt dunk at rim (assist by T. Johnson),,106,113
406,4,0:16.0,,Personal take foul by G. Dragić (drawn by T. Snell),106,113
407,4,0:16.0,,T. Snell makes free throw 1 of 2,106,114
408,4,0:16.0,,T. Snell makes free throw 2 of 2,106,115
409,4,0:16.0,Miami full timeout,,106,115
410,4,0:12.0,G. Dragić makes 2-pt layup from 1 ft (assist by J. Johnson),,108,115
411,4,0:09.0,,Personal take foul by T. Johnson (drawn by G. Antetokounmpo),108,115
412,4,0:09.0,,G. Antetokounmpo makes free throw 1 of 2,108,116
413,4,0:09.0,,G. Antetokounmpo misses free throw 2 of 2,108,116
414,4,0:08.0,Defensive rebound by H. Whiteside,,108,116
415,4,0:00.0,J. Johnson misses 2-pt jump shot from 5 ft,,108,116
416,4,0:00.0,Offensive rebound by Team,,108,116
