,QUARTER,TIME_REMAINING,DALLAS_ACTION,MEMPHIS_ACTION,DALLAS_SCORE,MEMPHIS_SCORE
389,4,2:25.0,,Turnover by Z. Randolph (offensive foul),81,92
390,4,2:25.0,Offensive foul by D. Nowitzki (drawn by M. Conley),,81,92
391,4,2:25.0,Turnover by D. Nowitzki (offensive foul),,81,92
392,4,2:14.0,,T. Allen misses 2-pt layup from 3 ft (block by W. Matthews),81,92
393,4,2:13.0,,Offensive rebound by Team,81,92
394,4,2:10.0,,M. Conley misses 3-pt jump shot from 25 ft,81,92
395,4,2:09.0,Defensive rebound by H. Barnes,,81,92
396,4,2:02.0,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by H. Barnes),,84,92
397,4,1:45.0,,M. Conley misses 2-pt layup from 2 ft,84,92
398,4,1:44.0,Defensive rebound by D. Nowitzki,,84,92
399,4,1:39.0,J. Barea makes 3-pt jump shot from 26 ft (assist by W. Matthews),,87,92
400,4,1:39.0,,Memphis full timeout,87,92
401,4,1:39.0,,T. Daniels enters the game for T. Allen,87,92
402,4,1:19.0,,M. Conley makes 2-pt jump shot from 19 ft,87,94
403,4,1:08.0,W. Matthews makes 3-pt jump shot from 25 ft,,90,94
404,4,1:02.0,,Memphis full timeout,90,94
405,4,0:47.0,,V. Carter misses 3-pt jump shot from 23 ft,90,94
406,4,0:46.0,Defensive rebound by D. Harris,,90,94
407,4,0:37.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,90,94
408,4,0:36.0,,Defensive rebound by V. Carter,90,94
409,4,0:32.0,,Personal take foul by H. Barnes (drawn by T. Daniels),90,94
410,4,0:32.0,D. Finney-Smith enters the game for D. Nowitzki,,90,94
411,4,0:32.0,Y. Ferrell enters the game for J. Barea,,90,94
412,4,0:30.0,,Personal take foul by D. Harris (drawn by M. Conley),90,94
413,4,0:30.0,,M. Conley makes free throw 1 of 2,90,95
414,4,0:30.0,,M. Conley misses free throw 2 of 2,90,95
415,4,0:30.0,D. Nowitzki enters the game for D. Finney-Smith,,90,95
416,4,0:30.0,,B. Wright enters the game for Z. Randolph,90,95
417,4,0:30.0,,T. Allen enters the game for T. Daniels,90,95
418,4,0:30.0,J. Barea enters the game for Y. Ferrell,,90,95
419,4,0:29.0,,Offensive rebound by V. Carter,90,95
420,4,0:26.0,,Personal take foul by D. Harris (drawn by M. Conley),90,95
421,4,0:26.0,,M. Conley makes free throw 1 of 2,90,96
422,4,0:26.0,,M. Conley makes free throw 2 of 2,90,97
423,4,0:26.0,Dallas full timeout,,90,97
424,4,0:22.0,J. Barea misses 3-pt jump shot from 25 ft,,90,97
425,4,0:22.0,,Defensive rebound by T. Allen,90,97
426,4,0:20.0,,Personal take foul by D. Harris (drawn by M. Conley),90,97
427,4,0:20.0,,M. Conley makes free throw 1 of 2,90,98
428,4,0:20.0,,M. Conley makes free throw 2 of 2,90,99
429,4,0:08.0,W. Matthews misses 3-pt jump shot from 30 ft,,90,99
430,4,0:07.0,,Defensive rebound by V. Carter,90,99
