,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SACRAMENTO_ACTION,LA LAKERS_SCORE,SACRAMENTO_SCORE
388,4,6:37.0,,Defensive rebound by D. Cousins,82,99
389,4,6:23.0,,Turnover by D. Collison (bad pass; steal by J. Randle),82,99
390,4,6:16.0,Turnover by N. Young (bad pass; steal by T. Lawson),,82,99
391,4,6:13.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by T. Lawson),82,102
392,4,6:03.0,Shooting foul by K. Koufos (drawn by L. Williams),,82,102
393,4,6:03.0,L. Williams misses free throw 1 of 2,,82,102
394,4,6:03.0,Offensive rebound by Team,,82,102
395,4,6:03.0,L. Williams misses free throw 2 of 2,,82,102
396,4,6:03.0,D. Russell enters the game for J. Clarkson,,82,102
397,4,6:01.0,,Defensive rebound by D. Cousins,82,102
398,4,5:43.0,,Turnover by D. Cousins (offensive foul),82,102
399,4,5:43.0,,Offensive foul by D. Cousins (drawn by J. Randle),82,102
400,4,5:43.0,,Sacramento full timeout,82,102
401,4,5:30.0,D. Russell makes 3-pt jump shot from 27 ft,,85,102
402,4,5:02.0,,T. Lawson misses 3-pt jump shot from 25 ft,85,102
403,4,5:01.0,,Offensive rebound by D. Collison,85,102
404,4,5:01.0,,D. Collison misses 3-pt jump shot from 24 ft,85,102
405,4,5:00.0,Defensive rebound by J. Randle,,85,102
406,4,4:54.0,L. Deng misses 3-pt jump shot from 24 ft,,85,102
407,4,4:54.0,,Defensive rebound by D. Cousins,85,102
408,4,4:44.0,,K. Koufos misses 2-pt layup from 1 ft,85,102
409,4,4:43.0,,Offensive rebound by D. Cousins,85,102
410,4,4:41.0,,D. Cousins makes 2-pt layup from 1 ft,85,104
411,4,4:24.0,N. Young misses 2-pt jump shot from 14 ft,,85,104
412,4,4:23.0,Offensive rebound by J. Randle,,85,104
413,4,4:20.0,L. Deng makes 2-pt layup from 2 ft,,87,104
414,4,4:20.0,Shooting foul by G. Temple (drawn by L. Deng),,87,104
415,4,4:20.0,L. Deng misses free throw 1 of 1,,87,104
416,4,4:20.0,,O. Casspi enters the game for K. Koufos,87,104
417,4,4:19.0,,Defensive rebound by D. Cousins,87,104
418,4,4:08.0,,T. Lawson makes 2-pt layup from 1 ft,87,106
419,4,3:56.0,D. Russell misses 3-pt jump shot from 26 ft,,87,106
420,4,3:55.0,Offensive rebound by J. Randle,,87,106
421,4,3:50.0,L. Williams misses 2-pt jump shot from 21 ft,,87,106
422,4,3:49.0,,Defensive rebound by D. Cousins,87,106
423,4,3:28.0,,D. Cousins makes 2-pt layup from 2 ft,87,108
424,4,3:18.0,D. Russell makes 2-pt layup from 2 ft (assist by L. Williams),,89,108
425,4,3:05.0,,T. Lawson makes 2-pt layup from 2 ft,89,110
426,4,2:46.0,J. Randle misses 3-pt jump shot from 25 ft,,89,110
427,4,2:46.0,Offensive rebound by L. Deng,,89,110
428,4,2:42.0,L. Deng makes 2-pt layup from 3 ft,,91,110
429,4,2:20.0,,Personal foul by J. Randle (drawn by D. Cousins),91,110
430,4,2:20.0,LA Lakers full timeout,,91,110
431,4,2:20.0,M. Huertas enters the game for N. Young,,91,110
432,4,2:20.0,B. Ingram enters the game for L. Williams,,91,110
433,4,2:20.0,T. Robinson enters the game for J. Randle,,91,110
434,4,2:20.0,M. World Peace enters the game for D. Russell,,91,110
435,4,2:20.0,I. Zubac enters the game for L. Deng,,91,110
436,4,2:08.0,,W. Cauley-Stein enters the game for D. Cousins,91,110
437,4,2:08.0,,K. Koufos enters the game for T. Lawson,91,110
438,4,2:06.0,,D. Collison misses 3-pt jump shot from 29 ft,91,110
439,4,2:06.0,,Offensive rebound by Team,91,110
440,4,2:06.0,,Turnover by Team (shot clock),91,110
441,4,1:52.0,I. Zubac misses 2-pt jump shot from 8 ft,,91,110
442,4,1:51.0,,Defensive rebound by O. Casspi,91,110
443,4,1:32.0,,D. Collison misses 2-pt jump shot from 18 ft,91,110
444,4,1:31.0,Defensive rebound by T. Robinson,,91,110
445,4,1:27.0,Turnover by I. Zubac (lost ball),,91,110
446,4,1:16.0,,G. Temple makes 2-pt jump shot from 17 ft,91,112
447,4,1:11.0,Personal block foul by G. Temple (drawn by B. Ingram),,91,112
448,4,1:11.0,B. Ingram makes free throw 1 of 2,,92,112
449,4,1:11.0,B. Ingram misses free throw 2 of 2,,92,112
450,4,1:11.0,,T. Lawson enters the game for D. Collison,92,112
451,4,1:10.0,,Defensive rebound by O. Casspi,92,112
452,4,0:53.0,,W. Cauley-Stein misses 2-pt jump shot from 7 ft,92,112
453,4,0:51.0,,Offensive rebound by W. Cauley-Stein,92,112
454,4,0:50.0,,W. Cauley-Stein misses 2-pt layup from 1 ft,92,112
455,4,0:49.0,,Offensive rebound by W. Cauley-Stein,92,112
456,4,0:43.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by G. Temple),92,114
457,4,0:32.0,Turnover by M. World Peace (bad pass; steal by O. Casspi),,92,114
458,4,0:27.0,,O. Casspi misses 2-pt layup from 2 ft,92,114
459,4,0:26.0,,Offensive rebound by W. Cauley-Stein,92,114
460,4,0:26.0,,W. Cauley-Stein makes 2-pt layup from 1 ft,92,116
461,4,0:12.0,B. Ingram misses 3-pt jump shot from 25 ft,,92,116
462,4,0:11.0,,Defensive rebound by O. Casspi,92,116
