,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
375,4,4:28.0,,Defensive rebound by A. Drummond,77,90
376,4,4:18.0,,M. Morris misses 3-pt jump shot from 27 ft,77,90
377,4,4:18.0,,Offensive rebound by Team,77,90
378,4,4:18.0,Loose ball foul by J. Henson (drawn by A. Drummond),,77,90
379,4,4:18.0,,A. Drummond misses free throw 1 of 2,77,90
380,4,4:18.0,,Offensive rebound by Team,77,90
381,4,4:18.0,,A. Drummond misses free throw 2 of 2,77,90
382,4,4:18.0,Defensive rebound by G. Antetokounmpo,,77,90
383,4,4:03.0,Turnover by J. Henson (step out of bounds),,77,90
384,4,3:54.0,,Personal foul by J. Henson (drawn by A. Drummond),77,90
385,4,3:54.0,,A. Drummond misses free throw 1 of 2,77,90
386,4,3:54.0,,Offensive rebound by Team,77,90
387,4,3:54.0,,A. Drummond makes free throw 2 of 2,77,91
388,4,3:45.0,G. Antetokounmpo misses 3-pt jump shot from 28 ft,,77,91
389,4,3:45.0,Offensive rebound by T. Snell,,77,91
390,4,3:27.0,J. Parker makes 2-pt layup at rim (assist by G. Antetokounmpo),,79,91
391,4,3:24.0,,Detroit full timeout,79,91
392,4,3:24.0,,A. Baynes enters the game for A. Drummond,79,91
393,4,3:12.0,,Shooting foul by J. Henson (drawn by A. Baynes),79,91
394,4,3:12.0,,A. Baynes makes free throw 1 of 2,79,92
395,4,3:12.0,,A. Baynes makes free throw 2 of 2,79,93
396,4,3:01.0,J. Parker misses 2-pt jump shot from 17 ft,,79,93
397,4,3:01.0,,Defensive rebound by I. Smith,79,93
398,4,2:52.0,,Offensive foul by A. Baynes (drawn by M. Dellavedova),79,93
399,4,2:52.0,,Turnover by A. Baynes (offensive foul),79,93
400,4,2:43.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,79,93
401,4,2:42.0,Offensive rebound by J. Henson,,79,93
402,4,2:30.0,J. Henson misses 2-pt layup from 1 ft,,79,93
403,4,2:29.0,,Defensive rebound by T. Harris,79,93
404,4,2:12.0,,I. Smith makes 2-pt jump shot from 10 ft,79,95
405,4,2:00.0,J. Parker makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,81,95
406,4,1:45.0,,I. Smith misses 2-pt jump shot from 13 ft,81,95
407,4,1:45.0,Defensive rebound by T. Snell,,81,95
408,4,1:35.0,J. Henson misses 2-pt layup from 1 ft,,81,95
409,4,1:35.0,,Defensive rebound by A. Baynes,81,95
410,4,1:35.0,,Personal foul by J. Parker (drawn by A. Baynes),81,95
411,4,1:35.0,,A. Baynes makes free throw 1 of 2,81,96
412,4,1:35.0,,A. Baynes misses free throw 2 of 2,81,96
413,4,1:35.0,T. Maker enters the game for J. Henson,,81,96
414,4,1:35.0,M. Brogdon enters the game for M. Dellavedova,,81,96
415,4,1:35.0,,S. Johnson enters the game for T. Harris,81,96
416,4,1:34.0,Defensive rebound by T. Maker,,81,96
417,4,1:22.0,M. Brogdon makes 2-pt jump shot from 13 ft (assist by G. Antetokounmpo),,83,96
418,4,1:21.0,,Personal foul by T. Snell (drawn by K. Caldwell-Pope),83,96
419,4,1:21.0,,K. Caldwell-Pope makes free throw 1 of 2,83,97
420,4,1:21.0,,K. Caldwell-Pope makes free throw 2 of 2,83,98
421,4,1:06.0,G. Antetokounmpo misses 2-pt jump shot from 6 ft,,83,98
422,4,1:06.0,,Defensive rebound by A. Baynes,83,98
423,4,0:43.0,,I. Smith misses 2-pt jump shot from 22 ft,83,98
424,4,0:42.0,Defensive rebound by T. Snell,,83,98
425,4,0:35.0,J. Parker misses 3-pt jump shot from 26 ft,,83,98
426,4,0:34.0,,Defensive rebound by M. Morris,83,98
427,4,0:10.0,,I. Smith misses 3-pt jump shot from 28 ft,83,98
428,4,0:09.0,,Offensive rebound by Team,83,98
429,4,0:09.0,,Turnover by Team (shot clock),83,98
