,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHICAGO_ACTION,MIAMI_SCORE,CHICAGO_SCORE
387,4,3:43.0,,Defensive rebound by Team,99,83
388,4,3:31.0,,Turnover by D. Wade (bad pass; steal by W. Ellington),99,83
389,4,3:26.0,Miami full timeout,,99,83
390,4,3:26.0,G. Dragić enters the game for O. White,,99,83
391,4,3:18.0,Turnover by G. Dragić (bad pass; steal by D. Wade),,99,83
392,4,3:13.0,,D. McDermott makes 2-pt layup at rim (assist by D. Wade),99,85
393,4,2:57.0,Turnover by G. Dragić (traveling),,99,85
394,4,2:47.0,,Shooting foul by D. Waiters (drawn by D. Wade),99,85
395,4,2:47.0,,D. Wade makes free throw 1 of 2,99,86
396,4,2:47.0,,D. Wade makes free throw 2 of 2,99,87
397,4,2:27.0,W. Ellington misses 3-pt jump shot from 25 ft,,99,87
398,4,2:26.0,,Defensive rebound by D. Wade,99,87
399,4,2:18.0,,D. Wade misses 2-pt jump shot from 11 ft,99,87
400,4,2:17.0,Defensive rebound by W. Ellington,,99,87
401,4,1:53.0,W. Ellington misses 2-pt jump shot from 11 ft (block by T. Gibson),,99,87
402,4,1:50.0,,Defensive rebound by R. Rondo,99,87
403,4,1:50.0,,Shooting foul by J. Johnson (drawn by J. Butler),99,87
404,4,1:50.0,,J. Butler misses free throw 1 of 2,99,87
405,4,1:50.0,,Offensive rebound by Team,99,87
406,4,1:50.0,,J. Butler makes free throw 2 of 2,99,88
407,4,1:28.0,D. Waiters misses 2-pt jump shot from 21 ft,,99,88
408,4,1:27.0,,Defensive rebound by R. Rondo,99,88
409,4,1:19.0,,D. Wade misses 2-pt jump shot from 14 ft,99,88
410,4,1:17.0,Defensive rebound by W. Reed,,99,88
411,4,1:00.0,Shooting foul by D. Wade (drawn by D. Waiters),,99,88
412,4,1:00.0,D. Waiters makes free throw 1 of 2,,100,88
413,4,1:00.0,D. Waiters misses free throw 2 of 2,,100,88
414,4,1:00.0,,J. Grant enters the game for T. Gibson,100,88
415,4,1:00.0,,P. Zipser enters the game for D. Wade,100,88
416,4,0:59.0,,Defensive rebound by D. McDermott,100,88
417,4,0:49.0,,Turnover by R. Rondo (lost ball; steal by W. Reed),100,88
418,4,0:25.0,G. Dragić misses 2-pt jump shot from 8 ft,,100,88
419,4,0:24.0,,Defensive rebound by R. Rondo,100,88
420,4,0:19.0,,Turnover by J. Grant (bad pass),100,88
