,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW YORK_ACTION,MILWAUKEE_SCORE,NEW YORK_SCORE
377,4,4:07.0,Shooting foul by J. Noah (drawn by G. Monroe),,93,100
378,4,4:07.0,G. Monroe makes free throw 1 of 2,,94,100
379,4,4:07.0,G. Monroe misses free throw 2 of 2,,94,100
380,4,4:07.0,,K. O'Quinn enters the game for J. Noah,94,100
381,4,4:06.0,,Defensive rebound by C. Anthony,94,100
382,4,3:41.0,,D. Rose misses 2-pt layup from 2 ft,94,100
383,4,3:40.0,Defensive rebound by G. Monroe,,94,100
384,4,3:37.0,Shooting foul by L. Thomas (drawn by J. Parker),,94,100
385,4,3:37.0,J. Parker makes free throw 1 of 2,,95,100
386,4,3:37.0,J. Parker makes free throw 2 of 2,,96,100
387,4,3:22.0,,D. Rose misses 2-pt layup from 2 ft,96,100
388,4,3:21.0,,Offensive rebound by K. O'Quinn,96,100
389,4,3:19.0,,K. O'Quinn misses 2-pt layup at rim,96,100
390,4,3:18.0,,Offensive rebound by K. O'Quinn,96,100
391,4,3:18.0,,K. O'Quinn makes 2-pt layup from 1 ft,96,102
392,4,3:00.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by G. Monroe),,98,102
393,4,3:00.0,Shooting foul by C. Anthony (drawn by G. Antetokounmpo),,98,102
394,4,3:00.0,G. Antetokounmpo makes free throw 1 of 1,,99,102
395,4,2:46.0,,C. Anthony misses 3-pt jump shot from 24 ft,99,102
396,4,2:45.0,Defensive rebound by M. Brogdon,,99,102
397,4,2:37.0,Shooting foul by L. Thomas (drawn by G. Antetokounmpo),,99,102
398,4,2:37.0,Milwaukee full timeout,,99,102
399,4,2:37.0,G. Antetokounmpo makes free throw 1 of 2,,100,102
400,4,2:37.0,G. Antetokounmpo makes free throw 2 of 2,,101,102
401,4,2:17.0,,K. O'Quinn makes 2-pt layup from 2 ft (assist by C. Anthony),101,104
402,4,2:05.0,M. Brogdon misses 2-pt layup from 2 ft,,101,104
403,4,2:04.0,,J. Noah enters the game for K. O'Quinn,101,104
404,4,2:04.0,,Offensive rebound by Team,101,104
405,4,1:42.0,,New York full timeout,101,104
406,4,1:37.0,,C. Anthony misses 3-pt jump shot from 25 ft,101,104
407,4,1:36.0,,Offensive rebound by J. Noah,101,104
408,4,1:19.0,,C. Anthony misses 2-pt jump shot from 18 ft,101,104
409,4,1:18.0,Defensive rebound by G. Monroe,,101,104
410,4,1:07.0,Shooting foul by L. Thomas (drawn by G. Antetokounmpo),,101,104
411,4,1:07.0,G. Antetokounmpo misses free throw 1 of 2,,101,104
412,4,1:07.0,Offensive rebound by Team,,101,104
413,4,1:07.0,G. Antetokounmpo makes free throw 2 of 2,,102,104
414,4,0:51.0,,D. Rose misses 2-pt layup from 2 ft,102,104
415,4,0:50.0,,Offensive rebound by J. Noah,102,104
416,4,0:50.0,,J. Noah misses 2-pt layup from 2 ft,102,104
417,4,0:47.0,Defensive rebound by G. Antetokounmpo,,102,104
418,4,0:43.0,G. Monroe misses 2-pt jump shot from 4 ft,,102,104
419,4,0:42.0,Offensive rebound by Team,,102,104
420,4,0:34.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,102,104
421,4,0:34.0,Offensive rebound by Team,,102,104
422,4,0:34.0,,Loose ball foul by J. Noah (drawn by G. Monroe),102,104
423,4,0:34.0,G. Monroe makes free throw 1 of 2,,103,104
424,4,0:34.0,G. Monroe misses free throw 2 of 2,,103,104
425,4,0:33.0,,Defensive rebound by L. Thomas,103,104
426,4,0:13.0,,L. Thomas misses 2-pt jump shot from 21 ft,103,104
427,4,0:12.0,,Offensive rebound by C. Lee,103,104
428,4,0:10.0,,Personal take foul by J. Parker (drawn by C. Lee),103,104
429,4,0:09.0,,Turnover by D. Rose (lost ball),103,104
430,4,0:09.0,Milwaukee full timeout,,103,104
431,4,0:00.0,G. Antetokounmpo makes 2-pt jump shot from 15 ft,,105,104
