,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHARLOTTE_ACTION,INDIANA_SCORE,CHARLOTTE_SCORE
384,4,1:02.0,G. Robinson makes 2-pt layup from 1 ft (assist by J. Teague),,86,99
385,4,0:41.0,,M. Kidd-Gilchrist misses 2-pt layup from 3 ft,86,99
386,4,0:40.0,,Offensive rebound by C. Zeller,86,99
387,4,0:40.0,,Personal foul by M. Turner (drawn by C. Zeller),86,99
388,4,0:40.0,,C. Zeller makes free throw 1 of 2,86,100
389,4,0:40.0,,C. Zeller misses free throw 2 of 2,86,100
390,4,0:38.0,Defensive rebound by C. Miles,,86,100
391,4,0:30.0,J. Teague makes 2-pt layup at rim (assist by C. Miles),,88,100
392,4,0:06.0,,C. Zeller misses 3-pt jump shot from 25 ft,88,100
393,4,0:04.0,Defensive rebound by M. Turner,,88,100
