,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHILADELPHIA_ACTION,ATLANTA_SCORE,PHILADELPHIA_SCORE
381,4,7:04.0,T. Sefolosha makes 2-pt layup from 2 ft (assist by D. Howard),,88,68
382,4,6:54.0,D. Schröder enters the game for M. Delaney,,88,68
383,4,6:54.0,,R. Covington enters the game for N. Stauskas,88,68
384,4,6:45.0,,Turnover by S. Rodríguez (bad pass; steal by M. Muscala),88,68
385,4,6:41.0,T. Sefolosha makes 2-pt layup from 1 ft (assist by D. Schröder),,90,68
386,4,6:23.0,,Personal foul by M. Muscala (drawn by D. Šarić),90,68
387,4,6:23.0,K. Humphries enters the game for M. Muscala,,90,68
388,4,6:23.0,,T. Luwawu-Cabarrot enters the game for H. Thompson,90,68
389,4,6:15.0,,D. Šarić misses 3-pt jump shot from 25 ft,90,68
390,4,6:13.0,Defensive rebound by D. Schröder,,90,68
391,4,6:05.0,T. Sefolosha makes 2-pt layup from 1 ft (assist by D. Schröder),,92,68
392,4,6:04.0,,Philadelphia full timeout,92,68
393,4,6:04.0,D. Bembry enters the game for K. Korver,,92,68
394,4,5:50.0,,S. Rodríguez misses 2-pt jump shot from 19 ft,92,68
395,4,5:49.0,Defensive rebound by T. Sefolosha,,92,68
396,4,5:45.0,Shooting foul by R. Holmes (drawn by T. Sefolosha),,92,68
397,4,5:45.0,Official timeout,,92,68
398,4,5:45.0,T. Sefolosha makes free throw 1 of 2,,93,68
399,4,5:45.0,M. Delaney enters the game for D. Howard,,92,68
400,4,5:45.0,T. Prince enters the game for D. Schröder,,92,68
401,4,5:45.0,T. Sefolosha makes free throw 2 of 2,,94,68
402,4,5:33.0,,Turnover by T. Luwawu-Cabarrot (bad pass; steal by T. Sefolosha),94,68
403,4,5:22.0,D. Bembry misses 3-pt jump shot from 25 ft,,94,68
404,4,5:20.0,,Defensive rebound by R. Holmes,94,68
405,4,5:12.0,,Turnover by S. Rodríguez (bad pass),94,68
406,4,4:56.0,T. Sefolosha makes 2-pt layup from 2 ft,,96,68
407,4,4:28.0,,S. Rodríguez makes 2-pt jump shot from 11 ft,96,70
408,4,4:07.0,M. Delaney misses 2-pt jump shot from 18 ft,,96,70
409,4,4:05.0,,Defensive rebound by R. Holmes,96,70
410,4,3:57.0,,S. Rodríguez misses 2-pt jump shot from 10 ft,96,70
411,4,3:55.0,Defensive rebound by M. Delaney,,96,70
412,4,3:37.0,K. Humphries misses 2-pt jump shot from 13 ft,,96,70
413,4,3:36.0,Offensive rebound by Team,,96,70
414,4,3:36.0,E. Tavares enters the game for T. Sefolosha,,96,70
415,4,3:36.0,,T. McConnell enters the game for R. Covington,96,70
416,4,3:36.0,,J. Grant enters the game for D. Šarić,96,70
417,4,3:36.0,,N. Stauskas enters the game for S. Rodríguez,96,70
418,4,3:30.0,T. Prince misses 3-pt jump shot from 23 ft,,96,70
419,4,3:29.0,,Defensive rebound by Team,96,70
420,4,3:20.0,,Turnover by J. Grant (traveling),96,70
421,4,3:07.0,D. Bembry misses 2-pt jump shot from 10 ft,,96,70
422,4,3:05.0,,Defensive rebound by T. Luwawu-Cabarrot,96,70
423,4,2:54.0,,R. Holmes misses 2-pt jump shot from 14 ft,96,70
424,4,2:53.0,Defensive rebound by K. Humphries,,96,70
425,4,2:34.0,E. Tavares makes 2-pt dunk at rim (assist by T. Prince),,98,70
426,4,2:11.0,,R. Holmes misses 2-pt jump shot from 8 ft,98,70
427,4,2:09.0,,Offensive rebound by R. Holmes,98,70
428,4,2:05.0,,R. Holmes misses 2-pt jump shot from 15 ft,98,70
429,4,2:03.0,Defensive rebound by K. Humphries,,98,70
430,4,1:53.0,Turnover by K. Humphries (bad pass; steal by T. Luwawu-Cabarrot),,98,70
431,4,1:42.0,,J. Grant misses 2-pt layup from 1 ft (block by K. Humphries),98,70
432,4,1:40.0,Defensive rebound by M. Delaney,,98,70
433,4,1:38.0,Shooting foul by R. Holmes (drawn by T. Prince),,98,70
434,4,1:38.0,Atlanta full timeout,,98,70
435,4,1:38.0,T. Prince makes free throw 1 of 2,,99,70
436,4,1:38.0,T. Prince makes free throw 2 of 2,,100,70
437,4,1:26.0,,R. Holmes makes 2-pt dunk from 1 ft (assist by T. Luwawu-Cabarrot),100,72
438,4,1:13.0,Shooting foul by N. Stauskas (drawn by E. Tavares),,100,72
439,4,1:13.0,E. Tavares misses free throw 1 of 2,,100,72
440,4,1:13.0,Offensive rebound by Team,,100,72
441,4,1:13.0,E. Tavares misses free throw 2 of 2,,100,72
442,4,1:12.0,Offensive rebound by D. Bembry,,100,72
443,4,0:55.0,D. Bembry makes 2-pt jump shot from 13 ft,,102,72
444,4,0:35.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 3 ft,102,72
445,4,0:33.0,Defensive rebound by E. Tavares,,102,72
446,4,0:26.0,T. Prince makes 2-pt jump shot from 5 ft (assist by M. Delaney),,104,72
447,4,0:14.0,,T. McConnell misses 2-pt jump shot from 15 ft,104,72
448,4,0:13.0,Defensive rebound by D. Bembry,,104,72
