,QUARTER,TIME_REMAINING,DETROIT_ACTION,BOSTON_ACTION,DETROIT_SCORE,BOSTON_SCORE
385,4,6:06.0,A. Drummond makes 2-pt layup from 3 ft (assist by K. Caldwell-Pope),,93,90
386,4,5:53.0,,I. Thomas makes 3-pt jump shot from 25 ft,93,93
387,4,5:35.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by A. Drummond),,96,93
388,4,5:20.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by A. Horford),96,96
389,4,4:56.0,A. Drummond misses 2-pt hook shot from 5 ft,,96,96
390,4,4:56.0,,Defensive rebound by J. Crowder,96,96
391,4,4:38.0,,J. Jerebko misses 3-pt jump shot from 25 ft,96,96
392,4,4:37.0,Defensive rebound by K. Caldwell-Pope,,96,96
393,4,4:28.0,Shooting foul by I. Thomas (drawn by K. Caldwell-Pope),,96,96
394,4,4:28.0,,Boston full timeout,96,96
395,4,4:28.0,K. Caldwell-Pope makes free throw 1 of 3,,97,96
396,4,4:28.0,K. Caldwell-Pope makes free throw 2 of 3,,98,96
397,4,4:28.0,,M. Smart enters the game for T. Rozier,96,96
398,4,4:28.0,R. Jackson enters the game for I. Smith,,96,96
399,4,4:28.0,K. Caldwell-Pope misses free throw 3 of 3,,98,96
400,4,4:28.0,,Defensive rebound by J. Jerebko,98,96
401,4,4:13.0,,Shooting foul by A. Drummond (drawn by I. Thomas),98,96
402,4,4:13.0,,I. Thomas makes 2-pt layup from 2 ft (assist by M. Smart),98,98
403,4,4:13.0,,A. Johnson enters the game for J. Jerebko,98,98
404,4,4:13.0,J. Leuer enters the game for A. Drummond,,98,98
405,4,4:13.0,,I. Thomas makes free throw 1 of 1,98,99
406,4,4:00.0,M. Morris misses 3-pt jump shot from 25 ft,,98,99
407,4,3:59.0,,Defensive rebound by A. Horford,98,99
408,4,3:45.0,,Shooting foul by M. Morris (drawn by J. Crowder),98,99
409,4,3:45.0,,J. Crowder makes free throw 1 of 2,98,100
410,4,3:45.0,,J. Crowder makes free throw 2 of 2,98,101
411,4,3:35.0,Turnover by K. Caldwell-Pope (lost ball; steal by J. Crowder),,98,101
412,4,3:33.0,,Personal foul by R. Jackson (drawn by J. Crowder),98,101
413,4,3:33.0,,J. Crowder makes free throw 1 of 2,98,102
414,4,3:33.0,,J. Crowder misses free throw 2 of 2,98,102
415,4,3:32.0,Defensive rebound by T. Harris,,98,102
416,4,3:22.0,T. Harris makes 2-pt layup from 3 ft (assist by R. Jackson),,100,102
417,4,3:22.0,Shooting foul by A. Johnson (drawn by T. Harris),,100,102
418,4,3:22.0,A. Drummond enters the game for J. Leuer,,98,102
419,4,3:22.0,T. Harris makes free throw 1 of 1,,101,102
420,4,3:05.0,,M. Smart misses 2-pt jump shot from 6 ft,101,102
421,4,3:04.0,,Offensive rebound by A. Johnson,101,102
422,4,2:55.0,,I. Thomas makes 2-pt jump shot from 6 ft,101,104
423,4,2:46.0,Personal take foul by A. Johnson (drawn by A. Drummond),,101,104
424,4,2:46.0,Detroit full timeout,,101,104
425,4,2:46.0,A. Drummond makes free throw 1 of 2,,102,104
426,4,2:46.0,J. Leuer enters the game for R. Jackson,,101,104
427,4,2:46.0,S. Johnson enters the game for T. Harris,,101,104
428,4,2:46.0,A. Drummond makes free throw 2 of 2,,103,104
429,4,2:28.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by A. Horford),103,107
430,4,2:28.0,Detroit full timeout,,103,107
431,4,2:28.0,R. Jackson enters the game for A. Drummond,,103,107
432,4,2:28.0,T. Harris enters the game for S. Johnson,,103,107
433,4,2:28.0,,J. Jerebko enters the game for A. Johnson,103,107
434,4,2:18.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,103,107
435,4,2:17.0,Offensive rebound by J. Leuer,,103,107
436,4,2:11.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,103,107
437,4,2:10.0,Offensive rebound by Team,,103,107
438,4,1:59.0,R. Jackson misses 2-pt jump shot from 14 ft,,103,107
439,4,1:58.0,Offensive rebound by Team,,103,107
440,4,1:58.0,Personal foul by I. Thomas (drawn by J. Leuer),,103,107
441,4,1:58.0,J. Leuer makes free throw 1 of 2,,104,107
442,4,1:58.0,A. Drummond enters the game for T. Harris,,104,107
443,4,1:58.0,J. Leuer makes free throw 2 of 2,,105,107
444,4,1:47.0,,I. Thomas makes 2-pt jump shot from 11 ft,105,109
445,4,1:40.0,R. Jackson misses 2-pt jump shot from 8 ft,,105,109
446,4,1:39.0,Offensive rebound by Team,,105,109
447,4,1:39.0,Personal foul by J. Crowder (drawn by A. Drummond),,105,109
448,4,1:39.0,A. Drummond misses free throw 1 of 2,,105,109
449,4,1:39.0,Offensive rebound by Team,,105,109
450,4,1:39.0,A. Drummond misses free throw 2 of 2,,105,109
451,4,1:38.0,,Defensive rebound by Team,105,109
452,4,1:38.0,S. Johnson enters the game for R. Jackson,,105,109
453,4,1:24.0,,I. Thomas misses 3-pt jump shot from 25 ft,105,109
454,4,1:23.0,Defensive rebound by A. Drummond,,105,109
455,4,1:22.0,Detroit full timeout,,105,109
456,4,1:22.0,R. Jackson enters the game for A. Drummond,,105,109
457,4,1:22.0,T. Harris enters the game for S. Johnson,,105,109
458,4,1:09.0,T. Harris makes 2-pt layup at rim,,107,109
459,4,0:53.0,,M. Smart misses 2-pt layup from 2 ft,107,109
460,4,0:53.0,Defensive rebound by J. Leuer,,107,109
461,4,0:43.0,R. Jackson misses 2-pt layup from 2 ft,,107,109
462,4,0:42.0,,Defensive rebound by J. Crowder,107,109
463,4,0:33.0,A. Drummond enters the game for J. Leuer,,107,109
464,4,0:31.0,,Turnover by M. Smart (back court),107,109
465,4,0:23.0,R. Jackson misses 2-pt layup from 2 ft (block by A. Horford),,107,109
466,4,0:22.0,,Defensive rebound by J. Jerebko,107,109
467,4,0:18.0,,Personal take foul by R. Jackson (drawn by I. Thomas),107,109
468,4,0:18.0,,I. Thomas makes free throw 1 of 2,107,110
469,4,0:18.0,I. Smith enters the game for R. Jackson,,107,109
470,4,0:18.0,S. Johnson enters the game for A. Drummond,,107,110
471,4,0:18.0,,I. Thomas makes free throw 2 of 2,107,111
472,4,0:08.0,I. Smith makes 2-pt layup from 2 ft,,109,111
473,4,0:08.0,,Personal take foul by I. Smith (drawn by I. Thomas),109,111
474,4,0:08.0,,I. Thomas makes free throw 1 of 2,109,112
475,4,0:08.0,A. Drummond enters the game for T. Harris,,109,112
476,4,0:08.0,B. Udrih enters the game for A. Drummond,,109,113
477,4,0:08.0,R. Bullock enters the game for S. Johnson,,109,113
478,4,0:08.0,T. Harris enters the game for I. Smith,,109,113
479,4,0:08.0,,I. Thomas makes free throw 2 of 2,109,113
480,4,0:08.0,Detroit full timeout,,109,113
481,4,0:05.0,M. Morris misses 2-pt jump shot from 19 ft,,109,113
482,4,0:04.0,,Defensive rebound by J. Jerebko,109,113
