,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
392,4,4:44.0,,J. Butler misses free throw 2 of 2,74,80
393,4,4:43.0,Defensive rebound by M. Turner,,74,80
394,4,4:29.0,M. Turner makes 2-pt dunk at rim (assist by P. George),,76,80
395,4,4:12.0,,J. Butler misses 2-pt jump shot from 5 ft,76,80
396,4,4:09.0,Defensive rebound by Team,,76,80
397,4,3:53.0,M. Turner makes 2-pt jump shot from 21 ft (assist by C. Miles),,78,80
398,4,3:38.0,,D. Wade misses 2-pt layup from 2 ft,78,80
399,4,3:37.0,,Offensive rebound by R. Lopez,78,80
400,4,3:14.0,,J. Grant misses 3-pt jump shot from 25 ft,78,80
401,4,3:13.0,Defensive rebound by M. Turner,,78,80
402,4,2:50.0,M. Turner misses 2-pt jump shot from 21 ft,,78,80
403,4,2:49.0,,Defensive rebound by R. Lopez,78,80
404,4,2:29.0,,D. Wade makes 2-pt jump shot from 18 ft,78,82
405,4,2:29.0,Indiana full timeout,,78,82
406,4,2:29.0,,T. Gibson enters the game for R. Lopez,78,82
407,4,2:08.0,A. Brooks makes 2-pt jump shot from 13 ft,,80,82
408,4,1:51.0,,D. Wade misses 2-pt jump shot from 9 ft (block by M. Turner),80,82
409,4,1:49.0,Defensive rebound by P. George,,80,82
410,4,1:36.0,Turnover by P. George (lost ball; steal by J. Butler),,80,82
411,4,1:36.0,,Chicago full timeout,80,82
412,4,1:26.0,,Shooting foul by M. Turner (drawn by J. Butler),80,82
413,4,1:26.0,,J. Butler makes free throw 1 of 2,80,83
414,4,1:26.0,,M. Carter-Williams enters the game for J. Grant,80,83
415,4,1:26.0,,J. Butler makes free throw 2 of 2,80,84
416,4,1:16.0,P. George makes 2-pt layup from 2 ft,,82,84
417,4,0:52.0,,T. Gibson makes 2-pt jump shot from 16 ft (assist by M. Carter-Williams),82,86
418,4,0:52.0,Indiana full timeout,,82,86
419,4,0:45.0,P. George makes 3-pt jump shot from 25 ft,,85,86
420,4,0:21.0,,N. Mirotić makes 2-pt jump shot from 23 ft (assist by J. Butler),85,88
421,4,0:21.0,Indiana full timeout,,85,88
422,4,0:11.0,P. George misses 3-pt jump shot from 26 ft,,85,88
423,4,0:10.0,Offensive rebound by T. Young,,85,88
424,4,0:03.0,Turnover by A. Brooks (bad pass; steal by D. Wade),,85,88
425,4,0:01.0,,D. Wade makes 2-pt dunk at rim,85,90
426,4,0:01.0,Indiana full timeout,,85,90
427,4,0:00.0,Turnover by T. Young (bad pass; steal by T. Gibson),,85,90
