,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SACRAMENTO_ACTION,GOLDEN STATE_SCORE,SACRAMENTO_SCORE
386,4,2:49.0,,Offensive rebound by D. Cousins,93,94
387,4,2:48.0,,D. Cousins makes 2-pt layup from 2 ft,93,96
388,4,2:35.0,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),,95,96
389,4,2:13.0,,D. Cousins misses 2-pt jump shot from 20 ft (block by D. Green),95,96
390,4,2:09.0,,Offensive rebound by M. Barnes,95,96
391,4,2:08.0,,M. Barnes misses 2-pt layup from 4 ft,95,96
392,4,2:08.0,Defensive rebound by K. Durant,,95,96
393,4,2:08.0,Turnover by D. Green (traveling),,95,96
394,4,2:08.0,Official timeout,,95,96
395,4,2:08.0,,Technical foul by D. Cousins,95,96
396,4,2:08.0,S. Curry makes technical free throw,,96,96
397,4,1:52.0,,D. Collison makes 2-pt jump shot from 20 ft,96,98
398,4,1:30.0,S. Curry misses 3-pt jump shot from 27 ft,,96,98
399,4,1:29.0,,Defensive rebound by M. Barnes,96,98
400,4,1:06.0,,D. Cousins misses 2-pt layup from 3 ft,96,98
401,4,1:06.0,,Offensive rebound by Team,96,98
402,4,1:06.0,,Turnover by Team (shot clock),96,98
403,4,0:58.0,D. Green makes 2-pt dunk at rim (assist by S. Curry),,98,98
404,4,0:35.0,,D. Cousins misses 3-pt jump shot from 25 ft,98,98
405,4,0:34.0,Defensive rebound by K. Durant,,98,98
406,4,0:17.0,S. Curry misses 3-pt jump shot from 28 ft,,98,98
407,4,0:16.0,,Defensive rebound by M. Barnes,98,98
408,4,0:16.0,,Sacramento full timeout,98,98
409,4,0:03.0,,D. Cousins misses 2-pt jump shot from 21 ft,98,98
410,4,0:01.0,Defensive rebound by A. Iguodala,,98,98
411,4,0:01.0,Golden State full timeout,,98,98
412,4,0:01.0,Golden State full timeout,,98,98
413,4,0:00.0,K. Thompson misses 2-pt jump shot from 20 ft,,98,98
414,4,0:00.0,Offensive rebound by Team,,98,98
415,1OT,4:44.0,,Personal foul by A. Iguodala (drawn by A. Afflalo),98,98
416,1OT,4:29.0,,M. Barnes makes 3-pt jump shot from 25 ft (assist by D. Cousins),98,101
417,1OT,4:11.0,K. Thompson misses 3-pt jump shot from 26 ft,,98,101
418,1OT,4:10.0,,Defensive rebound by M. Barnes,98,101
419,1OT,3:55.0,,D. Cousins makes 2-pt layup from 1 ft,98,103
420,1OT,3:36.0,Turnover by D. Green (bad pass; steal by A. Afflalo),,98,103
421,1OT,3:12.0,,M. Barnes misses 2-pt jump shot from 16 ft (block by K. Durant),98,103
422,1OT,3:10.0,Defensive rebound by D. Green,,98,103
423,1OT,3:09.0,Turnover by D. Green (bad pass),,98,103
424,1OT,3:00.0,,Sacramento full timeout,98,103
425,1OT,2:56.0,,D. Cousins makes 2-pt layup from 3 ft,98,105
426,1OT,2:39.0,Shooting foul by D. Cousins (drawn by D. Green),,98,105
427,1OT,2:39.0,D. Green misses free throw 1 of 2,,98,105
428,1OT,2:39.0,Offensive rebound by Team,,98,105
429,1OT,2:39.0,D. Green makes free throw 2 of 2,,99,105
430,1OT,2:24.0,,Turnover by D. Cousins (lost ball; steal by D. Green),99,105
431,1OT,2:23.0,Personal foul by D. Cousins (drawn by D. Green),,99,105
432,1OT,2:11.0,S. Curry makes 3-pt jump shot from 28 ft,,102,105
433,1OT,1:45.0,,D. Cousins makes 2-pt jump shot from 10 ft,102,107
434,1OT,1:35.0,Shooting foul by D. Cousins (drawn by S. Curry),,102,107
435,1OT,1:35.0,S. Curry makes free throw 1 of 2,,103,107
436,1OT,1:35.0,S. Curry makes free throw 2 of 2,,104,107
437,1OT,1:13.0,,D. Cousins misses 2-pt jump shot from 16 ft,104,107
438,1OT,1:12.0,Defensive rebound by K. Durant,,104,107
439,1OT,1:05.0,K. Thompson misses 3-pt jump shot from 24 ft,,104,107
440,1OT,1:05.0,,Defensive rebound by M. Barnes,104,107
441,1OT,0:44.0,,Turnover by D. Collison (bad pass; steal by A. Iguodala),104,107
442,1OT,0:41.0,D. Green makes 2-pt dunk at rim,,106,107
443,1OT,0:19.0,,D. Cousins misses 2-pt jump shot from 15 ft,106,107
444,1OT,0:18.0,Defensive rebound by K. Thompson,,106,107
445,1OT,0:07.0,S. Curry misses 2-pt layup from 4 ft,,106,107
446,1OT,0:06.0,Offensive rebound by Team,,106,107
447,1OT,0:06.0,Golden State full timeout,,106,107
448,1OT,0:05.0,S. Curry misses 2-pt jump shot from 4 ft,,106,107
449,1OT,0:03.0,,Defensive rebound by D. Collison,106,107
450,1OT,0:03.0,,Personal foul by A. Iguodala (drawn by D. Collison),106,107
451,1OT,0:03.0,,Personal foul by S. Curry (drawn by D. Collison),106,107
452,1OT,0:03.0,,D. Collison makes free throw 1 of 2,106,108
453,1OT,0:03.0,,T. Lawson enters the game for A. Tolliver,106,107
454,1OT,0:03.0,,A. Tolliver enters the game for T. Lawson,106,109
455,1OT,0:03.0,,D. Collison makes free throw 2 of 2,106,109
456,1OT,0:03.0,Golden State full timeout,,106,109
457,1OT,0:00.0,D. Green misses 3-pt jump shot from 27 ft,,106,109
458,1OT,0:00.0,Offensive rebound by Team,,106,109
