,QUARTER,TIME_REMAINING,DENVER_ACTION,ATLANTA_ACTION,DENVER_SCORE,ATLANTA_SCORE
382,4,6:27.0,Offensive rebound by J. Hernangómez,,100,107
383,4,6:27.0,Shooting foul by P. Millsap (drawn by J. Hernangómez),,100,107
384,4,6:27.0,J. Hernangómez misses free throw 1 of 2,,100,107
385,4,6:27.0,Offensive rebound by Team,,100,107
386,4,6:27.0,,D. Howard enters the game for K. Humphries,100,107
387,4,6:27.0,J. Hernangómez makes free throw 2 of 2,,101,107
388,4,6:16.0,,P. Millsap misses 2-pt jump shot from 12 ft,101,107
389,4,6:14.0,,Offensive rebound by Team,101,107
390,4,6:14.0,W. Chandler enters the game for N. Jokić,,101,107
391,4,6:08.0,,Turnover by K. Bazemore (lost ball; steal by W. Chandler),101,107
392,4,5:50.0,J. Hernangómez misses 3-pt jump shot from 23 ft,,101,107
393,4,5:47.0,Offensive rebound by J. Murray,,101,107
394,4,5:42.0,J. Murray misses 3-pt jump shot from 24 ft,,101,107
395,4,5:42.0,Offensive rebound by Team,,101,107
396,4,5:42.0,,Loose ball foul by D. Schröder,101,107
397,4,5:42.0,Official timeout,,101,107
398,4,5:42.0,N. Jokić enters the game for D. Arthur,,101,107
399,4,5:32.0,J. Murray misses 3-pt jump shot from 25 ft,,101,107
400,4,5:31.0,,Defensive rebound by D. Howard,101,107
401,4,5:16.0,,D. Howard misses 2-pt layup from 1 ft,101,107
402,4,5:14.0,,Offensive rebound by D. Howard,101,107
403,4,5:13.0,,D. Howard misses 2-pt layup from 1 ft,101,107
404,4,5:12.0,Defensive rebound by J. Hernangómez,,101,107
405,4,5:05.0,W. Barton misses 3-pt jump shot from 24 ft,,101,107
406,4,5:03.0,,Defensive rebound by D. Howard,101,107
407,4,4:45.0,,D. Schröder makes 2-pt layup from 2 ft,101,109
408,4,4:25.0,W. Barton misses 2-pt jump shot from 10 ft,,101,109
409,4,4:22.0,,Defensive rebound by D. Howard,101,109
410,4,4:11.0,,T. Hardaway misses 2-pt layup at rim,101,109
411,4,4:10.0,,Offensive rebound by D. Howard,101,109
412,4,4:09.0,,Personal foul by W. Chandler (drawn by D. Howard),101,109
413,4,4:09.0,G. Harris enters the game for J. Murray,,101,109
414,4,4:09.0,J. Nelson enters the game for J. Hernangómez,,101,109
415,4,4:03.0,,D. Schröder misses 3-pt jump shot from 24 ft,101,109
416,4,4:02.0,Defensive rebound by W. Barton,,101,109
417,4,3:54.0,Shooting foul by P. Millsap (drawn by W. Chandler),,101,109
418,4,3:54.0,W. Chandler misses free throw 1 of 2,,101,109
419,4,3:54.0,Offensive rebound by Team,,101,109
420,4,3:54.0,W. Chandler misses free throw 2 of 2,,101,109
421,4,3:52.0,Offensive rebound by N. Jokić,,101,109
422,4,3:49.0,N. Jokić misses 2-pt layup from 2 ft,,101,109
423,4,3:49.0,,Defensive rebound by D. Howard,101,109
424,4,3:49.0,,Personal foul by N. Jokić (drawn by D. Howard),101,109
425,4,3:38.0,,D. Schröder misses 2-pt jump shot from 16 ft,101,109
426,4,3:36.0,Defensive rebound by W. Chandler,,101,109
427,4,3:28.0,N. Jokić makes 2-pt layup from 2 ft (assist by W. Chandler),,103,109
428,4,3:01.0,,D. Schröder misses 3-pt jump shot from 25 ft,103,109
429,4,2:59.0,Defensive rebound by W. Barton,,103,109
430,4,2:56.0,G. Harris makes 2-pt dunk at rim (assist by W. Barton),,105,109
431,4,2:38.0,Denver full timeout,,105,109
432,4,2:32.0,,Turnover by K. Bazemore (lost ball; steal by W. Barton),105,109
433,4,2:27.0,W. Barton misses 2-pt layup from 1 ft (block by K. Bazemore),,105,109
434,4,2:24.0,Offensive rebound by J. Nelson,,105,109
435,4,2:02.0,G. Harris misses 3-pt jump shot from 25 ft,,105,109
436,4,2:01.0,,Defensive rebound by K. Bazemore,105,109
437,4,1:47.0,,Shooting foul by W. Chandler (drawn by P. Millsap),105,109
438,4,1:47.0,,P. Millsap makes 2-pt jump shot from 12 ft,105,111
439,4,1:47.0,,P. Millsap makes free throw 1 of 1,105,112
440,4,1:35.0,W. Chandler misses 2-pt jump shot from 10 ft,,105,112
441,4,1:35.0,,Defensive rebound by Team,105,112
442,4,1:13.0,,D. Schröder misses 2-pt layup from 2 ft,105,112
443,4,1:13.0,,Offensive rebound by K. Bazemore,105,112
444,4,1:13.0,,K. Bazemore misses 2-pt layup from 2 ft,105,112
445,4,1:10.0,,Offensive rebound by D. Schröder,105,112
446,4,1:10.0,,Personal foul by G. Harris (drawn by D. Schröder),105,112
447,4,1:10.0,,D. Schröder makes free throw 1 of 2,105,113
448,4,1:10.0,,D. Schröder makes free throw 2 of 2,105,114
449,4,0:56.0,W. Barton misses 3-pt jump shot from 23 ft,,105,114
450,4,0:54.0,Offensive rebound by W. Chandler,,105,114
451,4,0:54.0,Personal foul by T. Hardaway (drawn by W. Chandler),,105,114
452,4,0:54.0,W. Chandler misses free throw 1 of 2,,105,114
453,4,0:54.0,Offensive rebound by Team,,105,114
454,4,0:54.0,W. Chandler makes free throw 2 of 2,,106,114
455,4,0:52.0,,Personal take foul by W. Chandler (drawn by K. Bazemore),106,114
456,4,0:52.0,,K. Bazemore misses free throw 1 of 2,106,114
457,4,0:52.0,,Offensive rebound by Team,106,114
458,4,0:52.0,,K. Bazemore makes free throw 2 of 2,106,115
459,4,0:39.0,J. Nelson misses 2-pt jump shot from 20 ft,,106,115
460,4,0:38.0,,Defensive rebound by P. Millsap,106,115
461,4,0:38.0,,Personal foul by W. Chandler (drawn by P. Millsap),106,115
462,4,0:38.0,,P. Millsap makes free throw 1 of 2,106,116
463,4,0:38.0,J. Hernangómez enters the game for W. Chandler,,106,115
464,4,0:38.0,,M. Muscala enters the game for D. Howard,106,116
465,4,0:38.0,,P. Millsap makes free throw 2 of 2,106,117
466,4,0:30.0,J. Nelson misses 3-pt jump shot from 25 ft,,106,117
467,4,0:27.0,Offensive rebound by N. Jokić,,106,117
468,4,0:27.0,N. Jokić misses 2-pt layup from 1 ft,,106,117
469,4,0:26.0,,Defensive rebound by P. Millsap,106,117
470,4,0:03.0,,Turnover by Team (shot clock),106,117
471,4,0:03.0,,D. Bembry enters the game for T. Hardaway,106,117
