,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MINNESOTA_ACTION,SAN ANTONIO_SCORE,MINNESOTA_SCORE
383,4,1:58.0,K. Anderson enters the game for K. Leonard,,98,80
384,4,1:58.0,B. Forbes enters the game for P. Mills,,98,80
385,4,1:58.0,J. Simmons enters the game for P. Gasol,,98,80
386,4,1:58.0,N. Laprovíttola enters the game for D. Green,,98,80
387,4,1:58.0,D. Bertāns enters the game for L. Aldridge,,98,80
388,4,1:53.0,,A. Wiggins makes 2-pt jump shot from 5 ft,98,82
389,4,1:53.0,,Shooting foul by J. Simmons (drawn by A. Wiggins),98,82
390,4,1:53.0,,A. Wiggins misses free throw 1 of 1,98,82
391,4,1:52.0,Defensive rebound by J. Simmons,,98,82
392,4,1:44.0,B. Forbes misses 3-pt jump shot from 23 ft,,98,82
393,4,1:43.0,,Defensive rebound by K. Towns,98,82
394,4,1:40.0,,Z. LaVine makes 2-pt dunk at rim (assist by K. Towns),98,84
395,4,1:33.0,San Antonio full timeout,,98,84
396,4,1:20.0,J. Simmons misses 2-pt jump shot from 4 ft,,98,84
397,4,1:19.0,,Defensive rebound by A. Wiggins,98,84
398,4,1:10.0,,K. Towns misses 2-pt jump shot from 6 ft,98,84
399,4,1:09.0,,Offensive rebound by Team,98,84
400,4,1:06.0,,Personal foul by B. Forbes (drawn by G. Dieng),98,84
401,4,1:06.0,,G. Dieng makes free throw 1 of 2,98,85
402,4,1:06.0,,G. Dieng misses free throw 2 of 2,98,85
403,4,1:04.0,,Offensive rebound by G. Dieng,98,85
404,4,1:01.0,,Z. LaVine misses 3-pt jump shot from 24 ft,98,85
405,4,1:00.0,Defensive rebound by Team,,98,85
406,4,0:42.0,K. Anderson makes 3-pt jump shot from 24 ft (assist by D. Bertāns),,101,85
407,4,0:36.0,,K. Towns makes 2-pt layup at rim (assist by R. Rubio),101,87
408,4,0:31.0,J. Simmons makes 2-pt dunk at rim (assist by K. Anderson),,103,87
409,4,0:24.0,,A. Wiggins makes 2-pt layup from 1 ft,103,89
410,4,0:15.0,Personal take foul by A. Wiggins (drawn by K. Anderson),,103,89
411,4,0:15.0,K. Anderson makes free throw 1 of 2,,104,89
412,4,0:15.0,K. Anderson makes free throw 2 of 2,,105,89
413,4,0:09.0,,A. Wiggins misses 3-pt jump shot from 26 ft,105,89
414,4,0:08.0,,Offensive rebound by K. Towns,105,89
415,4,0:05.0,,K. Towns misses 2-pt layup from 1 ft (block by J. Simmons),105,89
416,4,0:04.0,,Offensive rebound by G. Dieng,105,89
417,4,0:04.0,,G. Dieng makes 2-pt layup at rim,105,91
