,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
405,4,7:16.0,,J. Teague enters the game for L. Stephenson,96,98
406,4,6:59.0,L. James makes 2-pt dunk at rim,,98,98
407,4,6:32.0,,P. George misses 2-pt jump shot from 17 ft (block by I. Shumpert),98,98
408,4,6:31.0,Defensive rebound by I. Shumpert,,98,98
409,4,6:27.0,L. James makes 2-pt dunk at rim,,100,98
410,4,6:18.0,,J. Teague makes 3-pt jump shot from 28 ft,100,101
411,4,6:18.0,,Shooting foul by D. Williams (drawn by J. Teague),100,101
412,4,6:18.0,,J. Teague misses free throw 1 of 1,100,101
413,4,6:18.0,Defensive rebound by L. James,,100,101
414,4,6:05.0,K. Korver misses 2-pt jump shot from 20 ft,,100,101
415,4,6:04.0,,Defensive rebound by J. Teague,100,101
416,4,5:57.0,,J. Teague misses 2-pt jump shot from 8 ft (block by D. Williams),100,101
417,4,5:57.0,,Offensive rebound by Team,100,101
418,4,5:40.0,,M. Turner misses 3-pt jump shot from 26 ft,100,101
419,4,5:39.0,Defensive rebound by L. James,,100,101
420,4,5:32.0,C. Frye makes 3-pt jump shot from 26 ft (assist by L. James),,103,101
421,4,5:15.0,,P. George makes 3-pt jump shot from 26 ft (assist by J. Teague),103,104
422,4,4:55.0,L. James misses 2-pt layup from 4 ft (block by M. Ellis),,103,104
423,4,4:55.0,Offensive rebound by Team,,103,104
424,4,4:55.0,Cleveland full timeout,,103,104
425,4,4:52.0,L. James makes 2-pt layup from 2 ft (assist by D. Williams),,105,104
426,4,4:31.0,,Personal foul by I. Shumpert (drawn by J. Teague),105,104
427,4,4:19.0,,P. George misses 2-pt layup from 2 ft,105,104
428,4,4:19.0,Defensive rebound by L. James,,105,104
429,4,4:03.0,K. Korver makes 3-pt jump shot from 23 ft,,108,104
430,4,3:47.0,,P. George makes 3-pt jump shot from 24 ft (assist by J. Teague),108,107
431,4,3:29.0,Shooting foul by J. Teague (drawn by L. James),,108,107
432,4,3:29.0,L. James misses free throw 1 of 2,,108,107
433,4,3:29.0,Offensive rebound by Team,,108,107
434,4,3:29.0,L. James misses free throw 2 of 2,,108,107
435,4,3:29.0,,Defensive rebound by T. Young,108,107
436,4,3:29.0,,T. Young enters the game for M. Ellis,108,107
437,4,3:11.0,,Turnover by M. Turner (bad pass; steal by K. Korver),108,107
438,4,2:51.0,L. James makes 3-pt jump shot from 24 ft,,111,107
439,4,2:50.0,,Indiana full timeout,111,107
440,4,2:50.0,J. Smith enters the game for I. Shumpert,,111,107
441,4,2:33.0,,T. Young misses 3-pt jump shot from 26 ft,111,107
442,4,2:31.0,Defensive rebound by C. Frye,,111,107
443,4,2:31.0,Personal foul by P. George (drawn by C. Frye),,111,107
444,4,2:09.0,L. James misses 3-pt jump shot from 28 ft,,111,107
445,4,2:08.0,,Defensive rebound by J. Teague,111,107
446,4,1:57.0,,M. Turner misses 3-pt jump shot from 26 ft,111,107
447,4,1:54.0,,Offensive rebound by C. Miles,111,107
448,4,1:48.0,,Turnover by J. Teague (bad pass; steal by C. Frye),111,107
449,4,1:26.0,L. James misses 2-pt jump shot from 16 ft,,111,107
450,4,1:25.0,,Defensive rebound by M. Turner,111,107
451,4,1:16.0,,P. George misses 2-pt layup at rim,111,107
452,4,1:16.0,Defensive rebound by Team,,111,107
453,4,0:55.0,C. Frye makes 3-pt jump shot from 26 ft (assist by J. Smith),,114,107
454,4,0:55.0,,Indiana full timeout,114,107
455,4,0:55.0,I. Shumpert enters the game for C. Frye,,114,107
456,4,0:55.0,T. Thompson enters the game for K. Korver,,114,107
457,4,0:55.0,,Violation by Team (jump ball),114,107
458,4,0:55.0,,L. Stephenson enters the game for T. Young,114,107
459,4,0:49.0,,P. George makes 2-pt jump shot from 8 ft (assist by J. Teague),114,109
460,4,0:49.0,Cleveland full timeout,,114,109
461,4,0:49.0,C. Frye enters the game for I. Shumpert,,114,109
462,4,0:49.0,,T. Young enters the game for C. Miles,114,109
463,4,0:48.0,Personal take foul by T. Young (drawn by L. James),,114,109
464,4,0:48.0,L. James makes free throw 1 of 2,,115,109
465,4,0:48.0,I. Shumpert enters the game for T. Thompson,,114,109
466,4,0:48.0,K. Korver enters the game for J. Smith,,114,109
467,4,0:48.0,,C. Miles enters the game for L. Stephenson,115,109
468,4,0:48.0,T. Thompson enters the game for C. Frye,,115,109
469,4,0:48.0,J. Smith enters the game for I. Shumpert,,115,109
470,4,0:48.0,L. James misses free throw 2 of 2,,115,109
471,4,0:48.0,,Defensive rebound by M. Turner,115,109
472,4,0:39.0,,P. George misses 3-pt jump shot from 25 ft,115,109
473,4,0:39.0,,Offensive rebound by C. Miles,115,109
474,4,0:39.0,,C. Miles makes 2-pt dunk at rim,115,111
475,4,0:36.0,Cleveland full timeout,,115,111
476,4,0:36.0,C. Frye enters the game for T. Thompson,,115,111
477,4,0:34.0,Personal take foul by T. Young (drawn by L. James),,115,111
478,4,0:34.0,L. James makes free throw 1 of 2,,116,111
479,4,0:34.0,L. James misses free throw 2 of 2,,116,111
480,4,0:34.0,,Defensive rebound by J. Teague,116,111
481,4,0:34.0,T. Thompson enters the game for C. Frye,,116,111
482,4,0:22.0,,P. George misses 3-pt jump shot from 27 ft,116,111
483,4,0:19.0,Defensive rebound by J. Smith,,116,111
484,4,0:18.0,Personal take foul by M. Turner,,116,111
485,4,0:18.0,J. Smith misses free throw 1 of 2,,116,111
486,4,0:18.0,Offensive rebound by Team,,116,111
487,4,0:18.0,J. Smith makes free throw 2 of 2,,117,111
488,4,0:18.0,,Indiana full timeout,117,111
489,4,0:16.0,,C. Miles makes 3-pt jump shot from 27 ft (assist by J. Teague),117,114
490,4,0:14.0,Personal take foul by J. Teague (drawn by D. Williams),,117,114
491,4,0:14.0,D. Williams makes free throw 1 of 2,,118,114
492,4,0:14.0,D. Williams makes free throw 2 of 2,,119,114
493,4,0:08.0,,M. Turner misses 2-pt jump shot from 21 ft,119,114
494,4,0:06.0,Defensive rebound by L. James,,119,114
