,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DETROIT_ACTION,LA LAKERS_SCORE,DETROIT_SCORE
391,4,6:57.0,,I. Smith makes 2-pt jump shot from 18 ft,80,106
392,4,6:51.0,Shooting foul by A. Baynes (drawn by L. Williams),,80,106
393,4,6:51.0,L. Williams makes free throw 1 of 2,,81,106
394,4,6:51.0,J. Randle enters the game for L. Nance,,81,106
395,4,6:51.0,L. Williams makes free throw 2 of 2,,82,106
396,4,6:40.0,,Shooting foul by J. Randle (drawn by S. Johnson),82,106
397,4,6:40.0,,S. Johnson makes free throw 1 of 2,82,107
398,4,6:40.0,,S. Johnson makes free throw 2 of 2,82,108
399,4,6:30.0,Turnover by M. Huertas (bad pass),,82,108
400,4,6:12.0,,S. Johnson misses 3-pt jump shot from 27 ft,82,108
401,4,6:11.0,,Offensive rebound by J. Leuer,82,108
402,4,6:10.0,,J. Leuer misses 2-pt hook shot from 5 ft,82,108
403,4,6:09.0,Defensive rebound by J. Randle,,82,108
404,4,5:58.0,J. Randle makes 2-pt jump shot from 16 ft (assist by B. Ingram),,84,108
405,4,5:41.0,,Turnover by S. Johnson (bad pass; steal by L. Williams),84,108
406,4,5:36.0,Turnover by L. Williams (bad pass; steal by R. Bullock),,84,108
407,4,5:29.0,,J. Leuer makes 2-pt layup from 1 ft (assist by R. Bullock),84,110
408,4,5:28.0,LA Lakers full timeout,,84,110
409,4,5:28.0,I. Zubac enters the game for J. Clarkson,,84,110
410,4,5:28.0,J. Calderón enters the game for L. Williams,,84,110
411,4,5:15.0,M. Huertas makes 3-pt jump shot from 25 ft (assist by B. Ingram),,87,110
412,4,5:00.0,,A. Baynes misses 2-pt jump shot from 5 ft (block by I. Zubac),87,110
413,4,4:59.0,,Offensive rebound by Team,87,110
414,4,4:53.0,,J. Leuer misses 2-pt jump shot from 14 ft,87,110
415,4,4:52.0,Defensive rebound by J. Calderón,,87,110
416,4,4:46.0,Turnover by B. Ingram (step out of bounds),,87,110
417,4,4:35.0,,Turnover by A. Baynes (3 sec),87,110
418,4,4:24.0,M. Huertas misses 2-pt jump shot from 6 ft,,87,110
419,4,4:23.0,,Defensive rebound by S. Johnson,87,110
420,4,4:09.0,,J. Leuer makes 2-pt dunk at rim (assist by I. Smith),87,112
421,4,3:59.0,Shooting foul by R. Bullock (drawn by M. Huertas),,87,112
422,4,3:59.0,M. Huertas makes 2-pt jump shot from 9 ft,,89,112
423,4,3:59.0,,B. Marjanović enters the game for A. Baynes,89,112
424,4,3:59.0,,B. Udrih enters the game for I. Smith,89,112
425,4,3:59.0,M. Huertas makes free throw 1 of 1,,90,112
426,4,3:42.0,,J. Leuer makes 2-pt jump shot from 20 ft (assist by B. Udrih),90,114
427,4,3:35.0,J. Randle makes 2-pt layup from 1 ft (assist by J. Calderón),,92,114
428,4,3:35.0,Shooting foul by S. Johnson (drawn by J. Randle),,92,114
429,4,3:35.0,J. Randle makes free throw 1 of 1,,93,114
430,4,3:23.0,,R. Bullock misses 2-pt jump shot from 19 ft,93,114
431,4,3:22.0,,Offensive rebound by B. Marjanović,93,114
432,4,3:14.0,,Turnover by B. Marjanović (offensive goaltending),93,114
433,4,3:05.0,J. Randle makes 2-pt jump shot from 6 ft (assist by I. Zubac),,95,114
434,4,3:05.0,Shooting foul by J. Leuer (drawn by J. Randle),,95,114
435,4,3:05.0,,T. Harris enters the game for J. Leuer,95,114
436,4,3:05.0,J. Randle makes free throw 1 of 1,,96,114
437,4,2:52.0,,Personal foul by J. Randle (drawn by T. Harris),96,114
438,4,2:52.0,,Detroit full timeout,96,114
439,4,2:40.0,,B. Marjanović makes 2-pt layup at rim (assist by B. Udrih),96,116
440,4,2:27.0,J. Randle misses 2-pt jump shot from 10 ft,,96,116
441,4,2:24.0,,Defensive rebound by B. Marjanović,96,116
442,4,2:21.0,,Turnover by B. Udrih (bad pass; steal by J. Calderón),96,116
443,4,1:57.0,B. Ingram misses 3-pt jump shot from 24 ft,,96,116
444,4,1:56.0,Offensive rebound by M. Huertas,,96,116
445,4,1:51.0,M. Huertas misses 2-pt jump shot from 6 ft,,96,116
446,4,1:50.0,,Defensive rebound by T. Harris,96,116
447,4,1:50.0,,Detroit full timeout,96,116
448,4,1:50.0,,D. Hilliard enters the game for S. Johnson,96,116
449,4,1:33.0,,R. Bullock misses 2-pt layup from 1 ft,96,116
450,4,1:33.0,,Offensive rebound by B. Marjanović,96,116
451,4,1:30.0,,B. Marjanović makes 2-pt layup at rim,96,118
452,4,1:21.0,I. Zubac makes 2-pt jump shot from 18 ft (assist by J. Randle),,98,118
453,4,1:04.0,,B. Udrih misses 2-pt jump shot from 4 ft (block by I. Zubac),98,118
454,4,1:03.0,Defensive rebound by M. Huertas,,98,118
455,4,1:01.0,J. Randle makes 2-pt layup from 1 ft (assist by M. Huertas),,100,118
456,4,0:40.0,,B. Udrih misses 2-pt layup from 3 ft,100,118
457,4,0:39.0,,Offensive rebound by B. Marjanović,100,118
458,4,0:38.0,,Turnover by Team (shot clock),100,118
459,4,0:25.0,M. Huertas misses 2-pt jump shot from 6 ft,,100,118
460,4,0:25.0,,Defensive rebound by T. Harris,100,118
461,4,0:13.0,,T. Harris makes 2-pt layup from 1 ft (assist by B. Marjanović),100,120
462,4,0:13.0,,Shooting foul by M. Huertas (drawn by T. Harris),100,120
463,4,0:13.0,,T. Harris makes free throw 1 of 1,100,121
464,4,0:09.0,M. Huertas makes 2-pt layup from 1 ft (assist by J. Calderón),,102,121
465,4,0:07.0,,D. Hilliard misses 3-pt jump shot from 38 ft,102,121
466,4,0:05.0,Defensive rebound by Team,,102,121
467,4,0:00.0,M. Huertas misses 3-pt jump shot from 27 ft,,102,121
468,4,0:00.0,Offensive rebound by Team,,102,121
