,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,GOLDEN STATE_ACTION,SACRAMENTO_SCORE,GOLDEN STATE_SCORE
378,4,4:52.0,Turnover by L. Galloway (bad pass; steal by Z. Pachulia),,88,102
379,4,4:47.0,,Turnover by S. Curry (bad pass),88,102
380,4,4:35.0,Personal foul by A. Iguodala (drawn by B. McLemore),,88,102
381,4,4:21.0,S. Labissière misses 2-pt jump shot from 19 ft,,88,102
382,4,4:19.0,,Defensive rebound by Z. Pachulia,88,102
383,4,4:12.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),88,105
384,4,3:54.0,B. McLemore misses 3-pt jump shot from 29 ft,,88,105
385,4,3:54.0,,Defensive rebound by Z. Pachulia,88,105
386,4,3:45.0,,S. Curry makes 3-pt jump shot from 28 ft (assist by D. Green),88,108
387,4,3:21.0,G. Papagiannis misses 2-pt jump shot from 16 ft,,88,108
388,4,3:20.0,,Defensive rebound by D. Green,88,108
389,4,3:12.0,,S. Curry misses 3-pt jump shot from 31 ft,88,108
390,4,3:10.0,Defensive rebound by B. Hield,,88,108
391,4,3:04.0,Shooting foul by S. Livingston (drawn by B. Hield),,88,108
392,4,3:04.0,B. Hield makes free throw 1 of 2,,89,108
393,4,3:04.0,,J. McAdoo enters the game for D. Green,89,108
394,4,3:04.0,,P. McCaw enters the game for A. Iguodala,89,108
395,4,3:04.0,B. Hield makes free throw 2 of 2,,90,108
396,4,2:43.0,,Shooting foul by G. Papagiannis (drawn by J. McAdoo),90,108
397,4,2:43.0,Sacramento full timeout,,90,108
398,4,2:43.0,,J. McAdoo makes free throw 1 of 2,90,109
399,4,2:43.0,,I. Clark enters the game for S. Curry,90,108
400,4,2:43.0,,J. McAdoo makes free throw 2 of 2,90,110
401,4,2:22.0,S. Labissière makes 2-pt jump shot from 19 ft (assist by B. Hield),,92,110
402,4,2:02.0,,S. Livingston makes 2-pt jump shot from 18 ft,92,112
403,4,1:51.0,S. Labissière makes 2-pt hook shot from 11 ft,,94,112
404,4,1:51.0,,Golden State full timeout,94,112
405,4,1:51.0,,K. Looney enters the game for Z. Pachulia,94,112
406,4,1:27.0,,I. Clark misses 3-pt jump shot from 28 ft,94,112
407,4,1:27.0,Defensive rebound by S. Labissière,,94,112
408,4,1:20.0,B. Hield makes 3-pt jump shot from 25 ft (assist by S. Labissière),,97,112
409,4,0:59.0,,S. Livingston makes 2-pt jump shot from 17 ft (assist by K. Looney),97,114
410,4,0:34.0,B. McLemore misses 2-pt jump shot from 13 ft,,97,114
411,4,0:33.0,,Defensive rebound by K. Looney,97,114
412,4,0:25.0,,Turnover by K. Looney (lost ball; steal by B. McLemore),97,114
413,4,0:20.0,B. Hield makes 3-pt jump shot from 27 ft (assist by B. McLemore),,100,114
