,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHARLOTTE_ACTION,DETROIT_SCORE,CHARLOTTE_SCORE
375,4,4:22.0,T. Harris makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),,102,82
376,4,4:22.0,,Charlotte full timeout,102,82
377,4,4:22.0,,T. Graham enters the game for M. Kidd-Gilchrist,102,82
378,4,4:22.0,,F. Kaminsky enters the game for C. Zeller,102,82
379,4,4:22.0,,B. Roberts enters the game for N. Batum,102,82
380,4,4:22.0,,A. Harrison enters the game for K. Walker,102,82
381,4,3:59.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,102,82
382,4,3:57.0,Defensive rebound by K. Caldwell-Pope,,102,82
383,4,3:41.0,J. Leuer makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),,104,82
384,4,3:32.0,,M. Belinelli misses 2-pt jump shot from 16 ft,104,82
385,4,3:30.0,Defensive rebound by J. Leuer,,104,82
386,4,3:24.0,I. Smith misses 2-pt layup from 1 ft,,104,82
387,4,3:23.0,,Defensive rebound by T. Graham,104,82
388,4,3:13.0,,Turnover by F. Kaminsky (bad pass),104,82
389,4,3:13.0,D. Hilliard enters the game for I. Smith,,104,82
390,4,2:59.0,D. Hilliard misses 2-pt jump shot from 18 ft,,104,82
391,4,2:57.0,,Defensive rebound by A. Harrison,104,82
392,4,2:37.0,,A. Harrison misses 3-pt jump shot from 23 ft,104,82
393,4,2:36.0,Defensive rebound by K. Caldwell-Pope,,104,82
394,4,2:19.0,M. Morris makes 2-pt jump shot from 18 ft,,106,82
395,4,2:09.0,,Personal take foul by K. Caldwell-Pope (drawn by B. Roberts),106,82
396,4,2:09.0,B. Marjanović enters the game for M. Morris,,106,82
397,4,2:09.0,S. Johnson enters the game for K. Caldwell-Pope,,106,82
398,4,2:09.0,M. Gbinije enters the game for J. Leuer,,106,82
399,4,2:01.0,,Shooting foul by D. Hilliard (drawn by B. Roberts),106,82
400,4,2:01.0,,B. Roberts makes free throw 1 of 2,106,83
401,4,2:01.0,,B. Roberts makes free throw 2 of 2,106,84
402,4,1:49.0,S. Johnson makes 2-pt jump shot from 14 ft,,108,84
403,4,1:26.0,,M. Belinelli misses 2-pt jump shot from 17 ft,108,84
404,4,1:25.0,Defensive rebound by B. Marjanović,,108,84
405,4,1:07.0,B. Marjanović misses 2-pt jump shot from 12 ft,,108,84
406,4,1:06.0,,Defensive rebound by B. Roberts,108,84
407,4,0:56.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by B. Roberts),108,87
408,4,0:40.0,Shooting foul by A. Harrison (drawn by T. Harris),,108,87
409,4,0:40.0,T. Harris makes free throw 1 of 2,,109,87
410,4,0:40.0,T. Harris makes free throw 2 of 2,,110,87
411,4,0:30.0,,Personal foul by D. Hilliard (drawn by B. Roberts),110,87
412,4,0:30.0,,B. Roberts makes free throw 1 of 2,110,88
413,4,0:30.0,,B. Roberts makes free throw 2 of 2,110,89
414,4,0:15.0,M. Gbinije misses 2-pt layup from 2 ft,,110,89
415,4,0:15.0,Offensive rebound by M. Gbinije,,110,89
416,4,0:15.0,M. Gbinije makes 2-pt layup from 2 ft,,112,89
