,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW ORLEANS_ACTION,MEMPHIS_SCORE,NEW ORLEANS_SCORE
393,4,2:44.0,T. Daniels misses 2-pt jump shot from 13 ft,,89,90
394,4,2:41.0,,Defensive rebound by S. Hill,89,90
395,4,2:19.0,,T. Jones misses 2-pt jump shot from 11 ft,89,90
396,4,2:16.0,Defensive rebound by J. Green,,89,90
397,4,1:59.0,J. Green misses 2-pt jump shot from 18 ft,,89,90
398,4,1:59.0,,Defensive rebound by A. Davis,89,90
399,4,1:52.0,,New Orleans full timeout,89,90
400,4,1:40.0,,A. Davis makes 2-pt jump shot from 16 ft,89,92
401,4,1:22.0,T. Daniels makes 2-pt layup from 2 ft (assist by M. Gasol),,91,92
402,4,1:04.0,,T. Jones makes 2-pt jump shot from 17 ft (assist by T. Frazier),91,94
403,4,0:51.0,Memphis full timeout,,91,94
404,4,0:44.0,A. Harrison misses 3-pt jump shot from 25 ft,,91,94
405,4,0:43.0,Offensive rebound by J. Green,,91,94
406,4,0:34.0,A. Harrison misses 2-pt dunk at rim (block by T. Jones),,91,94
407,4,0:34.0,,Defensive rebound by A. Davis,91,94
408,4,0:34.0,,Personal foul by T. Allen (drawn by A. Davis),91,94
409,4,0:34.0,,B. Hield enters the game for S. Hill,91,94
410,4,0:20.0,,A. Davis misses 2-pt jump shot from 12 ft,91,94
411,4,0:19.0,Defensive rebound by M. Gasol,,91,94
412,4,0:18.0,Memphis full timeout,,91,94
413,4,0:18.0,,S. Hill enters the game for B. Hield,91,94
414,4,0:18.0,,A. Brown enters the game for L. Galloway,91,94
415,4,0:08.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by A. Harrison),,94,94
416,4,0:08.0,,New Orleans full timeout,94,94
417,4,0:08.0,,L. Galloway enters the game for A. Brown,94,94
418,4,0:07.0,,Turnover by S. Hill (bad pass; steal by T. Allen),94,94
419,4,0:00.0,A. Harrison misses 3-pt jump shot from 24 ft,,94,94
420,4,0:00.0,Offensive rebound by Team,,94,94
421,1OT,4:45.0,M. Gasol misses 2-pt jump shot from 19 ft,,94,94
422,1OT,4:45.0,,Defensive rebound by T. Frazier,94,94
423,1OT,4:23.0,,L. Galloway misses 2-pt jump shot from 16 ft,94,94
424,1OT,4:22.0,Defensive rebound by T. Allen,,94,94
425,1OT,4:18.0,Turnover by T. Allen (lost ball; steal by T. Frazier),,94,94
426,1OT,4:08.0,,A. Davis misses 3-pt jump shot from 26 ft,94,94
427,1OT,4:07.0,,Offensive rebound by T. Frazier,94,94
428,1OT,4:06.0,,Shooting foul by A. Harrison (drawn by T. Frazier),94,94
429,1OT,4:06.0,,T. Frazier makes free throw 1 of 2,94,95
430,1OT,4:06.0,,T. Frazier makes free throw 2 of 2,94,96
431,1OT,3:52.0,Personal foul by S. Hill (drawn by T. Daniels),,94,96
432,1OT,3:44.0,J. Green misses 3-pt jump shot from 25 ft,,94,96
433,1OT,3:43.0,,Defensive rebound by A. Davis,94,96
434,1OT,3:36.0,,A. Davis makes 2-pt jump shot from 16 ft,94,98
435,1OT,3:16.0,T. Allen makes 2-pt layup from 1 ft (assist by M. Gasol),,96,98
436,1OT,3:02.0,,T. Frazier misses 2-pt layup from 2 ft,96,98
437,1OT,3:00.0,Defensive rebound by M. Gasol,,96,98
438,1OT,2:45.0,Turnover by T. Daniels (lost ball),,96,98
439,1OT,2:37.0,,A. Davis misses 2-pt jump shot from 20 ft,96,98
440,1OT,2:36.0,Defensive rebound by J. Green,,96,98
441,1OT,2:21.0,M. Gasol misses 2-pt hook shot from 7 ft,,96,98
442,1OT,2:20.0,,Defensive rebound by A. Davis,96,98
443,1OT,1:59.0,,A. Davis misses 3-pt jump shot from 25 ft,96,98
444,1OT,1:59.0,Defensive rebound by M. Gasol,,96,98
445,1OT,1:45.0,T. Daniels misses 3-pt jump shot from 29 ft,,96,98
446,1OT,1:44.0,,Defensive rebound by A. Davis,96,98
447,1OT,1:42.0,,New Orleans full timeout,96,98
448,1OT,1:26.0,,A. Davis makes 2-pt jump shot from 9 ft (assist by L. Galloway),96,100
449,1OT,1:26.0,Memphis full timeout,,96,100
450,1OT,1:26.0,,A. Brown enters the game for L. Galloway,96,100
451,1OT,1:19.0,T. Daniels misses 2-pt jump shot from 18 ft,,96,100
452,1OT,1:18.0,,Defensive rebound by T. Jones,96,100
453,1OT,1:00.0,,T. Frazier misses 3-pt jump shot from 26 ft,96,100
454,1OT,1:00.0,Defensive rebound by M. Gasol,,96,100
455,1OT,0:55.0,Shooting foul by T. Frazier (drawn by T. Allen),,96,100
456,1OT,0:55.0,T. Allen makes free throw 1 of 2,,97,100
457,1OT,0:55.0,T. Allen misses free throw 2 of 2,,97,100
458,1OT,0:55.0,Offensive rebound by T. Allen,,97,100
459,1OT,0:55.0,,L. Galloway enters the game for A. Brown,97,100
460,1OT,0:53.0,J. Green misses 2-pt layup from 2 ft,,97,100
461,1OT,0:51.0,,Defensive rebound by S. Hill,97,100
462,1OT,0:50.0,,Personal foul by J. Green (drawn by S. Hill),97,100
463,1OT,0:30.0,,T. Jones misses 2-pt jump shot from 4 ft,97,100
464,1OT,0:29.0,Defensive rebound by J. Green,,97,100
465,1OT,0:19.0,M. Gasol misses 3-pt jump shot from 25 ft,,97,100
466,1OT,0:18.0,Offensive rebound by M. Gasol,,97,100
467,1OT,0:15.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by M. Gasol),,100,100
468,1OT,0:15.0,,New Orleans full timeout,100,100
469,1OT,0:15.0,,A. Brown enters the game for S. Hill,100,100
470,1OT,0:03.0,,T. Jones misses 2-pt jump shot from 5 ft (block by M. Gasol),100,100
471,1OT,0:02.0,Defensive rebound by A. Harrison,,100,100
472,1OT,0:01.0,Memphis full timeout,,100,100
473,1OT,0:01.0,,A. Ajinça enters the game for T. Jones,100,100
474,1OT,0:01.0,,S. Hill enters the game for L. Galloway,100,100
475,1OT,0:01.0,Turnover by T. Allen (bad pass; steal by T. Frazier),,100,100
476,2OT,4:56.0,T. Allen makes 2-pt layup from 2 ft,,102,100
477,2OT,4:31.0,,New Orleans full timeout,102,100
478,2OT,4:28.0,,L. Galloway misses 3-pt jump shot from 25 ft,102,100
479,2OT,4:28.0,,Offensive rebound by Team,102,100
480,2OT,4:28.0,,Turnover by Team (shot clock),102,100
481,2OT,4:11.0,T. Daniels misses 3-pt jump shot from 28 ft,,102,100
482,2OT,4:08.0,Offensive rebound by A. Harrison,,102,100
483,2OT,3:52.0,J. Green misses 2-pt jump shot from 17 ft,,102,100
484,2OT,3:51.0,,Defensive rebound by A. Brown,102,100
485,2OT,3:38.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by S. Hill),102,103
486,2OT,3:11.0,M. Gasol misses 2-pt jump shot from 17 ft,,102,103
487,2OT,3:11.0,Offensive rebound by J. Green,,102,103
488,2OT,3:10.0,J. Green misses 2-pt layup from 2 ft,,102,103
489,2OT,3:08.0,Offensive rebound by T. Allen,,102,103
490,2OT,3:01.0,Personal foul by A. Brown (drawn by J. Green),,102,103
491,2OT,3:01.0,J. Green misses free throw 1 of 2,,102,103
492,2OT,3:01.0,Offensive rebound by Team,,102,103
493,2OT,3:01.0,J. Green makes free throw 2 of 2,,103,103
494,2OT,2:43.0,,A. Davis makes 2-pt jump shot from 16 ft,103,105
495,2OT,2:25.0,J. Green makes 2-pt layup from 1 ft (assist by M. Gasol),,105,105
496,2OT,2:03.0,,L. Galloway makes 3-pt jump shot from 31 ft (assist by S. Hill),105,108
497,2OT,1:50.0,A. Harrison makes 3-pt jump shot from 25 ft (assist by M. Gasol),,108,108
498,2OT,1:41.0,,L. Galloway misses 3-pt jump shot from 26 ft,108,108
499,2OT,1:40.0,,Offensive rebound by A. Brown,108,108
500,2OT,1:39.0,,A. Brown misses 2-pt layup from 2 ft,108,108
501,2OT,1:39.0,Defensive rebound by J. Green,,108,108
502,2OT,1:25.0,A. Harrison misses 2-pt layup from 3 ft (block by A. Davis),,108,108
503,2OT,1:23.0,Offensive rebound by Team,,108,108
504,2OT,1:23.0,,T. Frazier enters the game for T. Jones,108,108
505,2OT,1:23.0,Memphis full timeout,,108,108
506,2OT,1:16.0,M. Gasol makes 2-pt jump shot from 17 ft,,110,108
507,2OT,0:55.0,,A. Davis misses 2-pt jump shot from 15 ft,110,108
508,2OT,0:54.0,Defensive rebound by T. Allen,,110,108
509,2OT,0:36.0,M. Gasol misses 3-pt jump shot from 27 ft,,110,108
510,2OT,0:35.0,,Defensive rebound by A. Brown,110,108
511,2OT,0:24.0,,L. Galloway misses 3-pt jump shot from 25 ft,110,108
512,2OT,0:22.0,,Offensive rebound by S. Hill,110,108
513,2OT,0:19.0,,New Orleans full timeout,110,108
514,2OT,0:19.0,,T. Jones enters the game for S. Hill,110,108
515,2OT,0:04.0,,A. Davis misses 2-pt layup from 1 ft,110,108
516,2OT,0:04.0,Defensive rebound by M. Gasol,,110,108
517,2OT,0:04.0,,New Orleans full timeout,110,108
518,2OT,0:04.0,J. Martin enters the game for T. Daniels,,110,108
519,2OT,0:04.0,Turnover by M. Gasol (lost ball; steal by A. Davis),,110,108
520,2OT,0:00.0,,L. Galloway misses 3-pt jump shot from 24 ft,110,108
521,2OT,0:00.0,,Offensive rebound by Team,110,108
