,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHICAGO_ACTION,TORONTO_SCORE,CHICAGO_SCORE
384,4,4:24.0,K. Lowry makes 3-pt jump shot from 24 ft,,84,93
385,4,4:11.0,,J. Butler misses 3-pt jump shot from 26 ft,84,93
386,4,4:10.0,Defensive rebound by D. Carroll,,84,93
387,4,3:56.0,K. Lowry makes 2-pt layup from 2 ft,,86,93
388,4,3:56.0,Shooting foul by D. Valentine (drawn by K. Lowry),,86,93
389,4,3:56.0,,T. Gibson enters the game for D. Valentine,86,93
390,4,3:56.0,K. Lowry makes free throw 1 of 1,,87,93
391,4,3:37.0,,Turnover by J. Butler (lost ball; steal by D. DeRozan),87,93
392,4,3:27.0,D. DeRozan misses 2-pt jump shot from 5 ft,,87,93
393,4,3:27.0,,Defensive rebound by Team,87,93
394,4,3:20.0,Offensive charge foul by M. Carter-Williams (drawn by K. Lowry),,87,93
395,4,3:20.0,,Turnover by M. Carter-Williams (offensive foul),87,93
396,4,3:20.0,Toronto full timeout,,87,93
397,4,2:56.0,C. Joseph misses 2-pt jump shot from 21 ft,,87,93
398,4,2:55.0,,Defensive rebound by T. Gibson,87,93
399,4,2:43.0,,Personal foul by D. DeRozan (drawn by J. Butler),87,93
400,4,2:43.0,,J. Butler misses free throw 1 of 2,87,93
401,4,2:43.0,,Offensive rebound by Team,87,93
402,4,2:43.0,,J. Butler makes free throw 2 of 2,87,94
403,4,2:32.0,Personal foul by J. Butler (drawn by D. DeRozan),,87,94
404,4,2:32.0,D. DeRozan makes free throw 1 of 2,,88,94
405,4,2:32.0,D. DeRozan makes free throw 2 of 2,,89,94
406,4,2:17.0,,Personal foul by K. Lowry (drawn by M. Carter-Williams),89,94
407,4,2:17.0,,M. Carter-Williams makes free throw 1 of 2,89,95
408,4,2:17.0,,M. Carter-Williams makes free throw 2 of 2,89,96
409,4,2:08.0,Shooting foul by C. Felício (drawn by D. DeRozan),,89,96
410,4,2:08.0,D. DeRozan makes free throw 1 of 2,,90,96
411,4,2:08.0,D. DeRozan makes free throw 2 of 2,,91,96
412,4,1:48.0,,Shooting foul by K. Lowry (drawn by J. Butler),91,96
413,4,1:48.0,,J. Butler makes free throw 1 of 2,91,97
414,4,1:48.0,,J. Butler makes free throw 2 of 2,91,98
415,4,1:28.0,K. Lowry misses 3-pt jump shot from 24 ft,,91,98
416,4,1:27.0,,Defensive rebound by C. Felício,91,98
417,4,1:19.0,,Shooting foul by D. DeRozan (drawn by J. Butler),91,98
418,4,1:19.0,,J. Butler makes free throw 1 of 2,91,99
419,4,1:19.0,,J. Butler makes free throw 2 of 2,91,100
420,4,1:19.0,Toronto full timeout,,91,100
421,4,1:10.0,K. Lowry misses 3-pt jump shot from 24 ft,,91,100
422,4,1:10.0,,Defensive rebound by D. McDermott,91,100
423,4,0:52.0,,Personal foul by K. Lowry (drawn by J. Butler),91,100
424,4,0:52.0,,J. Butler misses free throw 1 of 2,91,100
425,4,0:52.0,,Offensive rebound by Team,91,100
426,4,0:52.0,,J. Butler makes free throw 2 of 2,91,101
427,4,0:52.0,Toronto full timeout,,91,101
428,4,0:47.0,D. DeRozan makes 2-pt layup from 3 ft (assist by C. Joseph),,93,101
429,4,0:29.0,,D. McDermott makes 2-pt layup from 3 ft (assist by J. Butler),93,103
430,4,0:25.0,Shooting foul by C. Felício (drawn by C. Joseph),,93,103
431,4,0:25.0,Technical foul by D. DeRozan,,93,103
432,4,0:25.0,Technical foul by D. DeRozan,,93,103
433,4,0:25.0,,J. Butler makes technical free throw,93,104
434,4,0:25.0,,J. Butler makes technical free throw,93,105
435,4,0:25.0,C. Joseph misses free throw 1 of 2,,93,105
436,4,0:25.0,Offensive rebound by Team,,93,105
437,4,0:25.0,N. Powell enters the game for D. DeRozan,,93,105
438,4,0:25.0,C. Joseph makes free throw 2 of 2,,94,105
439,4,0:00.0,,J. Butler misses 3-pt jump shot from 23 ft,94,105
440,4,0:00.0,,Offensive rebound by Team,94,105
