,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
385,4,5:05.0,,B. Beal misses 2-pt layup from 1 ft (block by J. Johnson),108,91
386,4,5:03.0,,Offensive rebound by B. Beal,108,91
387,4,5:01.0,,B. Beal makes 2-pt layup from 1 ft,108,93
388,4,4:45.0,R. McGruder misses 2-pt jump shot from 4 ft (block by M. Gortat),,108,93
389,4,4:43.0,,Defensive rebound by O. Porter,108,93
390,4,4:37.0,,J. Wall misses 2-pt layup from 3 ft,108,93
391,4,4:36.0,,Offensive rebound by M. Gortat,108,93
392,4,4:34.0,,B. Beal makes 3-pt jump shot from 24 ft (assist by M. Gortat),108,96
393,4,4:13.0,Personal foul by J. Wall (drawn by T. Johnson),,108,96
394,4,4:13.0,T. Johnson makes free throw 1 of 2,,109,96
395,4,4:13.0,J. Richardson enters the game for R. McGruder,,109,96
396,4,4:13.0,T. Johnson makes free throw 2 of 2,,110,96
397,4,4:06.0,,B. Beal misses 3-pt jump shot from 28 ft,110,96
398,4,4:05.0,Defensive rebound by J. Johnson,,110,96
399,4,3:45.0,Turnover by G. Dragić (traveling),,110,96
400,4,3:45.0,D. Waiters enters the game for T. Johnson,,110,96
401,4,3:33.0,,B. Beal misses 2-pt layup from 3 ft (block by J. Johnson),110,96
402,4,3:32.0,,Offensive rebound by Team,110,96
403,4,3:19.0,,J. Wall makes 2-pt jump shot from 7 ft,110,98
404,4,2:58.0,Turnover by D. Waiters (bad pass; steal by M. Thornton),,110,98
405,4,2:55.0,,Shooting block foul by G. Dragić (drawn by J. Wall),110,98
406,4,2:55.0,Official timeout,,110,98
407,4,2:55.0,,J. Wall misses free throw 1 of 2,110,98
408,4,2:55.0,,Offensive rebound by Team,110,98
409,4,2:55.0,,J. Wall misses free throw 2 of 2,110,98
410,4,2:55.0,,T. Satoranský enters the game for M. Thornton,110,98
411,4,2:54.0,Defensive rebound by H. Whiteside,,110,98
412,4,2:36.0,D. Waiters misses 3-pt jump shot from 27 ft,,110,98
413,4,2:35.0,,Defensive rebound by M. Gortat,110,98
414,4,2:10.0,,Turnover by Team (shot clock),110,98
415,4,1:50.0,G. Dragić misses 2-pt jump shot from 18 ft,,110,98
416,4,1:50.0,,Defensive rebound by M. Gortat,110,98
417,4,1:44.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by M. Gortat),110,101
418,4,1:44.0,D. Waiters makes 3-pt jump shot from 23 ft (assist by G. Dragić),,113,101
419,4,1:22.0,,T. Satoranský misses 2-pt layup from 1 ft,113,101
420,4,1:22.0,Defensive rebound by Team,,113,101
421,4,1:22.0,,Loose ball foul by M. Gortat (drawn by G. Dragić),113,101
422,4,1:22.0,G. Dragić misses free throw 1 of 2,,113,101
423,4,1:22.0,Offensive rebound by Team,,113,101
424,4,1:22.0,G. Dragić misses free throw 2 of 2,,113,101
425,4,1:21.0,,Defensive rebound by M. Gortat,113,101
426,4,1:14.0,,J. Wall misses 2-pt jump shot from 4 ft,113,101
427,4,1:14.0,,Offensive rebound by Team,113,101
428,4,1:11.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by J. Wall),113,104
429,4,1:06.0,Personal foul by O. Porter (drawn by J. Johnson),,113,104
430,4,1:06.0,J. Johnson misses free throw 1 of 2,,113,104
431,4,1:06.0,Offensive rebound by Team,,113,104
432,4,1:06.0,J. Johnson misses free throw 2 of 2,,113,104
433,4,1:05.0,,Defensive rebound by M. Gortat,113,104
434,4,1:01.0,,Personal take foul by G. Dragić (drawn by J. Wall),113,104
435,4,1:01.0,,J. Wall makes free throw 1 of 2,113,105
436,4,1:01.0,,J. Wall misses free throw 2 of 2,113,105
437,4,1:01.0,Defensive rebound by D. Waiters,,113,105
438,4,0:49.0,G. Dragić misses 3-pt jump shot from 24 ft,,113,105
439,4,0:48.0,,Defensive rebound by B. Beal,113,105
440,4,0:42.0,,J. Wall makes 3-pt jump shot from 27 ft (assist by B. Beal),113,108
441,4,0:42.0,Miami full timeout,,113,108
442,4,0:42.0,T. Johnson enters the game for J. Johnson,,113,108
443,4,0:22.0,D. Waiters misses 3-pt jump shot from 26 ft,,113,108
444,4,0:20.0,,Defensive rebound by M. Gortat,113,108
445,4,0:18.0,,Washington full timeout,113,108
446,4,0:18.0,J. Johnson enters the game for T. Johnson,,113,108
447,4,0:15.0,,B. Beal misses 3-pt jump shot from 27 ft,113,108
448,4,0:14.0,Defensive rebound by D. Waiters,,113,108
449,4,0:10.0,Personal take foul by B. Beal (drawn by D. Waiters),,113,108
450,4,0:10.0,D. Waiters makes free throw 1 of 2,,114,108
451,4,0:10.0,D. Waiters misses free throw 2 of 2,,114,108
452,4,0:10.0,,Defensive rebound by O. Porter,114,108
453,4,0:01.0,,J. Wall makes 3-pt jump shot from 25 ft,114,111
