,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,UTAH_ACTION,SAN ANTONIO_SCORE,UTAH_SCORE
389,4,2:43.0,San Antonio full timeout,,90,93
390,4,2:26.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by K. Anderson),,93,93
391,4,2:26.0,Shooting foul by T. Lyles (drawn by D. Bertāns),,93,93
392,4,2:26.0,D. Bertāns makes free throw 1 of 1,,94,93
393,4,2:12.0,,S. Mack makes 3-pt jump shot from 24 ft (assist by D. Exum),94,96
394,4,1:54.0,J. Simmons misses 2-pt jump shot from 4 ft,,94,96
395,4,1:54.0,Offensive rebound by D. Dedmon,,94,96
396,4,1:52.0,D. Dedmon misses 2-pt layup from 2 ft (block by S. Mack),,94,96
397,4,1:50.0,,Defensive rebound by T. Lyles,94,96
398,4,1:31.0,,T. Lyles misses 2-pt jump shot from 9 ft,94,96
399,4,1:30.0,,Offensive rebound by J. Withey,94,96
400,4,1:30.0,,J. Withey misses 2-pt layup from 1 ft,94,96
401,4,1:28.0,Defensive rebound by D. Dedmon,,94,96
402,4,1:24.0,D. Bertāns makes 3-pt jump shot from 23 ft (assist by J. Simmons),,97,96
403,4,1:08.0,,A. Burks makes 3-pt jump shot from 22 ft (assist by D. Exum),97,99
404,4,0:51.0,D. Bertāns misses 3-pt jump shot from 27 ft,,97,99
405,4,0:51.0,,Defensive rebound by A. Burks,97,99
406,4,0:33.0,,Turnover by T. Lyles (lost ball; steal by D. Bertāns),97,99
407,4,0:28.0,Turnover by J. Simmons (bad pass; steal by D. Exum),,97,99
408,4,0:17.0,,Personal foul by K. Anderson (drawn by A. Burks),97,99
409,4,0:15.0,,Personal foul by D. Murray (drawn by S. Mack),97,99
410,4,0:15.0,,S. Mack misses free throw 1 of 2,97,99
411,4,0:15.0,,Offensive rebound by Team,97,99
412,4,0:15.0,,S. Mack makes free throw 2 of 2,97,100
413,4,0:15.0,San Antonio full timeout,,97,100
414,4,0:09.0,D. Bertāns misses 3-pt jump shot from 25 ft,,97,100
415,4,0:07.0,,Defensive rebound by J. Withey,97,100
416,4,0:07.0,,Personal foul by D. Dedmon (drawn by J. Withey),97,100
417,4,0:07.0,,J. Withey makes free throw 1 of 2,97,101
418,4,0:07.0,,J. Withey misses free throw 2 of 2,97,101
419,4,0:07.0,Defensive rebound by D. Dedmon,,97,101
420,4,0:00.0,K. Anderson misses 3-pt jump shot from 28 ft,,97,101
421,4,0:00.0,Offensive rebound by Team,,97,101
